Topic,Words,Frequency,Timestamp
12,"provisória, processo seja, apela projeto, pode manipulada, significa equilíbrio entre",1,2008
13,"terras, erradicação pobreza, indígenas, erradicação, direitos",15,2008
14,"combate trabalho escravo, trabalho escravo, combate trabalho, escravo, Governo",30,2008
15,"princípios, Congresso, documento, ação, ditadura",28,2008
16,"demarcação, medicamentos, Brasília, Brasil, todos envolvidos",16,2008
17,"medidas provisórias, provisórias, medidas, Estado Direito, práticas corruptas",10,2008
18,"territoriais, Poder Executivo, tradicionais, autoritarismo, hipertrofia Poder Executivo",7,2008
19,"aposentados, Tocantins, devolver, direitos aposentados, Democrático",10,2008
20,"racismo, igualdade racial, Luiz, racial, concessão",13,2008
21,"Mário Covas, uso abusivo, medidas provisórias, provisórias, CPIs",13,2008
22,"integridade territorial, territorial Brasil, não era, territorial, democracia",7,2008
23,"mas, Brasil, apoia, legalidade, deve",1,2008
24,"idosos, garantiu direitos, direitos idosos, organização política, organização",3,2008
25,"democracia, CSS, consolidação, Amazônia, Presidente República",15,2008
26,"responsabilidade social, equidade, direitos cidadãos, saúde, PL visa garantir",5,2008
27,"moralidade, garantir moralidade, vinte anos, governabilidade, estabilidade política",5,2008
28,"justa recursos, aperfeiçoamento, relevante, transparente, royalties",6,2008
29,"Declaração, ONU, afirmativas, corrigir desigualdades históricas, desigualdades históricas",4,2008
30,"democracia, Bolívia, Presidente, aniversário, marco democracia",21,2008
31,"demissão, Ministros, sugere Presidente Lula, sustentabilidade proteção, democracia pode",6,2008
32,"demarcação terras indígenas, demarcação terras, demarcação, terras indígenas, nacionais sejam",3,2008
33,"Lei Responsabilidade, Responsabilidade, Social, direitos sociais trabalhistas, sociais trabalhistas",12,2008
35,"Roraima, deveria, Território Federal, direitos sociais trabalhadores, Federal Estado",13,2008
36,"culturais, festa, afro, pessoas deficiência, aposentados",10,2008
37,"bicentenário, descentralização, América, Ulysses, poderes estabelecida",3,2008
38,"essenciais Justiça, Governo, afirmar, critica Governo, advogados",7,2008
39,"paz, política preços, direitos, constitucional, crise",1,2008
40,"essas instituições, movimentos sociais, movimentos, instituições, independência Congresso",8,2008
41,"servidores públicos, poder, política externa, externa, defesa nacional",10,2008
42,"probidade, uso, democracia, símbolo, cartões corporativos",9,2008
43,"Forças Armadas, Armadas, Forças, recursos públicos, plural",8,2008
44,"ética, justiça social significa deve, social significa deve, valores éticos, sociais discurso",2,2008
45,"liberdade, parlamentares, responsável, Brasil nos, ambiente",5,2008
46,"Executivo, não respeita, democracia não, respeita, impostos",7,2008
47,"vida trabalhadores, promoção cidadania, cidadania, salário mínimo, Brasil significa vista avanço",2,2008
48,"processo impeachment, impeachment, processo, Justiça, República",1,2008
49,"direitos, protege, defende, saúde, narrativa",1,2008
50,"décadas, duas décadas, estamos comemorando, papel construção, valorizar papel",1,2008
51,"direito básico, anos promulgação, vinte anos, educação deve, igualdade oportunidades",3,2008
52,"legalidade moralidade, moralidade publicidade, impessoalidade, sistema tributário, moralidade",4,2008
53,"queremos, avanço civilizatório, brasileiros, civilizatório, representantes",11,2008
55,"incluir novos direitos, incluir novos, novos direitos, risco, segurança jurídica",6,2008
56,"necessidades educacionais país, Lei piso, apoia substitutivo, educacionais país, instrumento pode aprimorado",2,2008
57,"excessivo medidas provisórias, uso excessivo medidas provisórias, uso excessivo medidas, excessivo medidas, uso excessivo",11,2008
58,"formalmente, melhorar governabilidade, muitos dispositivos, sugere precisa, constitucional mas",1,2008
-1,"democracia, direitos, deve, Brasil, Senado",157,2009
0,"direitos, Brasil, Municípios, democracia, critica",196,2009
1,"Federal, extradição, Tribunal, deve, Municípios",74,2009
2,"significa, não, deve, Brasil, democracia",86,2009
3,"Brasil, direitos, desenvolvimento, critica, deve",186,2009
4,"Amazônia, significa, justiça, democracia, Senado",21,2009
5,"Governo Federal, Governo, Federal, garantir, direito",40,2009
6,"pessoas, pessoas deficiência, deficiência, sociedade mais, desenvolvimento",23,2009
7,"conhecimento, ocupação, povo, municípios, justiça",18,2009
8,"indígenas, PEC, qualificação, jornalismo, Estados",34,2009
9,"direitos, constitucionais, deve, critica, justiça",42,2009
10,"ética, luta igualdade, jurídica, igualdade, segurança jurídica",13,2009
11,"Pedro, autoritarismo, não esteja, salário mínimo, regime militar",17,2009
12,"vigilância, ambiental, defende governo federal, floresta, questão ambiental",8,2009
13,"vontade política, desastres naturais, política, aplicação correta, Amazônia",11,2009
14,"Municípios, Governo, Brasil, polícias, democracia",21,2009
15,"efetivos, república, princípios, bilhões, direitos",20,2009
16,"Municípios, princípios dignidade, ação direta inconstitucionalidade, direta inconstitucionalidade, ação direta",12,2009
17,"Estado, Governo Federal, Governo, Federal, brasileira",17,2009
18,"isonômico, tratamento isonômico, mesmo tratamento, desigualdades regionais, direitos sociais garantidos",11,2009
19,"soberania popular, objetivos constitucionais, redução desigualdades, constitucionais erradicação pobreza redução, objetivos constitucionais erradicação pobreza",5,2009
20,"telecomunicações, concorrência, negociação, trabalhistas, privatização",4,2009
21,"veio Câmara, Câmaras, proposta, nos Municípios, central",5,2009
22,"entes Federação, Municípios brasileiros, determinar, Municípios, municípios",5,2009
23,"anos, revolução, defende importância fortalecer, significa pode utilizada, boas intenções",4,2009
24,"direitos, não, proposta, Senado, sociais",1,2009
25,"jornalismo, Roraima, desmoralizada, democracia não, regulamentação",7,2009
26,"raciais, direito propriedade, reforma agrária, agrária, Defensoria",13,2009
27,"vigilância, liberdades, liberdades democráticas, minoria, requerimento",11,2009
28,"federação, criação municípios, Federal, legislação ambiental, necessidades atuais",5,2009
30,"alternância, este Senado, direito ir vir, direito ir, práticas autoritárias",7,2009
31,"atuação Governo, integridade, Brasil, Governo, CPI",5,2009
32,"dar exemplo, promoção cidadania, governantes, ensino, exemplo",3,2009
33,"não fique, significa princípios constitucionais, constitucionais não estão, faltando, política atual significa",2,2009
34,"aplicação leis, pessoas deficiência, deficiência, federalismo, republicano",7,2009
35,"prefeitos, Governo, mal interpretada, questões demarcação terras, questões demarcação",3,2009
36,"OAB, respeito igualdade, brasileira seja, neutralidade, Estatuto Igualdade Racial",9,2009
37,"negros, cidadania, Estatuto, Cesare, Cesare Battisti",4,2009
38,"etnias indígenas, credibilidade, etnias, indígenas, Senado deve",7,2009
39,"não, povo não, Mesa, povo, mostrou",12,2009
40,"publicidade, transparência publicidade, afirmação, reformas, respeitada tange",9,2009
41,"municípios, Municípios, União, democracia, aprovado",10,2009
43,"Amazônia, direito vida, agenda, seja discutido, Comissão Justiça",3,2009
44,"MP, preceitos constitucionais, políticas significativas, compromete credibilidade, Supremo Tribunal Federal apoia",3,2009
45,"representa compromisso, exercício cidadania, Federal representa, pública, segurança pública",2,2009
46,"objetivos constitucionais, critica falta ação, falta ação, objetivos, constitucionais erradicação pobreza redução",1,2009
47,"produtividade, rural, sociais tecnológicas, documento precisa atualizado, sugere Projeto Lei",3,2009
49,"latino americana, latino, americana, integração, apoia integração regional",4,2009
50,"determinações, determinações significa, hoje foi, atividades legislativas, pode causar",2,2009
51,"mais avançados, direitos individuais coletivos, organização partidária, individuais coletivos, ideológica",7,2009
52,"grupo, ensinar, considerando prejudicial, proteção interesses nacionais, proteção interesses",1,2009
53,"União Estados Distrito, União Estados Distrito Federal, Estados Distrito Federal, Estados Distrito, União Estados",2,2009
55,"CPI, apoia revogação, revogação Lei, desqualificar, significa regras constitucionais",4,2009
56,"pacífica, essenciais justiça, justiça, funções, democracia estabilidade política",2,2009
57,"aposentados, trabalhadores aposentados, Mercosul, Venezuela, econômicos políticos",5,2009
58,"direitos, sociedade, solidária, pessoa, formalmente",1,2009
-1,"direitos, Estado, política, Brasil, constitucionais",132,2010
0,"direitos, Brasil, política, garantir, social",104,2010
1,"direitos, Estado, constitucionais, Brasil, deve",107,2010
2,"capítulo, deve, recursos, direitos, legislação",45,2010
3,"Brasil, direitos, deve, defende, trabalho escravo",52,2010
4,"garantias, Brasil, justiça, contratos, social",19,2010
5,"boas intenções, intenções, Presidente, intervenção, Câmara",18,2010
6,"Justiça Trabalho, eleitorais, transparência eficiência, eficiência, corrigir distorções",5,2010
7,"conhecimento, reforma, educação, juventude, lentidão",25,2010
8,"aposentados, polícia, não, direitos, Brasil",28,2010
9,"empresários, pequenos, empreendedorismo, privado, desenvolvimento econômico",9,2010
10,"política, Brasil, adversários, estabilidade política, jornalistas",18,2010
11,"Plano Real, Estado Brasileiro, Plano, Brasileiro, Brasil",8,2010
12,"governo, direitos, Brasil, significa, Federal",25,2010
13,"burocracia, direitos, Estado, Ministério Público, Público",14,2010
14,"Roraima, manifestação, está assegurado, sugere avaliação positiva impacto, desenvolvimento político administrativo",4,2010
15,"coordenação, federais, segurança, aposentadoria compulsória, SUS",13,2010
16,"espírito, rural, expansão, Sistema Único Saúde, Único Saúde",11,2010
17,"ensino, integral, direitos, Estados produtores, propriedade",16,2010
18,"direitos, iniciativa privada, privada, prevenção, servidores públicos",16,2010
19,"valores, desenvolvimento, promover, saúde pública, valores princípios",11,2010
20,"Renda Básica, Renda Básica Cidadania, Básica Cidadania, Cidadania, está alinhada princípios",7,2010
21,"profissional, desenvolvimento educacional, educacional, mão obra, econômico defende",3,2010
22,"influência, poder econômico, significa democracia, democracia, democracia Nós",5,2010
23,"Paraguai, Ibama, sociais Brasil, Brasil, federalismo",22,2010
24,"deliberar, resguardar, Poder Legislativo, princípios constitucionais menciona importância, significa qualquer proposta ameace",4,2010
25,"erradicação pobreza, erradicação, juventude, pobreza, objetivos constitucionais",7,2010
26,"gestão pública, Roraima, público, garantir, deve",13,2010
27,"saúde, educacional, prioridade, Estados Municípios, qualidade",3,2010
28,"restritiva, intervenção federal, Distrito Federal, Distrito, intervenção",1,2010
29,"clamor popular, pode interpretada forma permitir, todos parlamentares, interpretada forma permitir, clamor popular justiça",6,2010
30,"segurança, problemas, tratar questões, fronteira, segurança pública",5,2010
31,"liberdade, crença, finanças, liberdade expressão, direitos humanos",6,2010
32,"jovens, Ibsen Pinheiro, preceitos, conflitos, royalties",5,2010
33,"comunicações, democratização, todos perante, igualdade todos perante lei, igualdade todos perante",2,2010
34,"intervenção, Municípios, direitos, Brasil, cidade",42,2010
35,"reforma política, essa reforma, política garantir, reforma, política",5,2010
36,"desenvolvimento Roraima, Roraima, progresso Estado, criação Universidade, foi marco positivo",2,2010
37,"educação, prioridade, tratada prioridade, Campanha Fraternidade, Campanha",12,2010
38,"política externa, Guerra, externa Brasil, política externa Brasil, governo Lula",4,2010
39,"paz, partilha, constitucional, direitos, questões internacionais",21,2010
40,"país mais justo, país mais, Direito, Estado Democrático Direito, Democrático Direito",4,2010
41,"fome, segurança alimentar, apoia implementação políticas públicas, alimentar, mais forte",1,2010
42,"consumidor, defesa consumidor, definida, dignidade, texto constitucional",3,2010
44,"mínimo, salário mínimo, marco proteção direitos trabalhadores, políticas promovam, promovam justiça social",1,2010
45,"defesa desses direitos, reforma Lei, reforma política necessária, promover ética, política necessária",7,2010
46,"Defensoria Pública, acesso justiça, Pública, Santa Catarina, condições vida",4,2010
47,"paz, direitos constitucionais sejam, guia políticas, constitucionais sejam, pessoas deficiência",10,2010
49,"distribuição mais equitativa royalties, mais equitativa royalties, apoia Projeto Lei busca, equitativa royalties, Projeto Lei busca",1,2010
50,"OAB, exercício profissional, restringir liberdade, Brasil mais justo, conquistas democráticas",3,2010
51,"justiça mais, sistema justiça, sistema, Municípios, sistema federativo",5,2010
52,"crianças, pré sal, sal, trará benefícios significativos, benefícios significativos",5,2010
53,"direitos jovens, jovens, justiça, fundamental atuação, não cumprimento",7,2010
55,"Brasília, livre exercício, ente federativo, Município, dignidade pessoa humana",4,2010
56,"PEC, direitos, social, faixa fronteira, está sendo desrespeitada",1,2010
57,"liberdades democráticas, liberdades, liberdades democráticas significa, fundamental estabilidade democrática, democráticas",1,2010
-1,"direitos, política, deve, Nacional, Brasil",135,2011
0,"significa, direitos, Brasil, desenvolvimento, política",148,2011
1,"direitos, social, garantir, Brasil, Justiça",62,2011
2,"não, direitos, Brasil, deve, Estados",147,2011
3,"desenvolvimento, naturais, centralizar, justiça liberdade, recursos",10,2011
4,"papel, saúde, saúde pública, direitos, Presidente",45,2011
5,"significa, Governo Federal, grandes fortunas, fortunas, Federal",27,2011
6,"velhos, liberalismo, rumo, visa garantir, democracia",10,2011
7,"conhecimento, direitos, Lei, Brasil, sociedade",44,2011
8,"direitos, nacional, Brasil, sociedade, Federação",46,2011
9,"desigualdades, Estados, Defensoria Pública, Defensoria, Pública",28,2011
10,"saúde, não, Brasil, constitucionais, critica",48,2011
11,"significa, direitos, inocentes, Amapá, deve",25,2011
12,"desenvolvimento, Distrito, Distrito Federal, SUS, Federal",40,2011
13,"saúde, direitos, tributária, princípios, Estados",20,2011
14,"recursos destinados, Estados Municípios, prerrogativa, Municípios, Estados",8,2011
15,"transporte, transporte público, Trabalho, Justiça Trabalho, sindical",16,2011
16,"Estados, voz, significa, decisão, moralização política",22,2011
17,"promoção valores, estabilidade instituições, valores fundamentais, convivência, desenvolvimento",14,2011
18,"religiosa, religiões, Orçamento União, não quer, redivisão",9,2011
19,"Tocantins, manifestação, desenvolvimento, liberdade, manifestação pensamento",15,2011
20,"saúde, pessoas deficiência, deficiência, sistema saúde, medida provisória",15,2011
21,"separação, Poderes, separação Poderes, Nações, contra",11,2011
22,"Estados não, saúde, prorrogação, sistema político, avanços",6,2011
23,"Mercosul, comunicação, Sul, América, processo histórico",16,2011
24,"unidade nacional, Senado, trabalhadores, unidade, demais Poderes",16,2011
25,"fundamental história, municípios, marco fundamental, Amapá, fraudes",9,2011
26,"autonomia política, autonomia política Distrito, autonomia política Distrito Federal, política Distrito Federal, política Distrito",8,2011
27,"toda população brasileira, grande impacto, fortalecer papel, toda população, papel Legislativo",11,2011
28,"economicidade, trabalhadores, trabalhadores domésticos, processo eleitoral, sistema político",5,2011
29,"Estados, produtores, federativo, Defensoria Pública, Defensoria",28,2011
30,"imunidade, imunidade parlamentar, fundamento, parlamentar, liberdade",3,2011
31,"recursos naturais, naturais, recursos, pertencem, trabalhadores",13,2011
33,"proteção saúde, crianças adolescentes, economia local, adolescentes, Manaus",7,2011
34,"erros, beneficiar, trabalham, hidrelétrica, merecem",6,2011
35,"pessoas deficiência, deficiência, internos, significa Brasil tem, pessoas deficiência significa",3,2011
36,"novo tempo, micro pequenas empresas, micro pequenas, pequenas empresas, pequenas",2,2011
37,"descentralização, Trabalho, Justiça Trabalho, crianças, exigências sociedade",16,2011
38,"recursos saúde pública, saúde pública, recursos saúde, Municípios, cumprimento determinações",2,2011
39,"foi grande conquista, Sistema Único Saúde, Único Saúde, Sistema Único, Saúde",2,2011
40,"corrigir distorções históricas, distorções históricas, corrigir distorções, racial, distorções",3,2011
42,"motoristas, democracia participação popular, punições, democracia participação, apoia inclusão",4,2011
43,"processo democrático, importante consolidação, social democracia, democrático Brasil significa, liberdade organização partidária",2,2011
44,"documento precisa respeitado, medidas provisórias, provisórias, direitos previstos, tramitação medidas",4,2011
46,"salário mínimo, Brasília, mínimo, Executivo, Judiciário",12,2011
47,"popular justiça, todo poder emana povo, participação popular, especialmente mais pobres, poder emana povo",5,2011
48,"Cesare Battisti, Battisti, incompatível, Roraima, distribuição",21,2011
50,"pública, saúde pública, financiamento, veto, atos administrativos",3,2011
51,"Defensoria Pública, Defensoria, Pública, vida política, deve servir",4,2011
52,"menos desenvolvidos, Estados menos desenvolvidos, apoia sanção, Estados menos, formalização",1,2011
53,"comissões Senado, salário mínimo, mínimo, comissões, referência importante",6,2011
54,"Tocantins, profissão, criação, impeachment, político",17,2011
55,"inclusão social proteção, inclusão social, social proteção, exemplo, social",4,2011
56,"desastres, criação novos Tribunais, Senado visa instituir, precisa adaptada atender, PEC propõe criação",2,2011
57,"Amazônia, opõe Medida Provisória, opõe Medida, critica falta políticas, melhorar vida",2,2011
-1,"deve, pública, saúde, constitucionais, Brasil",127,2012
0,"não, deve, Brasil, direitos, democracia",224,2012
1,"Estado, Estados, desenvolvimento, críticas, social",42,2012
2,"direitos, Ministério Público, Público, Ministério, autonomia",35,2012
3,"justiça social igualdade, social igualdade, cidades, implementação políticas, justiça social",2,2012
4,"ZPEs, significa, sociedade, democracia, SUS",27,2012
5,"Governo Federal, Governo, setor, associação, Federal",25,2012
6,"voto, social, governo Lula, Lula, desenvolvimento",12,2012
7,"Tocantins, igualdade, importante, mulheres, significa",21,2012
8,"federativo, greve, públicos, União, social",24,2012
9,"identidade, Estado, aviação, hipocrisia, brasileiro",13,2012
10,"turismo, sistema federativo, Estados, federativo, Estados Federação",18,2012
11,"Estados, funcionários, direitos, crise, PEC",22,2012
12,"indígenas, nacional, constitucionais, desenvolvimento, pública",45,2012
13,"desrespeitado, responsabilidades claras, Distrito Federal, Distrito, Regimento",10,2012
14,"públicos, servidores públicos, Estados, mulheres, minorias",16,2012
15,"Lei Ficha, trabalho legislativo, penitenciário, aplicação Lei Ficha, aplicação Lei Ficha Limpa",14,2012
16,"Ministério Público, Público, Ministério, papel Ministério Público, papel Ministério",7,2012
17,"direito dever, paraguaia, interesse nacional, Bíblia, Judiciário",6,2012
18,"Paraguai, decisão Ministro, decisão, saúde, discriminação",18,2012
19,"autonomia, Movimento, instâncias, serviços, Catarina",11,2012
20,"saúde, saúde pública, servidores públicos, direito greve, recursos hídricos",12,2012
21,"limite, excessiva recursos União, excessiva recursos, provisórias inconstitucionais, medidas provisórias inconstitucionais",5,2012
22,"Ministério Público, Ministério, avanço democrático, conquista sociedade, nossa história",5,2012
23,"Rio Grande Sul, Grande Sul, trabalho, Rio Grande, jornada trabalho",12,2012
24,"biomas, direitos, igualdade, Pacto Federativo, Federativo",17,2012
25,"agricultura, Estados, fiscal entre, princípio federativo, marco história",8,2012
26,"Roraima, desenvolvimento político, novas leis, crimes, Código Penal",5,2012
27,"contratos, respeitar contratos, patrimônio cultural, decisão STF, cultura",7,2012
28,"nos Estados, Municípios, Estados, nobres, nos Municípios",4,2012
29,"saúde, público, direito saúde, petróleo, direitos sociais fundamentais",10,2012
30,"marco progresso social, marco progresso, marco, progresso, instituições políticas",9,2012
31,"ensino, ilegais, fundamentais cidadãos significa qualquer, qualquer violação esses direitos, violação esses direitos",4,2012
32,"jurídica, contratos, royalties, segurança jurídica, direitos adquiridos",12,2012
33,"transparência fiscal, Câmara Deputados, Estados produtores energia, interdependência, produtores energia",10,2012
35,"infraestrutura, Povos, Povos Indígenas, Nações Unidas, Nações",5,2012
36,"liberalismo, instituições brasileiras, sistema tributário, eleições mais justas, federais",9,2012
37,"papel, saúde, ainda há, cultura, implementação políticas",8,2012
38,"proprietários, fé, proprietários terras, processos demarcação, pacto federativo",7,2012
39,"injustiças significa, defende decisão, poder defende, deve respeitada garantir justiça, respeitada garantir justiça",1,2012
40,"interesse, interesse público, Federal mas, significa senadores devem, senadores devem",1,2012
41,"hipertrofia, Comissão Mista, Comissão, inadequada apoia, acredita Senado",2,2012
42,"Democrático Direito, Estado Democrático Direito, Estado Democrático, Democrático, Direito",2,2012
45,"moderna, ela deveria, problemas estruturais país, estruturais país, igualdade tratamento",1,2012
47,"identidade, carteira, começa, deve zelada, contratar",2,2012
48,"critica falta reformas, crucial definição, falta reformas, necessárias melhorar, brasileira marco importante",3,2012
49,"igualdade justiça, individuais liberdade segurança bem, bem estar desenvolvimento igualdade, exercício direitos sociais individuais, individuais liberdade segurança",4,2012
50,"transposição, Presidente, autonomia, criação Municípios, poder deve",8,2012
51,"estatal, interesses, intervenção estatal, apoio PEC, significa ela permite",2,2012
52,"Estados Municípios, República, responsabilidade, Municípios, Estados",5,2012
53,"moralidade, Ulysses, representa avanço significativo luta, estadista, século XX",1,2012
55,"ideais, fortalecida garantir, deve fortalecida, cidadãos contra abusos, direitos fundamentais defende",1,2012
56,"garantindo proteção, súmula vinculante, proteção direitos constitucionais, princípios legalidade, vinculante",2,2012
57,"partidário, democracia, contra, união, partidos",1,2012
58,"serviço público, Distrito, Distrito Federal, serviço, público",8,2012
-1,"não, direitos, deve, democracia, Brasil",198,2013
0,"direitos, Brasil, democracia, deve, política",345,2013
1,"não, direitos, política, deve, Brasil",96,2013
2,"não, princípios, Brasil, constitucionais, democracia",54,2013
3,"opinião pública, opções, pública, limitadas, Executivo pode",2,2013
4,"direitos, Brasil, política, secreto, voto secreto",43,2013
5,"Federal, Governo Federal, direitos, Governo, Congresso",35,2013
6,"políticas, políticas públicas, Brasil, orçamento, defende",70,2013
7,"conhecimento, Brasil, importante, demandas, anos",28,2013
8,"demarcação, força, comércio, significa, Brasil",21,2013
9,"terrorismo, participação, comércio, deve, popular",25,2013
10,"não, Estado, Executivo, democracia, política",29,2013
11,"não, Educação, Plano Nacional Educação, Plano Nacional, Nacional Educação",26,2013
12,"transporte, patrimônios, patrimônios nacionais, Caatinga, biomas",4,2013
13,"modelo federativo, direitos, atual modelo, saúde, federativo",28,2013
14,"direitos, CNJ, República, deficiência, controle fiscal",33,2013
15,"Estatuto, Zona Franca, Franca, Zona, menos desenvolvidos",26,2013
16,"saúde pública, promover desenvolvimento regional, médicos, indígena, inclusiva",12,2013
17,"terras, princípios, segurança nacional, ela representa avanço, significa ela representa avanço",11,2013
18,"maioridade penal, definição, penal, terras indígenas, terras",7,2013
19,"referência, Internet, humanista, direitos, indígenas",16,2013
20,"bebidas, neutralidade, política tributária, democracia, fortalecimento democracia",18,2013
21,"fundos constitucionais, Rio Grande, desenvolvimento regional, melhorias nos serviços públicos, melhorias nos serviços",15,2013
22,"legislativos, pública, bloco, política, Poderes",17,2013
24,"Chávez, Venezuela, convivência pacífica, diálogo, Hugo",7,2013
25,"imprensa, multa, controle público, conteúdo, proposta emenda",11,2013
26,"prazos, Polícia Federal, Acre, Polícia, agente",9,2013
27,"campanhas, campanhas eleitorais, equilíbrio federativo, eleitorais, inconstitucional",6,2013
28,"Trabalho, regional, sugere, admiração, pessoas deficiência",15,2013
29,"ditatorial, direitos trabalhadores, anteriores, direitos trabalhistas, trabalhadores",2,2013
30,"regulamentação, independência, Senado, Senado Federal, trabalhistas previdenciários",3,2013
31,"segurança, FGTS, cobrança, contribuições, segurança pública",4,2013
32,"saúde, instituições, interpretações divergentes, subordinados, recursos",12,2013
33,"estudantes, demandas, liberdade, universidade, desrespeitosa",10,2013
35,"condenados, renda básica, mandatos, democracia, Brasil",11,2013
36,"Roraima, Ministério Público, restringir, Ministério, investigações",7,2013
37,"inação Governo Federal, critica inação Governo Federal, critica inação Governo, inação Governo, Federal Congresso",1,2013
38,"magistério, reintegração, reforma, preconceito, crime",12,2013
39,"mudança, Direito, justo, social, intérpretes",2,2013
40,"consequências, autoritários, igualdade gênero, redemocratização, gênero",4,2013
41,"maioridade penal, maioridade, voto, penal, imposição",5,2013
42,"procuradores, Procuradoria Geral, Procuradoria, Geral, deveria ter sido",7,2013
43,"regionais, dever República, administradores, Lei Responsabilidade Fiscal, Responsabilidade Fiscal",15,2013
44,"vida brasileiros, crianças adolescentes, adolescentes, nós temos, Brasil",8,2013
45,"País já, este País, padrão, provisória não, implementação Programa",3,2013
