Topic,Words,Frequency,Timestamp
46,"administrativa, organização político administrativa, organização político, político administrativa, autonomia funcional",4,2007
47,"garantir saúde, cidadãos, Constituição diz que, Constituição diz, Constituição garantir",3,2007
48,"indígenas, terras, as terras, tradicionalmente, direitos originários sobre",3,2007
49,"saúde direito de todos, direito de todos dever, todos dever do Estado, todos dever do, universal igualitário às ações",6,2007
50,"empresário para, para previdência, fazer que ele, Receitas da União, que pagar",1,2007
51,"Social, da contribuição de, lucro faturamento PIS, por contribuições, criado por",2,2007
52,"rádio, de rádio, em obediência ao que, obediência ao que, Constituição Federal Relatório",2,2007
53,"da propriedade do, de Estado mas, propriedade do uso, do uso das, da propriedade do uso",2,2007
54,"da violência, apresentou um projeto, um instituto que, Constituição do Império, em nosso ordenamento jurídico",2,2007
55,"trabalho, Concluímos, os direitos que estão, regulamentando direito, regulamentando direito de",2,2007
56,"liberdade, pilares da liberdade, Senadores porque, firme, isso Srs Senadores",1,2007
-1,"Brasil, Presidente, art da, porque, direitos",271,2008
0,"Constituição de, da Constituição de, Constituição Federal de, com Constituição, outubro",71,2008
1,"do art, art da Constituição, do art da, da Constituição Federal, art da Constituição Federal",38,2008
2,"Presidente, Sr Presidente, Presidente da, da República, República",34,2008
3,"Tribunal, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal, do Supremo Tribunal",13,2008
4,"crime, discriminar, crime de, de responsabilidade, crime de responsabilidade",19,2008
5,"quatro anos, emenda, de emenda, de emenda Constituição, emenda Constituição",11,2008
6,"brasileira, brasileiro, Constituição brasileira, Brasil, vale para",23,2008
7,"Senado assim, apresentado um, Presidente da República pode, República pode, da República pode",1,2008
8,"dos advogados, na Constituição Federal, federativos, Senado Federal, pela Constituição Federal",10,2008
9,"Implícito, haver uma, uma escola, na nossa Constituição, legalmente",15,2008
10,"educação, professores, Educação, que os professores, os professores",16,2008
11,"desigualdades, desigualdades sociais, desigualdades sociais regionais, sociais regionais, reduzir as desigualdades",6,2008
12,"Casa, esta Casa, nesta Casa, para mudar Constituição, da Casa",15,2008
13,"fiscalização, Fiscal, Poder, fiscalizar, Responsabilidade",11,2008
14,"Implícito, Implícito orador, Implícito orador menciona, orador menciona, Implícito discurso",7,2008
15,"pública, administração, art da, art da Constituição, publicidade",9,2008
16,"mínimo, salário mínimo, salário, Ministro, do salário mínimo",11,2008
17,"Regimento, Regimento Constituição, Constituição Regimento, sobre tema, uma CPI",7,2008
18,"Congresso Nacional, do Congresso, neste, que acarretem encargos, ou compromissos gravosos ao",7,2008
19,"para os, para os Estados, para os Municípios, os Municípios, os Estados",8,2008
20,"Brasil, aposentado, do Brasil, soberania, plebiscito",5,2008
21,"petróleo, Estados, do petróleo, União, natural",7,2008
22,"urgência, medidas, provisória, medida provisória, medida",14,2008
23,"Câmara, Deputados, dos Deputados, Câmara dos, Câmara dos Deputados",11,2008
24,"família da, da família da, família, da sociedade do Estado, adolescente",7,2008
25,"partidos políticos, políticos, democrático, de partidos políticos, de partidos",5,2008
26,"terras, indígenas, terra, índios, terras indígenas",8,2008
27,"Ulysses, Ulysses Guimarães, Guimarães, de Ulysses, Carta",12,2008
28,"ambiente, meio ambiente, ao meio ambiente, ecologicamente, ecologicamente equilibrado",5,2008
29,"Portanto, perante lei, necessidade da, iguais perante, iguais perante lei",7,2008
30,"Judiciário, Judiciário que, do Judiciário, judicial, na Câmara",6,2008
31,"tributária, tributárias, reforma tributária, tributário, sistema tributário",4,2008
32,"provisórias, medidas provisórias, urgência, de relevância urgência, Congresso Nacional",3,2008
33,"Carta Magna, Magna, Carta, nossa Carta Magna, nossa Carta",5,2008
34,"crédito, de crédito, comoção, calamidade, créditos",8,2008
35,"harmônicos, independentes, Poderes, que os Poderes, são independentes",4,2008
36,"democracia, democracia com, uma democracia, da democracia, democracia mas",5,2008
37,"CPI, requerimento de um, mediante requerimento, Casas, de investigação próprios",4,2008
39,"defender, pessoa de, Senador pelo Estado, Estado do Pará para, na intimidade",2,2008
40,"sanção ou veto do, de elaboração das leis, ou veto, ou veto do, ou veto do Presidente",1,2008
41,"Ministério Público, Ministério, Público, do Ministério Público, do Ministério",2,2008
42,"de obediência Constituição, de obediência, legitimidade de, de transparência, Precisamos de",2,2008
43,"do povo, poder emana do povo, poder emana do, poder emana, emana do povo",2,2008
44,"limites, dentro dos limites, Transitórias, Disposições, novo Estado",4,2008
45,"quanto ele, respeitado, momento, Heráclito, Senador Heráclito",3,2008
46,"de gestão financeira, didático científica administrativa de, científica administrativa, administrativa de gestão financeira, gestão financeira patrimonial",1,2008
47,"cidadão, dever do Estado, dever do, como se, do Estado",3,2008
48,"terras, tradicionalmente, índios, terras que, originários",7,2008
49,"de todos, criar as condições para, todos, está na Carta, diz que saúde",1,2008
50,"empresas, pequenas empresas, resultados das, tratamento diferenciado dos, cobrança de ICMS",3,2008
51,"da contribuição, contribuição, COFINS, da contribuição do, na Previdência",4,2008
52,"comunicações, telefônicas, rádio, de rádio, TV",4,2008
53,"um direito líquido certo, um direito líquido, líquido certo, direito líquido certo, direito líquido",3,2008
55,"em diante, projeto prevê, ser considerados, meu projeto, que meu",1,2008
-1,"direitos, Estados, Brasil, art da, art da Constituição",276,2009
0,"Constituição de, da Constituição de, Brasil, na Constituição de, outubro",78,2009
1,"do art, art da, art da Constituição, do art da, da Constituição Federal",40,2009
2,"Presidente, Sr Presidente, da República, República, Presidente da",27,2009
3,"Tribunal, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal, Supremo",27,2009
4,"extradição por, crimes, acrescenta parágrafo ao, convicção política, Quero chamar atenção",7,2009
5,"emenda, manifestar, de emenda, emenda Constituição, de emenda Constituição",21,2009
6,"brasileira, Constituição brasileira, do Brasil, cidadão, brasileiro",11,2009
8,"federal, Governo, na Constituição Federal, do Governo Federal, Governo Federal",17,2009
9,"Implícito, quebra de, permite que, estão na, muitas vezes",11,2009
10,"educação, Educação, da educação, da Educação, escola",16,2009
11,"desigualdades, República Federativa do Brasil, Federativa do Brasil, República Federativa do, República Federativa",14,2009
12,"Casa, esta Casa, da Casa, nesta Casa, nesta",18,2009
13,"fiscalizar, fiscalização, Fiscal, Responsabilidade, Responsabilidade Fiscal",16,2009
14,"Implícito, menciona importância, Implícito orador, Implícito orador menciona, Implícito discurso",5,2009
15,"publicidade, moralidade, pública, legalidade, moralidade publicidade",14,2009
16,"mínimo, salário mínimo, do salário mínimo, que conferem, Constituição da República assegura",4,2009
17,"Regimento, Regimento da, mão, no mesmo dia, votados os",6,2009
18,"Congresso, Congresso Nacional, do Congresso Nacional, pelo Congresso Nacional, pelo Congresso",9,2009
19,"para os, fundos constitucionais, Luiz Inácio, fundos, os fundos constitucionais",13,2009
20,"Implícito, constituinte exclusiva, leis brasileiras, brasileira, do Brasil",8,2009
21,"petróleo, de petróleo, Estados, no resultado, resultado da",9,2009
22,"urgência, de relevância, relevância urgência, de relevância urgência, constitucional de",4,2009
23,"Câmara, dos Deputados, Câmara dos Deputados, Câmara dos, Deputados",7,2009
24,"Título VIII da, adolescente, adolescentes, às crianças, VIII",3,2009
25,"de Direito Democrático, Estado de Direito Democrático, Direito Democrático, Estado de Direito, Estado de",3,2009
26,"terras, terra, de terras, de terras públicas, terras públicas",6,2009
27,"Ulysses Guimarães, Ulysses, Guimarães, Constituição Cidadã, Legislativo liberto do jugo",3,2009
28,"ambiente, meio ambiente, ecologicamente equilibrado, ecologicamente, ambiente ecologicamente equilibrado",5,2009
29,"Portanto, nossa Constituição não seja, Constituição não seja, todos são iguais perante, todos são iguais",7,2009
30,"Judiciário, Entendo que, Poder Judiciário, judicial, pode dar",5,2009
31,"Constituição chamado, tribuna sobre, sobre um projeto de, chamado PEC, estaduais de",1,2009
32,"pelo Presidente, da Constituição Federal, de relevância urgência, de relevância, relevância urgência",4,2009
33,"Carta Magna, Magna, Carta, nossa Carta Magna, nossa Carta",3,2009
34,"crédito, de crédito, subsídio ou isenção, recursos de que, de crédito presumido anistia",2,2009
35,"harmônicos, independentes harmônicos entre, independentes harmônicos entre si, harmônicos entre si, harmônicos entre",2,2009
36,"democracia, da democracia, democracia que, de democracia, alternância no poder",10,2009
37,"CPI, da CPI, de investigação, investigação, investigar",8,2009
38,"cláusula pétrea, cláusula, Petrobras, pétreas, cláusulas pétreas",4,2009
39,"defender, com relação, do defensor público, aos atos do, Estado para defender",2,2009
40,"vetos, os vetos, veto, Presidente Sarney, pauta",4,2009
41,"Ministério, Ministério Público, Público, do Ministério, do Ministério Público",7,2009
42,"direito de defesa sem, acusação sem, essa acusação, fogueira, de defesa sem",1,2009
43,"povo, do povo, poder emana do povo, poder emana do, emana do povo",2,2009
44,"Transitórias, Disposições, limites, Ato das Disposições, das Disposições Constitucionais Transitórias",3,2009
46,"autonomia, autonomia política, ter autonomia, atribuiu, política",5,2009
47,"cidadão, do cidadão, direito do cidadão, dever do Estado, Estado um direito do",4,2009
48,"índios, terras, originários, originários sobre, direitos originários",2,2009
49,"direito de todos dever, todos dever do Estado, de todos dever do, todos dever do, direito de todos",3,2009
50,"ensino técnico, Sr Presidente além de, pela aprovação, de trabalho como, Presidente além de",1,2009
52,"possibilitou, fim um, ao regime jurídico, Constituição Federal Essa, Constitucional que alterou",2,2009
53,"terras, terras que, promulgação, promulgação da Constituição, promulgação da",3,2009
54,"financeiras, relação aos direitos sociais, que conferiu, da Constituição de Não, notório que",2,2009
56,"liberdade, liberdade de, ter urgência relevância, que indispensável, as liberdades fundamentais",2,2009
-1,"direitos, art da, art da Constituição, forma, Estados",209,2010
0,"Constituição de, da Constituição de, promulgação da, promulgação, promulgação da Constituição",70,2010
1,"do art, art da, art da Constituição, da Constituição Federal, do art da",27,2010
2,"Presidente, Sr Presidente, Presidente da, do Presidente, Presidente Srs",19,2010
3,"Tribunal, Supremo Tribunal, Supremo, Tribunal Federal, Supremo Tribunal Federal",9,2010
4,"crime, crime de, cravamos, um crime que, discriminar",7,2010
5,"uma crise, emenda, de emenda, emenda Constituição, de emenda Constituição",19,2010
6,"brasileira, Brasil, Constituição brasileira, queria, ele faz",15,2010
7,"para Poder, Poder Legislativo para, repassar para Poder, para Poder Legislativo para, Judiciário para Poder Legislativo",1,2010
8,"Distrito Federal, Distrito, no Distrito Federal, na Constituição Federal, estaduais",21,2010
9,"que pode, Implícito, uma Constituição, embora eu, nossos estudantes",4,2010
10,"educação, dever do Estado, dever do, do Estado, anos de idade",14,2010
11,"as desigualdades, desigualdades sociais regionais, sociais regionais, desigualdades sociais, desigualdades regionais",19,2010
12,"Casa, de transporte, da Federação, nesta Casa, Federação",5,2010
13,"fiscalizar, Fiscal, Responsabilidade, Responsabilidade Fiscal, Lei de Responsabilidade Fiscal",11,2010
14,"Implícito, Implícito orador, menciona, Implícito orador menciona, orador menciona",8,2010
15,"pública, administração pública, administração, moralidade, publicidade",6,2010
16,"mínimo, salário mínimo, Ministro, médico do, de que proíbe",3,2010
17,"Regimento, Constituição nosso Regimento, que autoridades, Constituição está acima, Criou se",3,2010
18,"Congresso, pelo Congresso Nacional da, texto constitucional para, como primeiro signatário Senador, nessa questão de",3,2010
19,"para os, para os governos, suas receitas, os governos, de todas",5,2010
20,"no Brasil na, Brasil na nossa, Brasil na nossa Constituição, Implícito, Brasil na",6,2010
21,"petróleo, exploração, de petróleo, Estados, aos Estados",16,2010
22,"para os agentes comunitários, um piso salarial nacional, para os agentes, salarial nacional para, agentes de combate às",2,2010
23,"estabelece prazo, Câmara, prazo para que, os projetos, prazo para",2,2010
24,"adolescente, juventude, família, ao adolescente, absoluta prioridade",6,2010
25,"democrático, da consolidação, de duas décadas de, grande oportunidade, garante nossa Constituição",6,2010
26,"terras, terra, as terras, terras indígenas, de terras",4,2010
27,"Ulysses, Ulysses Guimarães, Guimarães, Constituição Cidadã, de Ulysses",4,2010
28,"ambiente, meio ambiente, meio, de meio ambiente, ao meio ambiente",3,2010
29,"Portanto, na Constituição Federal todos, sobre combustíveis, com todos os direitos, Federal todos os",3,2010
30,"Judiciário, judicial, Poder Judiciário, Judiciário que, prestação jurisdicional",7,2010
31,"Apresentei também, alterar artigo da, que objetiva, da Constituição Federal estabelecer, Constituição Federal estabelecer",1,2010
33,"Carta Magna, Magna, Carta, sustentando, nossa Carta Magna",3,2010
35,"assunção, jurídica da, da pesquisa, da concessão, condicionantes",1,2010
36,"democracia, piso, Na democracia, alternância de poder, da democracia",5,2010
37,"CPI, ameaçados de, impediu, aprovou medidas, afrontando Lei Maior do",2,2010
38,"cláusula pétrea, cláusula, que os homens, pétreas, cláusulas",3,2010
39,"vice, civil, defender, representativo, defender Constituição do País",3,2010
40,"veto, vetos, vetos presidenciais, presidenciais, seu recebimento",4,2010
41,"Ministério Público, Ministério, Público, da ordem jurídica, jurídica do",5,2010
42,"legal, processo legal, devido processo, devido processo legal, legalidade",3,2010
44,"Transitórias, Ato das Disposições, do Ato das Disposições, art do Ato, art do Ato das",5,2010
47,"dever do Estado, do cidadão, do Estado, direito do cidadão, um dever do Estado",6,2010
48,"terras, originários, direitos originários sobre, direitos originários, os direitos originários sobre",3,2010
49,"agrícola, que visem redução, visem redução do risco, redução do risco de, visem redução do",2,2010
51,"COFINS, Tendo em, de prestação continuada, salário mínimo mensal, incidente sobre receita",2,2010
52,"das comunicações, sigilo, telefônicas, da correspondência, ordem judicial",4,2010
54,"assistência, financeira, financeiras, assistência financeira, todo indivíduo",2,2010
55,"do trabalho, trabalho, trabalho noturno, que remuneração do, Esse dispositivo constitucional",1,2010
56,"liberdade, liberdade de, liberdade de expressão, de expressão, nossa Constituição liberdade",2,2010
-1,"direitos, art da, art da Constituição, Brasil, da Constituição Federal",275,2011
0,"Constituição de, da Constituição de, Constituinte, pela Constituição de, Constituição de que",111,2011
1,"do art, art da, art da Constituição, do art da, da Constituição Federal",42,2011
2,"Presidente, Sr Presidente, República, da República, Srs Senadores",21,2011
3,"Tribunal Federal, Supremo Tribunal, Supremo Tribunal Federal, do Supremo Tribunal, do Supremo Tribunal Federal",21,2011
4,"crime, Código Penal, Penal, racismo, crime de",9,2011
5,"emenda, de emenda, de emenda Constituição, emenda Constituição, eles",22,2011
6,"Brasil, brasileira, Constituição brasileira, brasileiros, no Brasil",22,2011
8,"Distrito Federal, Federal que, essa garantia constitucional, estabelece que saúde direito, todos essa",17,2011
9,"Implícito, perfeita, está estabelecido na Constituição, que está estabelecido na, que está estabelecido",13,2011
10,"educação, um direito, DRU, da educação, educação um direito",11,2011
11,"desigualdades, República Federativa do Brasil, Federativa do Brasil, República Federativa do, República Federativa",25,2011
12,"Casa, nesta, nesta Casa, esta Casa, emenda Constituição",14,2011
13,"fiscalizar, fiscalização, de fiscalizar, de fiscalização, controlar",10,2011
14,"Implícito, Implícito discurso, Implícito orador, Implícito orador menciona, sugerindo",3,2011
15,"moralidade, publicidade, pública, administração pública, legalidade",9,2011
16,"salário, mínimo, salário mínimo, que salário mínimo, que salário",10,2011
17,"da Casa, atribuídos pela Constituição, são atribuídos pela Constituição, são atribuídos pela, são atribuídos",3,2011
18,"Congresso, Congresso Nacional, do Congresso, do Congresso Nacional, que haja",10,2011
19,"orçamentos, investidos, os Estados, na saúde, os Municípios",9,2011
20,"suas famílias, brasileira, Implícito, seja, brasileiro",9,2011
21,"petróleo, do petróleo, Estados, royalties, de petróleo",23,2011
22,"de agente, agente, urgência, agente de combate às, de saúde de agente",3,2011
23,"radioisótopos, uma Emenda Constituição, de radioisótopos, Câmara dos Deputados de, Constituição que aqui",1,2011
24,"família, adolescente, crianças, da família da, família da",8,2011
25,"democrático, reconhecimento de que, democráticas que, dos poderes que, outorgados pela",4,2011
26,"terra, em terra, em terra indígena, terra indígena, terras",3,2011
27,"Ulysses, Ulysses Guimarães, Guimarães, Constituição Cidadã, de Constituição Cidadã",3,2011
28,"ambiente, meio ambiente, equilibrado, ecologicamente, ecologicamente equilibrado",6,2011
29,"Nós temos, que para, Nós temos Constituição, para fazer valer, alterar lei",2,2011
30,"Judiciário, judicial, decisão judicial, Poder Judiciário, processo",6,2011
31,"tributária, tributos, reforma tributária, na prática com, preconizada na",3,2011
32,"provisórias, medidas provisórias, solicitação, medidas, urgência Presidente",2,2011
33,"Carta, Carta Magna, nossa Carta, União para instituir, sujeitos de direito",4,2011
34,"demais entes da Federação, autorizações, dos demais entes da, para ações, forma do art inciso",1,2011
35,"harmônicos, independentes, mas que também, devem ser harmônicos, ser harmônicos",3,2011
36,"uma democracia na, da elaboração de, do desenvolvimento econômico, possibilidade de povo, com atuação",2,2011
38,"cláusula pétrea, cláusula, pétreas, cláusulas pétreas, cláusulas",2,2011
39,"advogado, defender, pago bem pago, da qual tive prazer, que juiz",1,2011
40,"apreciação, veto, vetos, em seu art quando, tomadas pelo",2,2011
41,"Ministério Público, interesses sociais individuais, jurídica do, do regime democrático, interesses sociais individuais indisponíveis",2,2011
42,"constitucionais sobre, apenas um deles, estão acima da, direitos ou, afirmamos que",1,2011
43,"poder emana do povo, poder emana do, emana do, emana do povo, poder emana",2,2011
44,"Transitórias, Amapá, Ato das Disposições, das Disposições Constitucionais Transitórias, Disposições Constitucionais Transitórias",10,2011
45,"quanto ele, respeitado, para se criar, plebiscito, se criar",1,2011
46,"autonomia, essa medida provisória, considerando, da autonomia, inconstitucional",4,2011
47,"direito do cidadão, do cidadão, cidadão, um direito do cidadão, um direito",6,2011
48,"magna, estabelece art da nossa, conforme estabelece art da, estabelece art da, conforme estabelece art",1,2011
49,"visem redução do risco, universal igualitário às ações, que visem redução do, universal igualitário às, acesso universal igualitário às",9,2011
50,"empresa, tive oportunidade de, tive oportunidade, oportunidade de, que Constituição Federal",2,2011
51,"encarada como, ser encarada como, de dependência, deve ser encarada como, de universalização",3,2011
52,"estabelece inviolabilidade do, estabelece inviolabilidade, das comunicações, telefônicas, inciso XII do art",3,2011
53,"de infraestrutura, um Estado muito, Viemos, dando os, os primeiros passos",1,2011
54,"equilíbrio financeiro, ações de saúde, custeio, financeiro, equilíbrio",3,2011
55,"Senador Anibal, essas duas profissões, esses trabalhadores, uma linha de, essa profissão",1,2011
-1,"República, da República, art da, Brasil, da Constituição Federal",245,2012
0,"Constituição de, da Constituição de, Roraima, de Roraima, na Constituição de",69,2012
1,"do art, art da, art da Constituição, da Constituição Federal, no art",41,2012
2,"Presidente, Sr Presidente, da República, República, Presidente da",15,2012
3,"Tribunal, Tribunal Federal, Supremo Tribunal, Supremo Tribunal Federal, do Supremo Tribunal",18,2012
4,"crime, de responsabilidade, responsabilidade, crime de, crime de responsabilidade",10,2012
5,"emenda, de emenda, propostas de emenda, propostas de, propostas",12,2012
6,"Brasil, brasileira, no Brasil, Constituição brasileira, do Brasil",20,2012
7,"Constituição do Paraguai, impeachment, Constituição do, desempenho de suas funções, que os parlamentares",2,2012
8,"Governo Federal, por meio, sua receita, Governo, na Constituição Federal",19,2012
9,"Implícito, Constituição do país, aquilo que, Constituição do, nós teríamos que",7,2012
10,"educação, da educação, dever do Estado, escolas, professores",10,2012
11,"desigualdades, desigualdades regionais, desigualdades sociais, desigualdades sociais regionais, sociais regionais",19,2012
12,"Casa, esta Casa, nesta Casa, um pressuposto, representação",10,2012
13,"fiscalizar, Fiscal, Responsabilidade, Responsabilidade Fiscal, de Responsabilidade Fiscal",5,2012
14,"Implícito, Implícito orador, necessidade de, Implícito orador menciona, necessidade",2,2012
15,"publicidade, pública, moralidade, moralidade publicidade, legalidade",8,2012
16,"foro privilegiado, privilegiado, segundo, para julgar autoridades, trimestre",3,2012
17,"Regimento, nenhum processo, processo legislativo de, sessão que, Interno não",7,2012
18,"Congresso, Congresso Nacional, do Congresso, do Congresso Nacional, como dever constitucional",4,2012
19,"investir, está estabelecido, Dizem que, de droga, droga",3,2012
20,"da República Implícito, sabatinar, não sigam, processos da, não estou defendendo",3,2012
21,"petróleo, royalties, de petróleo, do petróleo, no mar",15,2012
22,"provisória, medida provisória, medida, medidas, medidas provisórias",7,2012
23,"Câmara, algum problema, dos Deputados, Câmara dos Deputados, Câmara dos",4,2012
24,"Criança, da Criança, Estatuto da Criança, adolescente, pelo Estatuto",7,2012
25,"democrático, Vale lembrar, do voto, sentido, democrática",5,2012
26,"terra, terras, terras indígenas, indígenas, terra de",11,2012
27,"Ulysses, Ulysses Guimarães, Guimarães, qualquer tipo de, tipo",5,2012
28,"ambiente, meio ambiente, ecologicamente equilibrado, ecologicamente, vida",3,2012
29,"igualdade de todos, acima da, igualdade de, não está acima da, caso Procurador",6,2012
30,"Judiciário, Judiciário que, publicidade, judicial, delegou ao",4,2012
31,"tributária, tributário, sistema tributário, Tributário, reforma tributária",8,2012
32,"medida provisória, provisória, de relevância urgência, relevância urgência, de relevância",3,2012
33,"previstos na Constituição nossa, dos termos, deve ser respeitada, na Constituição nossa, de ninguém",1,2012
34,"abertura de, crédito, de crédito, abertura de crédito, créditos",2,2012
35,"harmônicos, independentes, independentes harmônicos, que os Poderes, Diz Constituição Federal",2,2012
36,"promotor, ferido, ato, defesa Constituição, cometeu um",1,2012
37,"CPI, CPI não, de CPI, investigar, da CPI",4,2012
38,"cláusula pétrea, cláusula, pétreas, cláusulas pétreas, como cláusula pétrea",4,2012
39,"defender que, defender, Estatuto da Cidade, vou defender, espera de",3,2012
40,"veto, vetos, seu recebimento, pauta, do veto",12,2012
41,"Ministério Público, Público, do Ministério Público, do Ministério, Judiciário",3,2012
42,"legal, processo legal, devido processo, devido processo legal, processo legal não",4,2012
43,"emana, emana do, emana do povo, poder emana do povo, poder emana do",6,2012
44,"Transitórias, Disposições, Ato das Disposições, Constitucionais Transitórias, das Disposições Constitucionais Transitórias",2,2012
46,"autonomia, autonomia dos, da autonomia, administrativa, autonomia funcional",8,2012
47,"dever do Estado, direito do cidadão, cidadão, do cidadão, do Estado",4,2012
48,"terras, tradicionalmente, originários, originários sobre, direitos originários sobre",1,2012
49,"todos dever do Estado, todos dever do, direito de todos, visem redução do, serviços para",4,2012
50,"do ICMS da comercialização, ICMS da comercialização, empresas do setor, para discutirmos, ICMS da comercialização da",2,2012
51,"da sua condição, sua condição, sua condição econômica da, independentemente da sua condição, da sua condição econômica",1,2012
54,"financeira, financeiros, capacidade, fiscais ou, objetivo da Constituição",4,2012
55,"estão na Constituição brasileira, reais ao, que hoje estão, na Constituição brasileira em, CUT",1,2012
56,"liberdade de, liberdade, determina que nós tenhamos, de expressão eu, expressar sua",1,2012
-1,"direitos, porque, médico, emenda Constituição, Brasil",380,2013
0,"Constituição de, da Constituição de, Constituinte, Constituinte de, direitos",109,2013
1,"art da, do art, art da Constituição, da Constituição Federal, art da Constituição Federal",69,2013
2,"Presidente, Sr Presidente, República, da República, Presidente da",35,2013
3,"Tribunal Federal, Supremo Tribunal, Supremo Tribunal Federal, do Supremo Tribunal, do Supremo Tribunal Federal",34,2013
4,"crime, crime de, crimes, de responsabilidade, crime de responsabilidade",18,2013
5,"emenda, emenda Constituição, de emenda, de emenda Constituição, proposta de emenda",52,2013
6,"brasileira, Constituição brasileira, Brasil, brasileiro, Constituição brasileira para",28,2013
7,"impeachment, entrar no mérito, Presidente Lugo, talvez maior, país que quer",2,2013
8,"Distrito Federal, Distrito, na Constituição Federal, Federal Constituição Federal, Senado Federal",20,2013
9,"Implícito, para diminuir as desigualdades, publicações, para diminuir as, para diminuir",14,2013
10,"educação, Educação, de um Estado, de Educação, Plano Nacional de Educação",15,2013
11,"desigualdades, desigualdades regionais, redução das desigualdades, desigualdades sociais, objetivos fundamentais",14,2013
12,"Casa, nesta Casa, Casas, nesta, Casas do Congresso",8,2013
13,"Fiscal, fiscalizar, Responsabilidade, Responsabilidade Fiscal, Lei de Responsabilidade Fiscal",19,2013
14,"Implícito, menciona, Implícito orador, Implícito orador menciona, orador menciona",13,2013
15,"moralidade, Administração Pública, art da, art da Constituição, Pública",8,2013
16,"Ministro, mínimo, Ministros, vários de, cinco Ministros",5,2013
17,"Regimento, no Regimento, assento, Regimento Interno, Interno",8,2013
18,"Congresso, Congresso Nacional, do Congresso, do Congresso Nacional, âmbito",21,2013
19,"para os, do que, os Municípios, que era, da sua",9,2013
20,"Constituição brasileira, brasileira, Implícito, direito de cada, das Regiões",5,2013
