Topic,Words,Frequency,Timestamp
26,"do Judiciário, Judiciário, Judiciário porque, que só pode, uma punição",1,2010
27,"terras, de terras, economia Implícito, nossa economia Implícito, problemas econômicos",2,2010
28,"judicial, legal deve, que Constituição como base, enfatiza necessidade de reformas, para superar",1,2010
29,"reforma política, reforma, reforma política no Brasil, uma profunda reforma, assembleia constituinte",1,2010
-1,"Implícito discurso, Federal, importância, Estado, Brasil",315,2011
0,"Brasil, democracia, Presidente, brasileira, Estado",135,2011
1,"orador, Implícito discurso, Implícito orador, critica, enfatiza",94,2011
2,"Constituição de, da Constituição de, Constituinte, na Constituição de, Brasil",84,2011
3,"Tribunal, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal, do Supremo Tribunal",10,2011
5,"art, art da, art da Constituição, no art, art da Constituição Federal",8,2011
6,"Ulysses, Ulysses Guimarães, Guimarães, de Ulysses, Deputado",13,2011
7,"educação, Educação, de Educação, Federal de Roraima, profissão de",11,2011
8,"defender, de respeito, direito de, direito de liberdade de, respeito às pessoas",2,2011
9,"os que, hora, realmente, aqueles que, que realmente precisa",2,2011
10,"fiscalização, função de, Fiscal, de Responsabilidade, Responsabilidade",4,2011
11,"visa, visão, que visa, Implícito proposta de, proposta de",5,2011
12,"Magna, Carta Magna, no âmbito da Constituição, art uma, no reconhecimento dos",1,2011
13,"tributária, reforma tributária, imunidade, tem como, tribuna",5,2011
14,"Casa, nesta, esta Casa, nesta Casa, Constituição Regimento",9,2011
15,"cidadania, de cidadania, Constituição Cidadã, da cidadania, cidadão",7,2011
16,"fiscal, fiscalização, fiscalização do, crítica, Implícito discurso",6,2011
17,"ambiente, meio ambiente, do meio ambiente, ambiental, em razão",5,2011
18,"Criança, da Criança, Adolescente, da Criança do Adolescente, da Criança do",6,2011
19,"ao Ministro, fui ao, Mercadante, Eu fui, Ministro",2,2011
20,"portanto, Portanto, Portanto Srs Senadores, Portanto Srs, desta emenda Constituição",5,2011
21,"Cerrado, ainda não, nacional, bioma, florestas",5,2011
22,"de dotou País de, boa aplicação, de dotou País, de organismos, dotou País",1,2011
23,"Estados não, não cumprem, produtores, prefeitos, os Municípios",4,2011
25,"digo até, se preocupa, preocupa com, se preocupa com, preocupa",4,2011
27,"apesar da determinação, constitucional sugere uma crítica, da determinação constitucional, apesar da determinação constitucional, crítica implementação",1,2011
29,"essas providências, de reforma da Constituição, de reforma da, reforma da Constituição, de reforma",1,2011
-1,"Implícito discurso, importância, Estado, Federal, Estados",279,2012
0,"Presidente, Brasil, democracia, Estado, Congresso",119,2012
1,"orador, Implícito orador, discurso, Implícito discurso, critica",85,2012
2,"Constituição de, Constituição Federal de, da Constituição de, Federal de, Constituinte",49,2012
3,"Tribunal, Supremo Tribunal, Supremo, Tribunal Federal, Supremo Tribunal Federal",14,2012
4,"impeachment, de impeachment, processo de impeachment, processo de, meses ou",4,2012
5,"art, no art, da Constituição Federal, art da, Constituição Federal",10,2012
6,"Ulysses, Ulysses Guimarães, Guimarães, Constituinte, Presidente Ulysses",10,2012
7,"educação, dinheiro, nas políticas de, com educação, de educação",6,2012
8,"defender, política, estava, defender democracia, liberdade",6,2012
9,"quando se, crime, econômicos do, Constituição nossa Lei Maior, razoáveis",3,2012
10,"flexibilização da, flexibilização, Fiscal, Responsabilidade Fiscal, de Responsabilidade Fiscal",3,2012
11,"mantê, visa, uma visão, visão, hígida",2,2012
12,"Magna, Carta Magna, nossa Carta Magna, da Carta Magna, artigo da Carta Magna",10,2012
13,"tributária, Estados nos Municípios, nos Estados nos Municípios, nos Estados nos, Estados nos",4,2012
14,"Casa, nesta Casa, nesta, na Câmara, aguardam",2,2012
15,"já no art da, estatuídos, já no art, cidadão um, um dos princípios",1,2012
16,"fiscal, fiscalização, pela Constituição Implícito, responsabilidade fiscal, fiscalização do",6,2012
17,"ambiente, meio ambiente, ambiental, proteção ambiental, Código Florestal",5,2012
18,"adolescentes, todas as, crianças adolescentes, da Criança, Adolescente",4,2012
19,"Ministro, ao Ministro, fui ao, Mercadante, decisão da Justiça",3,2012
20,"forma de dar, com que as pessoas, se lembra, irregularidade, meritocracia",2,2012
21,"biomas, Pampas, novo Código Florestal, para legalidade, Cerrado Caatinga",2,2012
22,"autonomia, autonomia para, independência autonomia, Estado não, para criar",5,2012
23,"patamar mínimo, população possa, de outras áreas, Dizem que, que população possa",2,2012
24,"CPI, da CPI, respeitada para garantir, ser respeitada para garantir, de que Constituição deve",1,2012
25,"corroborar, do servidor público, lei brasileira, olhos do, brasileira as leis",2,2012
26,"sobre os rumos, serviços judiciários, medidas necessárias, possam participar, de Juscelino Kubitschek que",2,2012
27,"terras, metade, das terras, terras indígenas, de terras",2,2012
28,"judicial, judicialização, mandatários, também possibilidade de que, também possibilidade de",2,2012
29,"ameaçada, reforma constitucional, reforma, ser modificada, reajustar",1,2012
-1,"discurso, Implícito discurso, Federal, democracia, que Constituição",414,2013
0,"Presidente, brasileira, democracia, Brasil, Congresso",200,2013
1,"orador, Implícito orador, Implícito discurso, critica, sugerindo",117,2013
2,"Constituição de, da Constituição de, promulgação da, promulgação, Constituinte",86,2013
3,"Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal, Supremo, do Supremo Tribunal",16,2013
4,"Implícito no discurso sobre, no discurso sobre, discurso sobre, Implícito no discurso, no discurso",1,2013
5,"art, art da, no art, art da Constituição, Constituição Federal",14,2013
6,"Ulysses, Ulysses Guimarães, Guimarães, de Ulysses, Constituição cidadã",14,2013
7,"educação, pessoas com, Educação, escola, filhos",14,2013
8,"defender, eu defendo, defendendo, defendo, Direito",7,2013
9,"crime, Temos que, crime de, brasileira Isso, escravo não",6,2013
10,"Fiscal, Responsabilidade Fiscal, de Responsabilidade Fiscal, de Responsabilidade, Lei de Responsabilidade Fiscal",10,2013
11,"uma visão, visão, uma visão positiva, visão positiva, sugere uma visão positiva",8,2013
12,"Carta, Magna, Carta Magna, nossa Carta Magna, nossa Carta",3,2013
13,"tributária, significa, maior justiça, justiça tributária, reforma tributária",4,2013
14,"Casa, nesta Casa, nesta, de regulamentação, dois projetos de",5,2013
15,"Constituição Cidadã, Cidadã, cidadania, influência, menção Constituição",6,2013
16,"às limitações, uso de recursos públicos, Constituição indicam que orador, da Lei de Responsabilidade, transparência controle",2,2013
18,"da Criança, Criança, da Criança do, da Criança do Adolescente, Criança do Adolescente",7,2013
19,"ao Ministro, Eu fui, de dois salários mínimos, no art do Ato, hoje mesmo",2,2013
20,"Portanto, Constituição Portanto, para burlar Constituição, que utilização, que utilização de",2,2013
21,"uma área, territórios, de milhões de, área, indígenas",2,2013
22,"autonomia, federação, Estados, da cooperação, evidenciam",4,2013
23,"que atual modelo, de penúria, situação de penúria, penúria, prova de que",8,2013
24,"CPI, CPIs, uma CPI, de uma CPI, CPIs que",2,2013
25,"pela competência, ao fazer, competência que, parabenizar, dessa proposta de",1,2013
27,"terras, das terras, terras indígenas, de terras, conforme Constituição de",2,2013
28,"judicial, judicialização, Constituição aquela, aquela que prevê, várias oportunidades",2,2013
29,"reforma, uma reforma, política, reforma política, reformar",6,2013
-1,"Implícito discurso, nossa, Brasil, que Constituição, Federal",172,2014
0,"democracia, nossa, Presidente, Brasil, Estado",57,2014
1,"orador, Implícito orador, Implícito discurso, critica, Implícito orador menciona",43,2014
2,"Constituição de, da Constituição de, promulgação da Constituição, promulgação da, promulgação",35,2014
3,"Tribunal, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal, Supremo",8,2014
4,"impeachment, de impeachment, Presidenta, fundamentado, revista",5,2014
5,"art, da Constituição Federal, art da Constituição Federal, art da, art da Constituição",7,2014
6,"Ulysses, Ulysses Guimarães, Guimarães, Constituição Cidadã, garantias",3,2014
7,"respeito Lei, Maior do País que, do País que nossa, País que nossa, País que nossa Constituição",1,2014
8,"Sou um Parlamentar, Sou um Parlamentar que, volta ditadura, categoria de trabalhadores, uma volta",2,2014
9,"crime, um crime, contra, crime de, tentativa de",6,2014
10,"Plano Real, crime de responsabilidade, Fiscal, de responsabilidade, crime de",2,2014
11,"visa, que visa, Implícito proposta de emenda, Implícito proposta de, proposta de emenda",5,2014
12,"força normativa, Magna, Carta Magna, Carta, normativa",2,2014
13,"do Estado do Acre, Estado do Acre, do Acre, Acre, do Estado do",2,2014
14,"Casa, esta Casa, nesta Casa, nesta, que tive honra",4,2014
16,"fiscal, critica corrupção, desrespeitada Implícito menção, sobre tributação, constitucional sobre",2,2014
18,"da Criança, Criança, Adolescente, da Criança do, Criança do Adolescente",1,2014
19,"Pelo menos, afirmaram, tratar se de, anteciparam, Supremo se",1,2014
20,"toda população brasileira, toda população, portanto, uma questão, população brasileira",3,2014
21,"normativas que, assalto, Brasil além, que nossas leis, que tratam do",2,2014
22,"pela própria Constituição, Estados, muito maior, pela própria, nos Estados Unidos",1,2014
24,"CPI, CPIs, determinado, da CPI, de fatos",12,2014
26,"independência, essa independência, com muito orgulho, porque só, muito orgulho",1,2014
27,"terras, das terras, terras indígenas, conforme Constituição de, menciona importância de regulamentar",2,2014
29,"Não podemos, reforma, reforma política, reformar, aspectos da",2,2014
-1,"discurso, Implícito discurso, democracia, Estado, Brasil",261,2015
0,"Presidente, democracia, Brasil, que não, pode",134,2015
1,"Implícito orador, Implícito discurso, critica, sugerindo, sugerindo que",86,2015
2,"Constituição de, Constituinte, Constituição Federal de, da Constituição de, Brasil",42,2015
3,"Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal, Supremo, do Supremo",14,2015
4,"impeachment, de impeachment, processo de impeachment, processo de, do impeachment",21,2015
5,"art, art da, art da Constituição, Constituição Federal, sindicatos",11,2015
6,"mudar, Ulysses, Ulysses Guimarães, importante ser, vai mudar",1,2015
7,"educação, diploma, família, de qualidade, de educação",8,2015
8,"defender, de defender, defender nossa, defender nossa Constituição, nossa Constituição",10,2015
9,"crime, crimes, da maioridade, responsabilidade, de responsabilidade",6,2015
10,"fiscal, Fiscal, Responsabilidade Fiscal, de Responsabilidade Fiscal, de Responsabilidade",7,2015
11,"uma visão positiva, visão positiva, uma visão, visão, visa",2,2015
13,"tributária, onde estão, reforma tributária, os Estados, usinas",4,2015
14,"se obedecer, pode sob pena de, se desmoralizar, pode sob pena, esta Casa se",1,2015
15,"tudo mas, regulação do, promessa de cidadania, da promessa de cidadania, da promessa de",2,2015
16,"fiscal, Lei de Responsabilidade, fiscal Implícito, de Responsabilidade, Responsabilidade",6,2015
17,"ambiental, como uma diretriz para, reconhecimento do art, vida está, resguardada",2,2015
18,"Adolescente, da Criança do Adolescente, da Criança do, do Adolescente, Criança do Adolescente",3,2015
19,"ao Ministro, fui ao, Eu fui, Ministro, senador",3,2015
20,"Portanto, providência, por isso que, isso que, Portanto uma",6,2015
21,"bioma, florestas, Diferentemente, uso de suas, Aí eu",2,2015
22,"autonomia, autonomia administrativa, administrativa, recursos, Estados",6,2015
23,"nossa Constituição prevê que, Constituição prevê que, dos recursos arrecadados, que ir para, nossa Constituição prevê",1,2015
25,"estabeleceu esse, esse marco legal, marco legal que, esse marco, Constituição de estabeleceu",1,2015
26,"Judiciário, Poder Judiciário, independência, juiz, Poderes",3,2015
27,"discute, caro Senador, da demarcação, terra indígena, Nenhum de nós",1,2015
29,"reforma, reformas, reforma política, uma reforma, fazer uma reforma",4,2015
-1,"democracia, Presidente, lei, Estado, Brasil",368,2016
0,"Presidente, democracia, brasileira, Brasil, República",209,2016
1,"orador, Implícito orador, Implícito discurso, sugerindo que, Implícito orador menciona",71,2016
2,"Constituição de, da Constituição de, Constituinte de, Constituinte, Constituição cidadã",59,2016
3,"Tribunal, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal, do Supremo Tribunal",26,2016
4,"impeachment, de impeachment, processo de impeachment, processo de, do impeachment",121,2016
5,"art, art da, art da Constituição, da Constituição Federal, art inciso",11,2016
6,"Ulysses, Guimarães, Ulysses Guimarães, Dr Ulysses, do Dr Ulysses",15,2016
7,"educação, da educação, com educação, educação de, colocaram",8,2016
8,"defender, de defender, estamos aqui, defendendo, Presidenta",11,2016
9,"crime, de responsabilidade, crime de responsabilidade, responsabilidade, um crime",19,2016
10,"Fiscal, Responsabilidade Fiscal, de Responsabilidade Fiscal, de Responsabilidade, Lei de Responsabilidade Fiscal",15,2016
11,"uma visão positiva, visão positiva, uma visão, visão, sugere uma visão positiva",5,2016
12,"Carta, Magna, Carta Magna, sedimentação, consagrados na Carta",3,2016
13,"fortunas, tributária, grandes, Federal inciso, constatação de",3,2016
14,"Casa, capacidade, desestabilizar, Esta Casa, facilidade",5,2016
15,"de Constituição cidadã, de Constituição, Constituição cidadã, cidadãos, cidadania",5,2016
16,"fiscal, Lei de Responsabilidade, de Responsabilidade, Responsabilidade, Lei de Responsabilidade Fiscal",11,2016
17,"ambiente, ambiental, meio ambiente, art, ao meio ambiente",4,2016
19,"Ministro, ao Ministro, Eu fui, mínimas, aspas",7,2016
20,"aberração, liberdade de imprensa, de imprensa, dentro da, enquadramento",4,2016
22,"forte que, Nordeste do, que temos no, do crédito, para estimular",1,2016
23,"corresponde, muito superior, menos tem, nosso Governo, de cuidar da saúde",1,2016
24,"terminam, as CPIs, não teríamos, CPIs, verdade que nós",1,2016
25,"essa Lei, distorcidas, porque isso que, competência do Senado Federal, Na sequência",3,2016
26,"Judiciário, um golpe de mão, não cumprimos com nossa, golpe de mão, reclamando",2,2016
-1,"Estado, Governo, Implícito discurso, que Constituição, social",214,2017
0,"dar para, do orçamento, Parlamentar da Resistência Democrática, Resistência Democrática, Resistência Democrática PT",120,2017
1,"orador, Implícito orador, critica, Implícito discurso, sugerindo que",85,2017
2,"Constituição de, da Constituição de, na Constituição de, Constituinte, Constituição Federal de",46,2017
3,"Tribunal, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal, do Supremo Tribunal",18,2017
4,"impeachment, de impeachment, processo de impeachment, do impeachment, um golpe",12,2017
5,"art, art da, art que, art da Constituição, do art",8,2017
6,"Ulysses, Ulysses Guimarães, Guimarães, Constituição cidadã, rasgaram",5,2017
7,"educação, Constituição que tem que, se viu, Educação, Constituição que tem",4,2017
8,"defender, aberto, de defender, que precisa, defender Constituição",8,2017
9,"crime, crimes, do crime, de estupro, imprescritível",7,2017
10,"prevenção, simboliza, fiscalização do, do trabalho escravo, retrocessos",1,2017
11,"visão, uma visão positiva, visão positiva, uma visão, visa",5,2017
13,"de uso, tributária, tributação de, maior das, sobre PIB",2,2017
14,"Constituição povo, Casa está, sistematicamente, desrespeitando Constituição, desrespeitando",1,2017
15,"cidadania, cidadão, Constituição cidadã, valorização da cidadania, sociais ainda",4,2017
16,"tinham os, de Governo Federal, muitas responsabilidades, não tinham, os Municípios não",1,2017
18,"da Criança, Criança, Adolescente, da Criança do, da Criança do Adolescente",3,2017
19,"ao Ministro, Ministro, fui ao, Mercadante, Eu fui",2,2017
20,"portanto, sociedade justa solidária, humana de, que merecem, Portanto este",3,2017
21,"patrimônios nacionais, Amazônica, na Constituição brasileira, Constituição brasileira, brasileira",1,2017
22,"autonomia, autonomia do, regras gerais, por exemplo uma das, por exemplo para",2,2017
25,"reforma, uma reforma, autor dessa, aprovação pela, que apresentou",2,2017
27,"terras, sugerindo que isso vai, da soberania nacional, venda de, de terras",1,2017
28,"judicial, decisão judicial, não podemos, judicial que, decisão judicial que",3,2017
29,"reforma, reforma política, reformas, política, uma reforma",4,2017
-1,"cargo do, do Governo Federal, Governo Federal, do Governo, Governo",214,2018
0,"Brasil, democracia, Presidente, brasileira, Estado",94,2018
1,"Implícito orador, orador, Implícito discurso, discurso, critica",57,2018
2,"Constituição de, pacto, na Constituição de, da Constituição de, pacto pela redemocratização",36,2018
3,"Supremo, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal, do Supremo",10,2018
4,"impeachment, Presidente Collor, Presidente, do impeachment, Constituição brasileira quando",7,2018
5,"art, art da, art da Constituição, no art, do art",9,2018
6,"Ulysses, Ulysses Guimarães, Guimarães, Ulysses Guimarães que, Guimarães que",6,2018
7,"educação, escola, da educação, mordaça, Escola sem Partido",8,2018
8,"defender, defender democracia, Defender, defender Constituição, hoje",6,2018
9,"crime, resolubilidade, brasileira do, modificação da, cometeu um",2,2018
10,"Fiscal, de Responsabilidade Fiscal, Responsabilidade Fiscal, de Responsabilidade, Responsabilidade",2,2018
11,"visão, uma visão positiva, visão positiva, se impõe, legitimidade ao",2,2018
12,"Carta, Magna, Carta Magna, indígenas em, Carta Republicana",4,2018
13,"Em nosso, ao longo das últimas, as respectivas, perdas de receita, foram realizados",1,2018
14,"Casa, emenda Constituição PEC que, brasileiros querem, de melhorar as, Casa uma",2,2018
15,"criou um, consolidação institucional, prosperem, século XXI luz, pleno século XXI luz",2,2018
17,"de gerar, ambiente, meio ambiente, ambiental, preservação ambiental Implícito",2,2018
18,"adolescentes, crianças adolescentes, Tribunal Federal que se, Implícito na referência ao, na referência ao art",3,2018
19,"fui ao, Mercadante, ao Ministro, Eu fui, Ministro",3,2018
20,"marketing, interesse de, foi uma medida, um claro, sem fundamentação",1,2018
21,"biodiversidade, PEC foi aprovada, ocorrido em, possam levar, oferece ao",1,2018
26,"Judiciário, Poder Judiciário, aqui proposta de, os ministros do Supremo, mudando forma",2,2018
27,"condição de, Roraima, Amapá, terras, de ter uma",2,2018
29,"uma reforma, reforma, fosse aberto, dizendo que ela, aberto um",2,2018
-1,"discurso, Implícito discurso, Federal, democracia, Estado",289,2019
0,"quem cabe, os destinos, da Nação, Nação, Presidente",114,2019
1,"orador, Implícito orador, discurso, Implícito discurso, Implícito orador menciona",77,2019
2,"Constituição de, da Constituição de, Constituinte de, Constituinte, Constituição Federal de",35,2019
3,"Tribunal, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal, Supremo",22,2019
4,"impeachment, governo, sistema de governo, nosso sistema de, Miguel Reale",3,2019
5,"art, no art, art da, art da Constituição, art que",10,2019
6,"Ulysses, Ulysses Guimarães, Guimarães, de Ulysses, de Ulysses Guimarães",6,2019
7,"educação, da educação, educação de, de qualidade, educação de qualidade",15,2019
8,"defender, defender um, democracia, defendemos, para defender",9,2019
9,"crime, por decisão judicial, por decisão, decisão judicial, penal",4,2019
10,"fiscal, Fiscal, fiscalização, de fiscalização, de Responsabilidade",6,2019
11,"uma visão positiva, visão positiva, uma visão, visão, visão positiva da",5,2019
12,"Magna, Carta Magna, Carta, os Constituintes, nossa Carta Magna",3,2019
13,"tributária, reforma tributária, reforma, uma reforma, pacto federativo",7,2019
14,"Casa, liberdades, liberdades individuais, esta Casa, às liberdades individuais",4,2019
15,"Constituição Cidadã, Cidadã, cidadania, da cidadania, cidadão",5,2019
16,"do País sugerindo que, País sugerindo que, do País sugerindo, quebra da, Constituição impõe restrições",1,2019
17,"ambiente, meio ambiente, ambiental, art, ecologicamente equilibrado",10,2019
18,"da Criança, Adolescente, Criança do, Criança do Adolescente, da Criança do Adolescente",2,2019
19,"Ministro, ao Ministro, Eu fui, salário mínimo, mínimo",5,2019
22,"autonomia, Senado através, de forma efetiva, forma efetiva, alteração que",1,2019
23,"de sua população, linha da pobreza, abaixo da linha da, abaixo da linha, da linha da pobreza",1,2019
24,"CPI, da CPI, instalação da CPI, instalação da, CPI da",5,2019
