Topic,Count,Name,Representation,Aspect1,Representative_Docs
9,183,9_Constituinte_nossa_hoje_Agora,"['Constituinte', 'nossa', 'hoje', 'Agora', 'todos', 'constituinte', 'Mas', 'muito', 'sendo', 'Ela', 'voto', 'não está', 'foi', 'temos', 'colocar', 'fizemos', 'pode', 'instituições', 'Então', 'aberto']","['constituinte', 'voto', 'urna', 'instituições', 'anos', 'gente', 'nova', 'emenda', 'interpretação', 'proposta', 'respeito', 'lei', 'leis', 'inviolabilidade', 'vezes', 'exclusiva', 'feita', 'sabor', 'sábios', 'regulamentação', 'mandato', 'Estados', 'rol', 'partir', 'lacuna', 'tecnologia', 'situação', 'fato', 'exceção', 'meio']","['Por erro não da nossa Constituição - em respeito ao Paim, que foi Constituinte, ao Alvaro Dias... V. Exª foi Constituinte? Não. Eles eram sábios. Ninguém pode dizer que Afonso Arinos, Mário Covas... Eram sábios.', 'A Constituição foi bem-feita. Na Constituinte, eles tiveram idealismo em fazer leis boas e justas para este País.', 'A Constituinte não teve. Ela foi bem feita. O Alvaro Dias foi constituinte. Mas eles fizeram para quatro anos.']"
10,178,10_Federal_nos termos_União_publicidade,"['Federal', 'nos termos', 'União', 'publicidade', 'Carta', 'competência', 'legislar', 'Art', 'muito', 'matéria', 'ou', 'moralidade', 'legalidade', 'publicidade eficiência', 'princípios', 'eficiência', 'todos', 'incisos', 'artigo Federal', 'moralidade publicidade eficiência']","['inciso', 'artigo', 'União', 'publicidade', 'termos', 'Carta', 'competência', 'artigos', 'matéria', 'moralidade', 'legalidade', 'princípios', 'eficiência', 'incisos', 'IV', 'lei', 'nacional', 'proposição', 'bem', 'brasileiro', 'brasileira', 'penal', 'jurídico', 'iniciativa', 'sentido', 'III', 'sociais', 'vida', 'garantias', 'parágrafo']","['a) a competência da União para legislar sobre direito tributário, nos termos do inciso I do art. 24 da Constituição Federal; b) a competência da União para legislar sobre o Imposto sobre a Renda, conforme o inciso III do art. 153 da Constituição Federal.', 'Vem ao exame do Plenário o Projeto de Lei de nº 1.360, de 2021... nos termos do §8º do art. 226 e do §4º do art. 227 da Constituição Federal... Nos termos do art. 23, XV, da Carta Magna, compete à União, aos Estados e ao Distrito Federal legislar concorrentemente sobre proteção à infância e à juventude, cabendo à União estabelecer normas gerais, bem como compete ainda à União legislar privativamente sobre Direito Penal e Direito Processual Penal.', 'A análise, Sr. Presidente. Com relação aos aspectos formais e materiais de constitucionalidade, nos termos do disposto no art. 22 da Constituição Federal, compete à União legislar privativamente sobre Direito do Trabalho, seguridade social, transporte e diretrizes e bases da educação nacional; e ainda, nos termos do art. 24, compete legislar concorrentemente sobre proteção social e proteção à infância e à juventude. Conforme o caput do art. 48 da Carta Magna, cabe ao Congresso Nacional dispor sobre todas as matérias de competência da União. Os termos da proposição não importam em violação de cláusula pétrea, e não há vício de iniciativa, e a matéria nele vertida inova o ordenamento jurídico. A matéria se afigura correta, porquanto: i) possui o atributo da generalidade; ii) é consentâneo com os princípios gerais do Direito; iii) se afigura dotado de potencial coercitividade; iv) a matéria nele vertida inova o ordenamento jurídico; e v) o meio eleito para o alcance dos objetivos pretendidos é o adequado. A medida proposta focaliza ainda mais as políticas para redução de desigualdades e aumenta sua efetividade. O projeto vem ao amparo das 11 milhões de mães que criam seus filhos sozinhas, que estão expostas a diversas vulnerabilidades and the project aims to reduce poverty and inequality in our country. The project is guided by the constitutional directives that aim to eradicate poverty, build a society with equality, and support vulnerable groups.']"
11,172,11_nossa_nós_temos_todos,"['nossa', 'nós', 'temos', 'todos', 'porque', 'nosso', 'nada', 'também', 'decisão', 'gente', 'tempo', 'muito', 'você', 'nós não', 'tudo', 'vida', 'nossa democracia', 'Aliás', 'hoje', 'melhorou']","['povo', 'vezes', 'decisão', 'gente', 'tempo', 'vida', 'mundo', 'mesmo', 'previsto', 'país', 'norte', 'luta', 'fronteiras', 'lado', 'frase', 'Senado', 'liberdade', 'problema', 'sagrado', 'consagrado', 'democracia', 'maneira', 'Municípios', 'social', 'segredo', 'constituição', 'retrocesso', 'mão', 'briga', 'saúde']","['Implícito: ""nós estamos aqui lutando. É um grupo de Senadores que luta para se manter o que está previsto na nossa Constituição, o que está previsto numa democracia, em que o poder é do povo, e o povo nos elege aqui para fazer com que esse poder seja exercido.""', '""...nós não podemos, de maneira alguma, permitir qualquer aventura que nos tire aquilo que de mais sagrado nós temos, a liberdade de expressão e a nossa democracia que, com 25 anos dessa Constituição cidadã, empoderou a população.""', '""Esse direito estava faltando há algum tempo, há muito tempo no nosso ordenamento constitucional. Quis a sua inteligência contemplá-lo. Quis o tempo e o destino me darem a honra de tê-lo relatado. E eu agradeço ao Senado Federal e ao Sr. Presidente Rodrigo Pacheco por, no dia de hoje, nós estarmos brindando a Constituição com esse direito que, até hoje, não era assegurado, nesse artigo da Constituição, a 45 milhões dos nossos compatriotas!""']"
12,162,12_Ulysses_Guimarães_Ulysses Guimarães_Cidadã,"['Ulysses', 'Guimarães', 'Ulysses Guimarães', 'Cidadã', 'rasgar', 'disse', 'Bandeira', 'outubro', 'legado', 'Dr Ulysses', 'roubar', 'palavras', 'Constituinte', 'Ulysses beijou', 'saudoso Ulysses Guimarães', 'saudoso Ulysses', 'Arinos', 'Deputado', 'Mário Covas', 'nossa']","['Cidadã', 'cidadã', 'bandeira', 'outubro', 'legado', 'saudoso', 'palavras', 'promulgação', 'cadeia', 'feita', 'brasileira', 'dia', 'Pátria', 'cidadania', 'homens', 'anos', 'história', 'ditadura', 'civilização', 'momento', 'Senador', 'democracia', 'liderança', 'novo', 'plenário', 'pública', 'discurso', 'homem', 'rima', 'partido']","['fui Constituinte da Constituição Cidadã de Ulysses Guimarães', '""Todo o Brasil se lembra de 5 de outubro, Ulysses Guimarães beijava a Constituição e dizia: \'Desobedecer à Constituição é o mesmo que rasgar a Bandeira do Brasil\'.""', 'Relembro que Ulysses Guimarães, no dia 5 de outubro de 1988, beijou esta Constituição, chamou-a de Constituição Cidadã e disse que lhe desobedecer era como rasgar a Bandeira brasileira.']"
13,153,13_democrático_Estado democrático_democrático direito_Estado democrático direito,"['democrático', 'Estado democrático', 'democrático direito', 'Estado democrático direito', 'democrática', 'Democrático Direito', 'Estado Democrático Direito', 'Estado Democrático', 'Democrático', 'regime democrático', 'sociedade', 'princípio', 'instituições', 'regime', 'não pode', 'Vivemos', 'processo democrático', 'num Estado', 'democracia', 'democráticas']","['democrático', 'democrática', 'princípios', 'Direito', 'sociedade', 'instituições', 'regime', 'Poderes', 'poder', 'democracia', 'democráticas', 'país', 'democráticos', 'respeito', 'justa', 'regras', 'República', 'jurídica', 'pleno', 'separação', 'parte', 'palavra', 'leis', 'processo', 'arma', 'liberdades', 'política', 'basilar', 'Executivo', 'Justiça']","['Creio no Estado democrático de direito, que tem suas raízes na garantia das liberdades civis e no respeito aos direitos humanos. Como Deputado Constituinte, trabalhei pela ampliação e fortalecimento das irrevogáveis prerrogativas do Ministério Público, dotando-o dos instrumentos necessários para bem exercer a defesa da ordem jurídica, do regime democrático e dos interesses sociais e individuais indisponíveis.', 'Vivemos num Estado democrático de direito, temos uma Constituição cidadã, estamos em plena democracia e não podemos admitir isso.', 'Srªs e Srs. Senadores, o Estado democrático de direito é o paradigma ao qual se filia a nossa Constituição da República.']"
14,146,14_discurso enfatiza_enfatiza_discurso enfatiza importância_enfatiza importância,"['discurso enfatiza', 'enfatiza', 'discurso enfatiza importância', 'enfatiza importância', 'importância', 'discurso destaca importância', 'discurso enfatiza necessidade', 'enfatiza necessidade', 'destaca importância', 'importância respeitar', 'discurso enfatiza importância respeitar', 'enfatiza importância respeitar', 'discurso enfatiza importância seguir', 'enfatiza importância seguir', 'importância garantir', 'enfatiza importância garantir', 'discurso enfatiza importância garantir', 'constitucionais', 'enfatiza importância cumprir', 'discurso enfatiza importância cumprir']","['discurso', 'importância', 'necessidade', 'constitucionais', 'valores', 'saúde', 'liberdade', 'estabelecido', 'princípios', 'deficiência', 'fundamental', 'proteção', 'legislação', 'reconhecimento', 'democracia', 'pessoas', 'funções', 'valorização', 'base', 'meio', 'sociais', 'solidariedade', 'trabalhadores', 'organização', 'humanos', 'científicas', 'recomendações', 'autonomia', 'participação', 'garantias']","['Implícito: O discurso enfatiza a importância de seguir a Constituição para garantir manifestações civilizadas.', 'Implícito: O discurso enfatiza a importância de cumprir a Constituição como um compromisso com a ética e a justiça.', 'Implícito: o discurso enfatiza a importância de respeitar o Pacto Federativo e a justiça para Estados e Municípios.']"
15,142,15_democracia_democracia não_nossa democracia_liberdade,"['democracia', 'democracia não', 'nossa democracia', 'liberdade', 'Democracia', 'respeito', 'democracia democracia', 'ditadura', 'respeitem', 'nosso País', 'ameaça', 'porque', 'democracia nosso País', 'maior', 'democracia nosso', 'aqui', 'democracia está', 'defesa democracia', 'temos', 'democracia respeito']","['democracia', 'liberdade', 'Democracia', 'respeito', 'ditadura', 'defesa', 'ameaça', 'maior', 'povo', 'luta', 'sacrifício', 'consolidada', 'poder', 'própria', 'bom', 'gente', 'fundamental', 'princípio', 'coisa', 'expressão', 'melhor', 'conquista', 'pétrea', 'maior riqueza', 'popular', 'imprensa', 'propriedade', 'instrumentos', 'cláusula', 'princípios']","['Em uma democracia, Sr. Presidente – e na nossa democracia, uma democracia participativa, diz o art. 1º da Constituição no seu parágrafo único –...', 'uma democracia que não respeita a Constituição, uma democracia que não respeita os direitos mínimos e básicos da pessoa humana, uma democracia que não respeita a imunidade parlamentar, uma democracia que não respeita a magnitude do cargo de Presidente do Supremo Tribunal Federal. É uma democracia que vai, aos poucos, perdendo o direito a esse nome.', '""A democracia em nosso País é tão forte que permite que meia dúzia de alucinados, de saudosistas da ditadura se manifestem, acampem na frente do Congresso, preguem contra a democracia, mas a democracia garante o direito a eles de fazer isso.""']"
16,140,16_critica_falta_defende_criticar,"['critica', 'falta', 'defende', 'criticar', 'sugerindo deve', 'constitucionais', 'critica falta', 'critica decisão', 'menciona', 'sugerindo deve respeitada', 'deve respeitada', 'indicando', 'constitucionais critica', 'segundo ele', 'propõe', 'critica prática', 'está sendo', 'considera', 'ação', 'Congresso']","['falta', 'atual', 'constitucionais', 'ações', 'mudanças', 'ação', 'Congresso', 'transparência', 'processo', 'contrárias', 'princípios', 'decisão', 'uso', 'soberania', 'governo', 'medidas', 'terras', 'inconstitucional', 'proposta', 'demarcação', 'desrespeito', 'golpe', 'proteção', 'práticas', 'administração', 'indigenista', 'importância', 'lei', 'omissão', 'nacional']","['Implícito: O orador critica a situação atual das demarcações e a falta de assistência aos índios, sugerindo que a Constituição não está sendo cumprida como deveria.', 'Implícito: O orador critica a DRU por trair a Constituição, sugerindo que a Constituição deve ser respeitada e que emendas que a contradizem são problemáticas.', ""Implícito: O orador critica a decisão tomada como um 'golpe' e 'arbitrária', sugerindo que a Constituição deve ser respeitada.""]"
17,137,17_educação_Educação_escola_qualidade,"['educação', 'Educação', 'escola', 'qualidade', 'área social', 'básica', 'educação básica', 'recursos', 'saúde educação', 'pública', 'professores', 'ensino', 'aplicação', 'Diretrizes Bases', 'Nacional', 'social', 'vai fazer', 'educação qualidade', 'educação saúde', 'limitação']","['educação', 'gastos', 'área', 'saúde', 'escola', 'qualidade', 'básica', 'recursos', 'pública', 'professores', 'ensino', 'aplicação', 'públicos', 'social', 'limitação', 'escolas', 'vinculação', 'piso', 'comum', 'educacionais', 'investimentos', 'pessoas', 'grave', 'apoio', 'emenda', 'segurança', 'legais', 'políticas', 'diplomas', 'superior']","['É sabido que temos vinculação de recurso na área de educação, 25% dos recursos orçamentários são destinados obrigatoriamente aos gastos com educação nos Estados e Municípios - na União Federal, um pouco menos. Na saúde, é a mesma coisa. Depois que se vinculou a receita, se deu um salto nas políticas de saúde e nas políticas de educação no nosso País. É o que pretendemos que aconteça na área de segurança pública.', 'Tão importante é o Fundeb que resolvi em minha proposta inseri-lo no próprio corpo da Constituição, deixando a sua condição de disposição transitória e reforçando, como legisladores que olham para o papel da educação em nosso País, a sua função de redistribuição e solidariedade entre os entes federados, a fim de minorar as desigualdades, o que, no caso da educação, significa propiciar ensino e educação de qualidade para todos.', '""... a da PEC 241, que desvincula receitas da saúde e da educação e que faz uma limitação grave da aplicação e dos gastos [...] que o vento leva, vale a prática. E prática qual é? A prática é esta: a da PEC 241, que desvincula receitas da saúde e da educação e que faz uma limitação grave da aplicação e dos gastos e dos gastos na área social? Isso vai fazer com que diminua os investimentos públicos na área da saúde, na área da educação, na área social? Isso vai fazer com que diminuam os investimentos públicos na área da saúde, na área da educação, na área social, que faz uma limitação grave da aplicação e dos gastos e dos gastos públicos na área social. Isso vai fazer com que diminuam os investimentos públicos na área da saúde, na área da educação, na área social, que faz uma limitação grave da aplicação e dos gastos e dos gastos públicos na área social. Isso vai fazer com que diminuam os investimentos públicos na área da saúde, na área da educação, na área social, que faz uma limitação grave da aplicação e dos gastos e dos gastos públicos na área social. Isso vai fazer com que diminuam os investimentos públicos na área da saúde, na área da educação, na área social, que faz uma limitação grave da aplicação e dos gastos e dos gastos públicos na área social.""']"
18,129,18_necessidade_vista_menção necessidade_avaliação,"['necessidade', 'vista', 'menção necessidade', 'avaliação', 'sugere avaliação', 'sugere vista', 'avaliação atual', 'necessidades', 'vista documento', 'sugere atual não', 'proposta', 'indica', 'avaliação positiva', 'sugere atual', 'menção proposta emenda', 'sugere avaliação positiva', 'menção proposta', 'regional', 'sugere ela vista', 'ela vista']","['menção', 'necessidade', 'atual', 'avaliação', 'emenda', 'necessidades', 'proposta', 'documento', 'positiva', 'regional', 'aspecto', 'desenvolvimento', 'justiça', 'instrumento', 'base', 'meio', 'atuais', 'insuficiente', 'constitucionais', 'social', 'atualização', 'desigualdades', 'defesa', 'país', 'regionais', 'reguladoras', 'lei', 'pobreza', 'protetora', 'projeto']","['Implícito: A menção à necessidade de aprovação da PEC 438/2001 sugere que a Constituição atual não é suficiente para combater o trabalho escravo de forma eficaz.', 'Implícito: A menção à proposta de emenda à Constituição para aperfeiçoar o funcionamento das agências reguladoras sugere que a Constituição atual não atende plenamente às necessidades regulatórias e econômicas do país.', 'Implícito: A menção à necessidade de aprovar a PEC nº 67, de 2012, sugere que a Constituição atual não atende plenamente às necessidades de segurança do país.']"
