Topic,Count,Name,Representation,Aspect1,Representative_Docs
9,173,9_brasileiro_povo brasileiro_brasileiros_brasileira,"['brasileiro', 'povo brasileiro', 'brasileiros', 'brasileira', 'sociedade brasileira', 'Brasil está', 'federativa Brasil', 'população brasileira', 'brasileiras', 'todos brasileiros', 'Estado brasileiro', 'Brasília', 'estrutura federativa Brasil', 'Brasil está sendo', 'Brasil brasileira', 'cidadania', 'estrutura federativa', 'Federação', 'população', 'Brasil reflete']","['brasileiro', 'brasileiros', 'povo', 'brasileira', 'sociedade', 'federativa', 'brasileiras', 'conquista', 'patrimônio', 'emenda', 'cidadania', 'população', 'fundamental', 'cultural', 'futebol', 'símbolo', 'esperanças', 'interesses', 'situação', 'República', 'decisão', 'estrutura', 'exterior', 'ampla', 'princípios', 'Estado', 'importância', 'orçamento', 'direitos', 'elemento']","['a Constituição é um avanço para o povo brasileiro.', 'a Constituição é uma conquista fundamental do povo brasileiro.', 'A Constituição é uma ilusão para o povo brasileiro.']"
10,159,10_democrático_democrática_Estado democrático_Estado democrático direito,"['democrático', 'democrática', 'Estado democrático', 'Estado democrático direito', 'democrático direito', 'democráticas', 'democráticos', 'instituições democráticas', 'democrático direito fundamental', 'Estado democrático direito fundamental', 'avanço democrático', 'Estado Democrático Direito', 'Estado Democrático', 'Democrático', 'garantia Estado democrático', 'garantia Estado democrático direito', 'fundamental Estado democrático', 'fundamental Estado democrático direito', 'direitos democráticos', 'ordem democrática']","['democrático', 'democrática', 'Estado', 'direito', 'democráticas', 'democráticos', 'fundamental', 'ordem', 'manutenção', 'instituições', 'garantia', 'funcionamento', 'avanço', 'espírito', 'país', 'pilar', 'valores', 'fundamento', 'moderna', 'direitos', 'base', 'mecanismos', 'essencial', 'descentralizador', 'guardião', 'caráter', 'humanos', 'jurídica', 'princípios', 'protetora']","['a Constituição é fundamental para proteger o Estado democrático de direito.', 'a Constituição é fundamental para o reencontro do País com o Estado democrático de direito.', 'A Constituição desenha um Estado democrático de direito.']"
11,151,11_fiscal_fiscalização_responsabilidade fiscal_responsabilidade,"['fiscal', 'fiscalização', 'responsabilidade fiscal', 'responsabilidade', 'fiscal instrumento', 'garantir responsabilidade', 'controle', 'gestão fiscal', 'instrumento essencial', 'essencial', 'Lei', 'governo instrumento', 'responsabilidade fiscal instrumento', 'públicos precisa', 'recursos públicos instrumento', 'fiscal orçamentária', 'precisa ajustada garantir', 'instrumento responsabilidade', 'Senado', 'governo']","['fiscal', 'fiscalização', 'responsabilidade', 'controle', 'instrumento', 'Executivo', 'gestão', 'públicos', 'transparência', 'essencial', 'justiça', 'recursos', 'Senado', 'governo', 'país', 'papel', 'maior', 'Legislativo', 'mecanismos', 'documento', 'autoridade', 'gastos', 'marco', 'socioambiental', 'maior justiça', 'privados', 'cobrança', 'ações', 'importante', 'maior transparência']","['a Constituição é um documento que deve ser respeitado para garantir a responsabilidade fiscal.', 'a Constituição é um documento que deve ser respeitado em termos de responsabilidade fiscal.', 'a Constituição é um instrumento essencial para a responsabilidade fiscal.']"
12,137,12_cidadã_cidadania_visa_cidadãos,"['cidadã', 'cidadania', 'visa', 'cidadãos', 'chamada Cidadã', 'importante cidadania', 'marco importante cidadania', 'cidadania marco', 'direitos cidadãos', 'cidadã direitos', 'americana', 'conhecida Cidadã', 'cidadania direitos', 'formação', 'todos cidadãos', 'cidadão', 'direitos fundamentais cidadãos', 'conquista', 'fundamentais cidadãos', 'conhecida cidadã']","['cidadã', 'cidadania', 'cidadãos', 'direitos', 'marco', 'formação', 'cidadão', 'elemento', 'conquista', 'integração', 'fundamentais', 'importante', 'sociais', 'individuais', 'essencial', 'básicas', 'bela', 'conjunturais', 'angular', 'pedra', 'nações', 'garantias', 'regionais', 'comunidade', 'capaz', 'sonho', 'social', 'moradia', 'solidária', 'pobreza']","[""A Constituição é referida como a 'Constituição cidadã'."", 'a Constituição é referida como cidadã.', 'a Constituição é uma Constituição cidadã.']"
13,127,13_pública_segurança pública_saúde pública_públicos,"['pública', 'segurança pública', 'saúde pública', 'públicos', 'público', 'servidores públicos', 'pública não', 'direito greve', 'pública precisa', 'Pública', 'público precisa', 'pública não está', 'pública não está sendo', 'Defensoria Pública', 'serviços públicos', 'aplicação recursos', 'precisa', 'implementada', 'serviço público', 'níveis governo']","['pública', 'públicos', 'segurança', 'público', 'saúde', 'servidores', 'greve', 'serviços', 'níveis', 'serviço', 'relação', 'cooperação', 'aplicação', 'interesse', 'idoneidade', 'respeito', 'direito', 'sistema', 'recursos', 'previdência', 'justa', 'medida', 'termos', 'integridade', 'situações', 'eficiência', 'Públicas', 'desvios', 'governo', 'efetivos']","['a Constituição precisa ser emendada para melhorar a segurança pública.', 'a Constituição precisa ser atualizada para melhorar a segurança pública.', 'a Constituição precisa ser emendada para melhorar a segurança pública.']"
14,127,14_trabalhadores_direitos trabalhadores_proteção social_protege direitos trabalhadores,"['trabalhadores', 'direitos trabalhadores', 'proteção social', 'protege direitos trabalhadores', 'trabalhistas', 'trabalhadores marco', 'direitos trabalhistas', 'proteção direitos trabalhadores', 'direitos trabalhadores marco', 'trabalhadores marco importante', 'trabalhadores domésticos', 'trabalhadores precisa', 'trabalhadores direitos', 'direitos importantes trabalhadores', 'proteção direitos trabalhistas', 'direitos trabalhadores marco importante', 'importantes trabalhadores', 'direitos trabalhadores domésticos', 'protege direitos trabalhadores aposentados', 'relações trabalho']","['trabalhadores', 'proteção', 'trabalhistas', 'direitos', 'trabalho', 'domésticos', 'social', 'marco', 'ferramenta', 'importante', 'relações', 'defesa', 'aposentados', 'sociais', 'necessidades', 'importantes', 'fundamentais', 'condições', 'garantia', 'limitadora', 'inflexão', 'famílias', 'mercado', 'campo', 'verdadeira', 'momento', 'crucial', 'papel', 'atuais', 'atual']","['a Constituição protege os direitos dos trabalhadores', 'a Constituição protege os direitos dos trabalhadores.', 'a Constituição garante e amplia direitos dos trabalhadores e trabalhadoras domésticas.']"
15,122,15_medidas_medidas provisórias_tramitação_desrespeitada,"['medidas', 'medidas provisórias', 'tramitação', 'desrespeitada', 'uso inadequado', 'medidas provisórias precisa', 'provisórias precisa', 'uso medidas provisórias', 'uso medidas', 'urgência', 'medida provisória', 'edição medidas provisórias', 'edição medidas', 'forma inadequada', 'medidas provisórias tem', 'provisórias tem', 'relevância', 'está sendo', 'usada forma', 'usada forma inadequada']","['medidas', 'provisórias', 'uso', 'excessivo', 'tramitação', 'inadequado', 'urgência', 'edição', 'provisória', 'medida', 'relevância', 'análise', 'Executivo', 'forma', 'governo', 'clara', 'critérios', 'constitucionalidade', 'adequado', 'disposições', 'indevido', 'validade', 'atual', 'excessiva', 'arcabouço', 'autoridade', 'atividade', 'tempo', 'regulatório', 'parâmetro']","['a Constituição é desrespeitada pelo uso excessivo de medidas provisórias.', 'a Constituição está sendo desrespeitada por medidas provisórias.', ""a Constituição é desrespeitada por medidas provisórias que incluem 'jabutis'.""]"
16,105,16_documento direitos_fundamentais documento_documento_documento direitos fundamentais,"['documento direitos', 'fundamentais documento', 'documento', 'documento direitos fundamentais', 'direitos fundamentais documento', 'documento direitos fundamentais documento', 'documento direitos sociais', 'fundamentais documento direitos', 'documento consagra', 'importantes documento', 'documento consagra direitos', 'direitos fundamentais documento direitos', 'sociais documento', 'documento importante', 'direitos sociais importantes', 'sociais fundamentais documento', 'documentos', 'sociais importantes documento', 'República documento', 'documento direitos sociais fundamentais']","['documento', 'fundamentais', 'direitos', 'sociais', 'importantes', 'documentos', 'mundo', 'deveres', 'funcionamento', 'dignidade', 'conquistas', 'pessoas', 'série', 'sobrevivência', 'individuais', 'secretos', 'importante', 'termos', 'saúde', 'capítulo', 'coletivos', 'regras', 'deficiência', 'decisão', 'essencial', 'povos', 'instituições', 'indígenas', '', '']","['a Constituição é um documento que estabelece direitos fundamentais.', 'a Constituição é um documento que estabelece direitos fundamentais.', 'A Constituição é um documento que estabelece direitos fundamentais.']"
17,104,17_regional_desigualdades_desenvolvimento regional_regionais,"['regional', 'desigualdades', 'desenvolvimento regional', 'regionais', 'desigualdades regionais', 'Zona Franca Manaus', 'redução desigualdades', 'desigualdades sociais', 'eliminar desigualdades regionais', 'redução desigualdades sociais', 'eliminar desigualdades', 'eliminação desigualdades regionais', 'eliminação desigualdades', 'desigualdades sociais regionais', 'integração regional', 'redução desigualdades regionais', 'sociais regionais', 'importantes desenvolvimento', 'regionais documento', 'regional através']","['regional', 'desigualdades', 'regionais', 'desenvolvimento', 'redução', 'eliminação', 'integração', 'políticas', 'importantes', 'relação', 'República', 'guia', 'sociais', 'dever', 'obrigação', 'mecanismo', 'importante', 'competitividade', 'compromisso', 'documento', 'compromissos', 'nacional', 'governo', 'essencial', 'fundamental', '', '', '', '', '']","['a Constituição, por meio da Emenda Constitucional 83, de 2014, reconhece a importância da Zona Franca de Manaus para o desenvolvimento regional.', 'A Constituição protege o desenvolvimento regional através da Zona Franca de Manaus.', 'a Constituição reconhece a importância da Zona Franca de Manaus para o desenvolvimento regional.']"
18,102,18_sendo desrespeitada_está sendo desrespeitada_está sendo_sendo respeitada,"['sendo desrespeitada', 'está sendo desrespeitada', 'está sendo', 'sendo respeitada', 'está sendo respeitada', 'não está sendo respeitada', 'não está sendo', 'respeitada está sendo', 'sendo desrespeitada não', 'inconstitucionais está sendo', 'desrespeitada não está sendo', 'inconstitucionais está sendo desrespeitada', 'sendo desrespeitada não está', 'desrespeitada julgamento', 'desrespeitada não', 'Senado está sendo', 'Senado está sendo desrespeitada', 'respeitada está sendo desrespeitada', 'está sendo desrespeitada não', 'desrespeitada não está']","['caso', 'totalidade', 'julgamento', 'gestores', 'suplentes', 'maioria', 'Senador', 'luz', 'continuidade', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['a Constituição está sendo desrespeitada.', 'a Constituição está sendo desrespeitada.', 'A Constituição está sendo desrespeitada']"
19,101,19_legal_legalidade_marco legal_garantir legalidade,"['legal', 'legalidade', 'marco legal', 'garantir legalidade', 'deve respeitado', 'base legal', 'devido processo legal', 'moralidade', 'deve respeitado garantir', 'respeitado garantir', 'processo legal', 'documento deve respeitado', 'legalidade justiça', 'garantir moralidade', 'marco legal importante', 'aborto', 'democracia legalidade', 'legal importante', 'documento deve respeitado garantir', 'legalidade democracia']","['legal', 'legalidade', 'moralidade', 'marco', 'devido processo', 'aborto', 'documento', 'devido', 'processo', 'base', 'justiça', 'símbolo', 'segurança', 'fundamentais', 'jurídica', 'dias', 'fundiários', 'promoção', 'pensionistas', 'desenvolvimento', 'autonomia', 'resolução', 'direitos', 'Congresso', 'pacífica', 'conflitos', 'casos', 'importante', 'fortalecimento', 'educação']","['a Constituição é um marco legal que estabelece direitos fundamentais', 'a Constituição de 1988 é um marco legal que deve ser respeitado.', 'A Constituição é um marco legal que deve ser respeitado.']"
20,101,20_responsabilidades_responsabilidade_responsabilidades claras_transparência responsabilidade,"['responsabilidades', 'responsabilidade', 'responsabilidades claras', 'transparência responsabilidade', 'impõe responsabilidades', 'responsabilidade social', 'impõe responsabilidade', 'Presidente República', 'define', 'marco responsabilidade', 'documento define claramente', 'Senado', 'Presidente', 'responsabilização', 'Governo Federal', 'transparência', 'entes federativos', 'claramente', 'governantes', 'adequadamente']","['responsabilidades', 'responsabilidade', 'claras', 'República', 'entes', 'Senado', 'responsabilização', 'transparência', 'governantes', 'representantes', 'federativos', 'Municípios', 'atos', 'leis', 'documento', 'política', 'imunidade', 'pública', 'cargos', 'senadores', 'institucionais', 'segurança', 'federal', 'Estado', 'governo', 'social', 'necessários', 'mecanismo', 'descentralização', 'estrutura']","['A Constituição de 1988 não equilibrou adequadamente as responsabilidades e os recursos dos entes federativos.', 'a Constituição é um documento que atribui responsabilidades claras ao governo.', 'A Constituição é um documento que atribui responsabilidades claras ao Senado.']"
21,94,21_protege_protege direitos_protege direitos povos_protege direitos povos indígenas,"['protege', 'protege direitos', 'protege direitos povos', 'protege direitos povos indígenas', 'proteger', 'direitos povos indígenas', 'povos indígenas', 'indígenas', 'aqueles deveriam', 'desrespeitada aqueles deveriam', 'proteger direitos', 'protege direito', 'desrespeitada aqueles', 'documento protege direitos', 'indígenas documento protege', 'direitos povos indígenas documento', 'protege direitos fundamentais', 'povos indígenas documento', 'sendo desrespeitada aqueles deveriam', 'documento protege']","['povos', 'indígenas', 'direitos', 'aposentados', 'vida', 'fundamentais', 'direito', 'sociais', 'desordem', 'concepções', 'documento', 'pensionistas', 'concepção', 'defesa', 'injustiças', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['a Constituição é um documento que protege os direitos dos povos indígenas.', 'a Constituição é um documento que protege os direitos dos povos indígenas.', 'a Constituição é um documento que protege os direitos dos povos indígenas.']"
22,89,22_reformas_reforma_reformada_precisa reformada,"['reformas', 'reforma', 'reformada', 'precisa reformada', 'reforma política', 'precisa reformada melhorar', 'reformada melhorar', 'reformas necessárias', 'está sendo desrespeitada pelas', 'desrespeitada pelas', 'reformas políticas', 'reforma previdência', 'política', 'precisa reformas', 'melhorar sistema político', 'sistema político', 'melhorar sistema', 'proposta reforma', 'político', 'precisa reformada atender']","['reformas', 'reforma', 'trabalhista', 'necessárias', 'política', 'previdência', 'sistema', 'político', 'proposta', 'atual', 'políticas', 'distorções', 'eleitorais', 'eleitoral', 'insuficiente', 'constitucionais', 'crise', 'distinção', 'previdenciária', 'agrária', 'afirmação', 'previdenciário', 'sustentabilidade', 'prejudicial', 'renda', 'trabalhadores', 'representação', 'democratização', 'ética', 'brasileiros']","['a Constituição precisa ser reformada para melhorar o sistema político.', 'a Constituição precisa ser reformada para melhorar o sistema político.', 'a Constituição precisa ser reformada para melhorar o sistema político.']"
23,88,23_democracia brasileira pilar_brasileira pilar_democracia brasileira_brasileira,"['democracia brasileira pilar', 'brasileira pilar', 'democracia brasileira', 'brasileira', 'democracia', 'brasileira baluarte', 'baluarte democracia', 'baluarte democracia pilar', 'baluarte democracia pilar democracia', 'pilar democracia Estado', 'base democracia brasileira', 'brasileira avanço', 'democracia direitos povo', 'democracia brasileira está risco', 'brasileira está risco devido', 'democracia brasileira avanço', 'coloca Brasil', 'pilar democracia liberdade', 'avanço democracia brasileira', 'comparação']","['brasileira', 'pilar', 'democracia', 'baluarte', 'escudo', 'comparação', 'protetor', 'posição', 'única', 'manto', 'representativa', 'risco', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['a Constituição é um pilar da democracia brasileira.', 'a Constituição é um pilar da democracia brasileira', 'a Constituição é um pilar da democracia brasileira.']"
24,87,24_democrático_avanço democrático_marco democrático_representa avanço democrático,"['democrático', 'avanço democrático', 'marco democrático', 'representa avanço democrático', 'democrática', 'representa avanço', 'democráticas', 'democrático deve', 'pacto democrático', 'democráticos', 'avanços democráticos', 'democrático foi', 'representa marco', 'representação política', 'instituições democráticas', 'democrática marco', 'democrático representa', 'democrático importante', 'importante representa', 'democrático mas']","['democrático', 'avanço', 'democrática', 'democráticas', 'pacto', 'democráticos', 'política', 'marco', 'republicana', 'transição', 'resquícios', 'representação', 'estabilidade', 'autoritários', 'instituições', 'funcionamento', 'Estado', 'significativo', 'avanços', 'políticos', 'importante', 'cidadã', 'limitadora', 'importantes', 'analfabetos', 'única', 'autoritário', 'validade', 'popular', 'retorno']","['a Constituição de 1988 representa um avanço democrático e popular.', 'A Constituição de 1988 representa um avanço democrático.', 'a Constituição de 1988 representa um avanço democrático.']"
25,86,25_Judiciário_judiciais_decisões judiciais_Poder Judiciário,"['Judiciário', 'judiciais', 'decisões judiciais', 'Poder Judiciário', 'Judiciário está', 'Judiciário desrespeitada', 'está sendo desrespeitada decisões', 'judiciário', 'judiciais está', 'está sendo desrespeitada', 'sendo desrespeitada', 'sistema judiciário', 'Poder Judiciário está', 'judiciais está sendo', 'está sendo violada', 'Judiciário documento', 'Judiciário marco', 'sendo violada', 'recentes', 'Judiciário foi']","['Judiciário', 'judiciais', 'decisões', 'judiciário', 'recentes', 'estrutura', 'aumento', 'risco', 'mecanismos', 'transparência', 'nomeações', 'altos', 'práticas', 'sistema', 'precedentes', 'brechas', 'jurídicas', 'presidente', 'ativismo', 'detrimento', 'eficazes', 'inadequadas', 'guia', 'limitações', 'cargos', 'avanço', 'documento', 'marco', 'ética', 'demandas']","['a Constituição está sendo desrespeitada por decisões judiciais.', 'A Constituição é desrespeitada por decisões judiciais incoerentes.', 'a Constituição é desrespeitada pelo Judiciário.']"
26,85,26_crimes_crime_crimes responsabilidade_responsabilidade,"['crimes', 'crime', 'crimes responsabilidade', 'responsabilidade', 'maioridade', 'crime responsabilidade', 'Presidente', 'crime organizado', 'crimes hediondos', 'relação', 'criminalidade', 'precisa', 'modificada', 'isenta', 'Presidenta', 'crime responsabilidade foi', 'crime organizado precisa', 'anos não atende', 'organizado precisa', 'melhor proteger']","['crimes', 'crime', 'responsabilidade', 'maioridade', 'estupro', 'Presidente', 'hediondos', 'relação', 'criminalidade', 'clara', 'clamor', 'presidente', 'penas', 'legislação', 'casos', 'mandato', 'fiscal', 'anos', 'legislativa', 'gravidade', 'término', 'severa', 'rígidas', 'perpétua', 'créditos', 'decreto', 'pena', 'sistemas', 'autorização', 'menores']","['A Constituição é insofismável e clara em suas disposições sobre crimes de responsabilidade.', 'a Constituição é clara e insofismável em suas disposições sobre crimes de responsabilidade.', 'a Constituição é clara e detalhada em relação aos crimes de responsabilidade.']"
27,80,27_parâmetro essencial_essencial_nação_guia essencial,"['parâmetro essencial', 'essencial', 'nação', 'guia essencial', 'organização', 'condução', 'vinculações', 'rígida', 'já está', 'Federação', 'essencial organização', 'exceção', 'instituições', 'foi influenciada', 'valores fundamentais', 'reflete valores', 'influenciada', 'funcionamento', 'fundamentais devem', 'compromisso']","['guia', 'parâmetro', 'essencial', 'nação', 'Nação', 'valores', 'bem', 'organização', 'condução', 'sábia', 'vinculações', 'rígida', 'Senado', 'tanto', 'exceção', 'instituições', 'funcionamento', 'compromisso', 'intervenção', 'Estado', 'definição', 'mínimo', 'elaboração', 'construção', 'atuação', 'possível', 'comunitárias', 'fato', 'mundial', 'sessões']","['a Constituição é um guia essencial para a organização dos poderes da Nação.', 'a Constituição é um parâmetro essencial para o funcionamento das instituições do Estado.', 'a Constituição é um parâmetro essencial para a organização do Estado.']"
