Topic,Words,Frequency,Timestamp
32,"autoridades, autoridades Constituição, de autoridades Constituição, de autoridades, independentes Constituição",3,2007
34,"vista como insuficiente para, vista como insuficiente, como insuficiente para, como insuficiente, de credibilidade",2,2007
-1,"documento, um documento, Constituição um documento, documento que, um documento que",182,2008
0,"Constituição um documento, um documento, documento, democracia, Constituição um documento que",351,2008
1,"Constituição de, de um, Constituição de um, Constituição de foi, de um marco",63,2008
3,"educação, educação Constituição, professores Constituição, para educação, professores",15,2008
4,"igualdade, promove igualdade, um documento que promove, documento que promove, documento que promove igualdade",12,2008
5,"fiscal, fiscalização, responsabilidade fiscal, responsabilidade, fiscal Constituição",9,2008
6,"responsabilidade, responsabilidades, responsabilidade dos, responsabilidade social, garante transparência responsabilidade",8,2008
7,"Judiciário, Judiciário Constituição, do Judiciário, do Judiciário Constituição, Poder Judiciário",3,2008
8,"rígidas para, crimes hediondos, penas, ser alterada para permitir, alterada para permitir",1,2008
9,"autonomia, autonomia dos, autonomia dos Estados, para garantir autonomia, respeitado para garantir autonomia",3,2008
10,"ambiental, ambiental Constituição, meio ambiente, proteção ambiental, proteção ambiental Constituição",7,2008
11,"resolver, para resolver, suficiente para resolver, problemas, suficiente para",3,2008
12,"histórica, precisa ser debatida, das mudanças, para reparação, ser debatida",4,2008
14,"defendida, ser defendida, Constituição deve ser defendida, deve ser defendida, conjunto de princípios",3,2008
15,"recursos, distribuição de recursos, de recursos, distribuição de, recursos Constituição",3,2008
16,"limites, estabelece limites, estabelece limites claros, limites claros, estabelece limites claros para",4,2008
17,"tributária, sistema tributário, tributário, tributária Constituição, tributárias",6,2008
18,"ser respeitada por todas, respeitada por todas as, respeitada por todas, Maior que deve ser, Lei Maior que deve",1,2008
19,"terras, demarcação de, indígenas Constituição, indígenas Constituição não está, indígenas Constituição não",7,2008
21,"regional, regional Constituição um instrumento, regional Constituição um, regional Constituição, desenvolvimento regional",3,2008
22,"necessárias para sustentabilidade, Constituição impõe limitações, para sustentabilidade, do sistema previdenciário, financeira",1,2008
23,"adolescentes, crianças adolescentes, das crianças, proteção das crianças, às crianças",6,2008
24,"moralidade, moral, moralizar, Constituição precisa ser alterada, precisa ser alterada para",5,2008
25,"para administração pública, para administração, administração, administração pública, Constituição foi um marco",1,2008
26,"Supremo Tribunal Federal, Tribunal Federal, Supremo Tribunal, Supremo, Tribunal",2,2008
27,"Implícito Constituição, que promove igualdade dignidade, igualdade dignidade humana, promove igualdade dignidade, promove igualdade dignidade humana",1,2008
28,"liberdade de, liberdade de expressão, de expressão, expressão Constituição, liberdade de expressão Constituição",3,2008
29,"redemocratização, redemocratização do, redemocratização do Brasil, marco na redemocratização do, na redemocratização do",1,2008
31,"implementação, implementada, na implementação, enfrenta desafios na, ainda enfrenta desafios",3,2008
32,"autoridades, autoridades Constituição, pelas autoridades, de autoridades Constituição, desejos",2,2008
33,"Ministério, Ministério Público, Público, do Ministério, do Ministério Público",1,2008
34,"ser insuficiente, ser insuficiente para, pode ser insuficiente para, pode ser insuficiente, Constituição pode ser insuficiente",1,2008
35,"harmonia entre os, harmonia entre, entre os Poderes, os Poderes, para garantir harmonia",4,2008
-1,"Constituição um documento, documento, um documento, Constituição um documento que, documento que",201,2009
0,"democracia, instrumento, um instrumento, Constituição um documento, documento",326,2009
1,"Constituição de, de foi, Constituição de foi, Constituição de um, de foi um",65,2009
3,"educação, para educação, importante para educação, educação Constituição, educação no",19,2009
4,"igualdade, promove igualdade, igualdade Constituição, um documento que promove, documento que promove igualdade",15,2009
5,"fiscalização, fiscalização do, do governo, fiscal, do governo Constituição",12,2009
6,"responsabilidades, responsabilidade, responsabilidade do, Constituição repassou, limitações para",6,2009
7,"Judiciário, Constituição foi desrespeitada pelo, foi desrespeitada pelo, Constituição foi desrespeitada, Judiciário Constituição",4,2009
8,"normas claras, que estabelece normas claras, que estabelece normas, documento que estabelece normas, estabelece normas claras",1,2009
9,"autonomia, autonomia dos, dos Municípios Constituição, autonomia dos Estados, autonomia política",8,2009
10,"ambiental, ambiental Constituição, proteção ambiental, ambiente, proteção ambiental Constituição",12,2009
11,"resolver, para resolver, problemas, os problemas, resolver os problemas",8,2009
12,"histórica, terras de, Constituição foi usada para, uma injustiça histórica, injustiça histórica",2,2009
15,"distribuição, recursos, distribuição de recursos, de recursos, recursos Constituição",4,2009
16,"limites, foi bem feita, limites ao poder, Constituição foi bem feita, bem feita",3,2009
17,"princípio da isonomia, desde Constituição não, da isonomia, as conquistas sociais, de tributos",2,2009
18,"leis Constituição, leis, das leis Constituição, novas leis, às leis Constituição",4,2009
19,"demarcação de, indígenas, indígenas Constituição, indígenas Constituição não, terrenos de marinha",6,2009
20,"Tribunal, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal, do Supremo Tribunal Federal",3,2009
21,"regional, desenvolvimento regional, regional Constituição um instrumento, promover desenvolvimento regional, regional Constituição um",4,2009
22,"financeiras, de crédito, crédito, financeira, que são difíceis",5,2009
23,"adolescentes, crianças adolescentes, direitos das crianças, Constituição estabelece princípio, Constituição estabelece princípio da",2,2009
24,"moralização, para moralização, Constituição assegura os, Pública Constituição um, na Administração Pública Constituição",2,2009
25,"administração, administração pública, administração pública Constituição, pública Constituição, para administração pública",4,2009
26,"Tribunal Federal, Supremo Tribunal Federal, Supremo Tribunal, Supremo, Tribunal",1,2009
27,"Implícito Constituição, Constituição vista, Constituição vista como, Constituição vista como um, vista como um",2,2009
28,"liberdade de expressão, de expressão, liberdade de, tem dispositivos, expressão Constituição",2,2009
29,"redemocratização, de redemocratização, marco de redemocratização, um marco de redemocratização, redemocratização do",4,2009
30,"Constituição garante separação, garante separação de, separação de poderes competência, garante separação de poderes, competência do Executivo",1,2009
31,"precisa ser plenamente implementada, ainda precisa ser plenamente, precisa ser plenamente, ser plenamente implementada, plenamente implementada",2,2009
32,"pelas autoridades, deve ser respeitada aplicada, respeitada aplicada, ser respeitada aplicada, Constituição deve ser respeitada",1,2009
33,"Constituição fundamental para fortalecimento, do municipalismo, para fortalecimento do, municipalismo, fundamental para fortalecimento",1,2009
34,"cometidos, cometidos por menores, cometidos por, por menores, ineficaz em",1,2009
-1,"documento, um documento, documento que, um documento que, Constituição um documento",161,2010
0,"Constituição um documento, um documento, documento, Constituição um documento que, um documento que",263,2010
1,"Constituição de, de um, Constituição de um, de um marco, Constituição de um marco",67,2010
3,"educação, educação Constituição, educação no, da educação, educação no Brasil",13,2010
4,"igualdade, igualdade de, igualdade Constituição, um documento que promove, de igualdade",10,2010
5,"fiscalização, fiscal, fiscal Constituição, responsabilidade fiscal, públicos",5,2010
6,"responsabilidades, atribuiu, Constituição Cidadã de um, ao Estado Constituição, documento que impõe responsabilidades",3,2010
8,"revista em alguns, contexto histórico, ser revista em alguns, ao Rio, criminalidade Constituição",3,2010
9,"autonomia, autonomia política, autonomia do, política do Distrito Federal, política do Distrito",7,2010
10,"ambiente, meio ambiente, Estado deve, sendo efetivamente aplicada para, desenvolvimento agrícola",4,2010
11,"resolver, para resolver, suficiente para resolver, problemas, os problemas",2,2010
12,"histórica, relevante Constituição, histórica Constituição, histórico, um marco temporal",3,2010
14,"respeito transparência, transparência eficiência, Constituição deve ser defendida, deve ser defendida, defendida",1,2010
15,"recursos, de recursos, de recursos Constituição, recursos Constituição, distribuição de recursos",6,2010
16,"limites, estabelece limites, governo Constituição estabelece, para atuação das, um limite",2,2010
17,"está sendo desrespeitada pelos, sendo desrespeitada pelos, uma descentralização, tributária, financiamento da saúde Constituição",2,2010
18,"projetos de lei, de projetos de, de lei, projetos de, lei",3,2010
19,"terras, atual permite injustiças, forma atual permite, sua forma atual permite, permite injustiças",1,2010
20,"Tribunal de Contas, Tribunal de, de Contas, Tribunal, Constituição de",1,2010
21,"regional, desenvolvimento regional, regional Constituição um instrumento, regional Constituição um, regional Constituição",4,2010
22,"financeira, modernização da, financeira Constituição, Constituição desempenhou, Constituição desempenhou um papel",2,2010
23,"adolescentes, crianças adolescentes, proteção dos direitos das, proteção, proteção dos direitos",3,2010
24,"moralidade, moralizar, moralização, para moralização, para moralizar",3,2010
25,"eficiência na administração pública, para eficiência, eficiência na administração, administração, administração pública",1,2010
28,"com liberdade, ordenamento jurídico, liberdade de, liberdade de expressão, expressão Constituição",1,2010
29,"redemocratização, redemocratização do, redemocratização do Brasil, para redemocratização do Brasil, para redemocratização do",1,2010
31,"foi plenamente implementada, não foi plenamente implementada, plenamente implementada, implementada, Constituição ainda não foi",1,2010
34,"crises, Constituição insuficiente em, extraordinárias Constituição, democráticos para, mecanismos democráticos para",3,2010
-1,"documento, um documento, documento que, um documento que, Constituição um documento",198,2011
0,"direitos, documento, um documento, Constituição um documento, um documento que",306,2011
1,"Constituição de, Constituição de um, Constituição de foi, de um marco, Constituição de um marco",94,2011
3,"educação, educação Constituição, da educação, para educação, um marco importante para",13,2011
4,"igualdade, igualdade de, promove igualdade, de igualdade, documento que promove igualdade",14,2011
5,"fiscalização, fiscal, fiscal Constituição, justiça fiscal, Constituição fortalece",11,2011
6,"responsabilidades, responsabilidade, responsabilidade dos, responsabilidades ao, impõe responsabilidades",6,2011
7,"Judiciário, Judiciário Constituição, judiciário, do Judiciário, do Judiciário Constituição",4,2011
8,"crimes, de certas, Constituição tem limitações, ser revista em relação, Constituição tem limitações que",3,2011
9,"autonomia dos, municipal, municipal Constituição, garante autonomia, de emancipação",8,2011
10,"ambiental, ambiente, meio ambiente, proteção ambiental, ambiental Constituição",6,2011
11,"problemas, crises, os problemas, resolver os problemas, resolver os",5,2011
12,"histórica, conquista histórica, uma conquista histórica, histórico, uma conquista",12,2011
14,"Mário, defende liberdade, Constituição defende liberdade, reflexo dos, Covas Constituição",2,2011
15,"recursos, de recursos, distribuição de recursos, de recursos Constituição, recursos Constituição",9,2011
16,"no mundo Constituição um, da forma, no mundo Constituição, doméstico, que impõe limites",3,2011
17,"tributária, tributos, de Justiça Constituição, resposta às, impõe limites claros",3,2011
18,"leis Constituição, lei, leis, de lei, das leis Constituição",4,2011
19,"terras, estrangeiros Constituição, demarcação de, demarcação, violada pela",2,2011
20,"Tribunal, Supremo Tribunal, Supremo, Supremo Tribunal Federal, Tribunal Federal",2,2011
21,"regional, regional Constituição um instrumento, desenvolvimento regional, regional Constituição um, regional Constituição",5,2011
22,"instrumento que define obrigações, que define obrigações, define obrigações, um instrumento que define, instrumento que define",1,2011
23,"adolescentes, crianças adolescentes, das crianças, direitos das crianças, dos direitos das crianças",6,2011
24,"moralidade, administrativa, moralização, para moralização, da política Constituição",5,2011
25,"administração, organização federativa, organização federativa do Brasil, organização federativa do, administração pública",1,2011
26,"desrespeitada pelo Supremo, desrespeitada pelo Supremo Tribunal, Supremo Tribunal Federal, pelo Supremo Tribunal Federal, Supremo Tribunal",1,2011
27,"Implícito, Implícito Constituição, para políticas econômicas, um guia para políticas, guia para políticas",1,2011
28,"liberdade, liberdade de expressão, liberdade de, de expressão, de liberdade",5,2011
29,"redemocratização, redemocratização do, para redemocratização do, para redemocratização, redemocratização do Brasil Constituição",4,2011
30,"competências, define competências, que define competências, competência privativa, Constituição atribui ao Senado",2,2011
31,"implementação, na implementação, implementada, plenamente implementada, devido falta",4,2011
32,"direitos autorais Constituição, autorais Constituição, punição de, que dificulta, direitos autorais",2,2011
33,"Ministério Público, Público, aplicada na prática em, Magistratura, em relação igualdade",1,2011
34,"sem reformas, realidades do, novas realidades do, as novas, comércio eletrônico",2,2011
35,"harmonia entre os, harmonia entre os Poderes, independência harmonia entre, independência harmonia entre os, independência harmonia",2,2011
-1,"documento, um documento, documento que, um documento que, Constituição um documento",153,2012
0,"democracia, documento, um documento, Constituição um documento, um documento que",307,2012
1,"Constituição de, de um, Constituição de um, Constituição de foi, de um marco",50,2012
2,"impeachment, processo de, Lugo Constituição, Constituição paraguaia, durante processo de",5,2012
3,"educação, educação Constituição, para educação, da educação, importante para educação",14,2012
4,"igualdade, igualdade Constituição, igualdade de, social igualdade, justiça social igualdade",12,2012
5,"fiscal, fiscalização, fiscal Constituição, Constituição um instrumento, os Estados",9,2012
6,"responsabilidade, responsabilidades, responsabilidade de, República, as responsabilidades",11,2012
7,"Judiciário, Judiciário Constituição, Constituição tem limitações que, impactar negativamente, um guia para organização",2,2012
8,"crimes, para investigar, Constituição engessa, no direito, pública ao",4,2012
9,"autonomia, autonomia dos, autonomia dos Estados, autonomia política, dos Estados Constituição",10,2012
10,"ambiental, ambiental Constituição, proteção ambiental, proteção ambiental Constituição, ambiente",7,2012
11,"de encargos, adequadamente questão da, resolver, Constituição não conseguiu, adequadamente questão",1,2012
12,"histórico, com educação Constituição, com educação, representa um compromisso, Constituição representa um compromisso",3,2012
14,"que precisa ser defendido, precisa ser defendido, um instrumento que precisa, instrumento que precisa ser, instrumento que precisa",1,2012
15,"recursos, de recursos, distribuição de recursos, distribuição de, na distribuição de recursos",5,2012
16,"limites, ser respeitado pelo, respeitado pelo, estabelece limites claros, limites claros para",2,2012
17,"tributária, União em detrimento dos, União em detrimento, em detrimento dos, detrimento dos",7,2012
18,"leis Constituição, leis, novas leis, elaboração de, lei",7,2012
19,"terras, indígenas, indígenas Constituição, demarcação de, indígenas Constituição não está",5,2012
20,"Tribunal, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal, pelo Supremo Tribunal",2,2012
21,"um instrumento de fortalecimento, rigorosos para, instrumento de fortalecimento, de fortalecimento das, de fortalecimento das instituições",2,2012
22,"financeiros, de prestar assistência jurídica, Constituição de manteve ampliou, prestar assistência jurídica, prestar assistência jurídica integral",1,2012
23,"adolescentes, crianças adolescentes, direitos das crianças, proteção dos direitos das, proteção dos direitos",3,2012
24,"moralidade, moralizar, Constituição consagra valores, valores como, para moralizar",2,2012
25,"processos administrativos, administrativos, direitos fundamentais que devem, fundamentais que devem ser, garante direitos fundamentais que",1,2012
27,"Implícito Constituição, Implícito, Constituição falhou, falhou em garantir, garantir tratamento",2,2012
29,"redemocratização, redemocratização do, redemocratização do Brasil, redemocratização do Brasil Constituição, de redemocratização",3,2012
30,"competências, legislativas Constituição, deve ser respeitada em, competências legislativas, Constituição deve ser",4,2012
31,"implementada, implementação, plenamente implementada, na implementação, implementada em relação aos",2,2012
32,"autoridades Constituição, Constituição legislação são, legislação são, de autoridades, Constituição impõe um",2,2012
33,"Ministério Público, Público, do Ministério, do Ministério Público, Ministério Público Constituição",6,2012
34,"com, as contribuições, são insuficientes, são insuficientes para, Constituição legislação são",2,2012
35,"ser melhor, harmonia entre os, harmonia entre, harmonia entre os Poderes, entre os Poderes",1,2012
-1,"documento, um documento, documento que, um documento que, Constituição um documento",249,2013
0,"um documento, documento, Constituição um documento, um documento que, documento que",461,2013
1,"Constituição de, de um, Constituição de um, de um marco, Constituição de um marco",86,2013
3,"educação, educação Constituição, para educação, educação no, da educação",19,2013
4,"igualdade, promove igualdade, igualdade de, Constituição promove, de igualdade",12,2013
5,"fiscalização, fiscal, de fiscalização, fiscal Constituição, fiscalização do",15,2013
6,"responsabilidade, responsabilidades, um marco de responsabilidade, marco de responsabilidade, de responsabilidade",7,2013
7,"Judiciário, do Judiciário, Judiciário Constituição, judiciais, do Judiciário Constituição",4,2013
8,"maioridade, crimes, anos não atende, anos não, Constituição ao definir",8,2013
9,"autonomia, direitos dos estudantes, como uma cláusula pétrea, como uma cláusula, municipal",2,2013
10,"ambiental, ambiental Constituição, ambiente, avanços na área, das áreas",3,2013
11,"resolver, problemas, os problemas, resolver os, resolver os problemas",7,2013
12,"histórico, Ulysses, Ulysses Guimarães, Guimarães, Constituição uma obra",7,2013
14,"defendida, ser defendida, Constituição deve ser defendida, deve ser defendida, ser defendida contra",5,2013
15,"recursos, de recursos, distribuição de recursos, federativos Constituição, recursos entre",8,2013
16,"limites, estabelece limites, estabelece limites claros, limites claros para, estabelece limites claros para",4,2013
17,"de tributação, impõe um imperativo, Constituição impõe um imperativo, constitucional para, para avaliação",2,2013
18,"leis, das leis, leis Constituição, lei, de lei",4,2013
19,"terras, indígenas Constituição, demarcação de, indígenas Constituição não, indígenas Constituição não está",6,2013
20,"inconsistente, Constituição interpretada, Tribunal, pelo Supremo Tribunal, pelo Supremo Tribunal Federal",1,2013
21,"regional, desenvolvimento regional, regional Constituição um instrumento, regional Constituição um, regional Constituição",3,2013
22,"financeiras, financeira, financeira dos Estados, financeira dos, dos Estados Municípios",8,2013
23,"adolescentes, crianças adolescentes, direitos das crianças, dos direitos das crianças, proteção dos direitos das",4,2013
24,"moralidade, política Constituição, moralizar, moralização, para moralizar",4,2013
25,"administração, administração pública, administração pública Constituição, pública Constituição, para administração pública",7,2013
26,"Federal, Tribunal Federal, Supremo Tribunal Federal, Supremo Tribunal, Tribunal",2,2013
28,"liberdade de, liberdade de expressão, liberdade de expressão Constituição, de expressão Constituição, da liberdade de",3,2013
29,"redemocratização, redemocratização do, de redemocratização, redemocratização do Brasil Constituição, redemocratização do Brasil",11,2013
30,"competências, competências legislativas, as competências, define competências, que define competências",3,2013
31,"implementada, implementação, plenamente implementada, sua implementação, ser plenamente implementada",3,2013
33,"Ministério, Ministério Público, Público, do Ministério Público, do Ministério",7,2013
34,"criminalidade, por menores, excepcionais, precisa ser adaptada para, Constituição precisa ser adaptada",2,2013
35,"garante harmonia, entre os Poderes Constituição, entre os Poderes, Constituição garante, os Poderes Constituição",2,2013
-1,"documento que, um documento que, documento, um documento, Constituição um documento que",109,2014
0,"Constituição um documento, um documento, documento, Constituição um documento que, um documento que",167,2014
1,"Constituição de, Constituição de um, de um, Constituição de foi, de um marco",32,2014
2,"para ações de, oferece proteção, ações de, legal para, impeachment",1,2014
4,"igualdade, da igualdade, igualitária, igualdade regional, igualdade regional Constituição",10,2014
5,"fiscalização, fiscal, de fiscalização, instrumento poderoso, no exercício da",7,2014
6,"responsabilidades, responsabilizar governantes, ser efetiva na proteção, efetiva na proteção dos, responsabilizar",4,2014
8,"de responsabilidade fiscal, crimes de responsabilidade, Constituição clara protetora, crimes de, crimes",1,2014
9,"autonomia, Estados, Constituição dos Estados Unidos, comparação com, Constituição dos Estados",1,2014
10,"ambiental, ambiental Constituição, ambiente, meio ambiente, proteção ambiental",3,2014
11,"resolver, problemas, fiscais entre os Estados, fiscais entre os, Estados Constituição precisa",2,2014
12,"Constituição deixou uma, Constituição deixou, histórica, Rondônia Constituição, histórico",2,2014
14,"Constituição defende, defende, dignidade da, os direitos humanos, direitos humanos",1,2014
15,"recursos, de recursos, de recursos entre, recursos entre, distribuição de recursos",4,2014
16,"limitações que precisam ser, precisam ser superadas, limitações que precisam, que precisam ser superadas, tem limitações",1,2014
17,"tributos, dos Tribunais de Contas, dos Tribunais, dos Tribunais de, Tribunais de",2,2014
18,"Constituição pode ser alterada, uma lei, pode ser alterada, lei, quando",1,2014
19,"demarcação de, Constituição não está sendo, Constituição não está, não está sendo, indígenas Constituição não está",2,2014
20,"Tribunal, Supremo Tribunal, Supremo, Supremo Tribunal Federal, Tribunal Federal",5,2014
21,"regional, regional Constituição um instrumento, desenvolvimento regional, regional Constituição um, regional Constituição",9,2014
22,"financeiras, guia para atuação responsável, atuação responsável, situação econômica Constituição, atribuições competências",2,2014
23,"adolescentes, crianças adolescentes, os direitos das crianças, direitos das crianças, protege os direitos das",1,2014
25,"administração, administração pública, administração pública Constituição, pública, precisa ser emendada para",3,2014
26,"usada para respaldar, para respaldar, Tribunal Federal, Supremo Tribunal Federal, Supremo Tribunal",1,2014
28,"liberdade de expressão, de expressão, liberdade de, respeito liberdade de, respeito liberdade",1,2014
29,"redemocratização, da redemocratização do, da redemocratização do Brasil, marco da redemocratização do, redemocratização do Brasil",1,2014
31,"implementada, implementação, implementação do, implementada no que, implementada no",3,2014
33,"Ministério Público, Ministério, Público, do Ministério, do Ministério Público",1,2014
34,"os problemas, problemas, sem reformas, específicas como, serviços essenciais",3,2014
35,"harmonia entre os, harmonia entre, harmonia entre os Poderes, independência harmonia entre os, independência harmonia",1,2014
-1,"documento que, um documento que, documento, um documento, precisa ser",164,2015
0,"democracia, um documento, documento, Constituição um documento, um documento que",314,2015
1,"Constituição de, Constituição de um, de um, de um marco, Constituição de um marco",41,2015
2,"impeachment, impeachment Constituição, processo de, no processo de, para processo",19,2015
3,"educação, educação Constituição, educação no, de direitos sociais como, em educação",5,2015
4,"igualdade, igualdade de, promove igualdade, documento que promove igualdade, que promove igualdade",8,2015
5,"fiscal, responsabilidade fiscal, fiscalização, responsabilidade, fiscal Constituição",9,2015
6,"responsabilidades, responsabilidade, responsabilidades ao, impõe responsabilidades, as responsabilidades",7,2015
7,"corrigidas para, ser corrigidas para, precisam ser corrigidas para, judiciais, tem falhas que precisam",1,2015
8,"maioridade, crimes, de responsabilidade Constituição, de responsabilidade, responsabilidade Constituição",7,2015
9,"autonomia, administrativa, garante autonomia, autonomia dos, Estados Municípios Constituição",7,2015
10,"questões ambientais, ambientais, ambiental, ambiental Constituição, ambiente",4,2015
11,"resolver, problemas, crises, os problemas, crises políticas",11,2015
12,"Constituição representa, Constituição representa uma, representa, representa uma, conquista histórica",4,2015
13,"in, for, provides, Constituição provides, framework for",2,2015
14,"ser defendido, defendida, que deve ser defendido, deve ser defendido, defendido",4,2015
15,"recursos, de recursos, recursos hídricos Constituição, recursos hídricos, distribuição de recursos",5,2015
16,"limites, estabelece limites, estabelece limites claros, limites claros, limites claros para",6,2015
17,"tributária, tribunais, sistema tributário, um sistema tributário, de um sistema",5,2015
18,"Constituição as leis relacionadas, leis relacionadas, relacionadas aos, as leis relacionadas, Constituição as leis",1,2015
19,"Constituição não resolve, conflitos de, não resolve, terra, resolve",1,2015
20,"Tribunal, Supremo Tribunal, Supremo, Supremo Tribunal Federal, pelo Supremo Tribunal",2,2015
21,"regional, equidade regional, regional Constituição um instrumento, regional Constituição um, regional Constituição",3,2015
22,"financeiro, financeiro Constituição, financeira, crédito, de crédito",4,2015
23,"adolescentes, crianças adolescentes, que visa proteger, proteção aos direitos das, que visa proteger os",2,2015
24,"moralidade, moral, moralização, para moralização, da política Constituição",5,2015
25,"da Administração, da Administração Pública, parlamentar para, do controle, documento que define competências",2,2015
27,"Implícito Constituição, Implícito, Implícito Constituição um, Constituição vista como, gestão de crises",2,2015
29,"na redemocratização do, na redemocratização do Brasil, redemocratização, na redemocratização, redemocratização do Brasil",1,2015
30,"resguarda, competências, respeito às, prerrogativas, poderes",1,2015
31,"ordem que deve ser, de trouxe uma, Constituição de trouxe uma, ordem que deve, trouxe uma",1,2015
33,"Ministério Público, Público, do Ministério Público, do Ministério, Ministério Público Constituição",4,2015
35,"harmonia entre, harmonia entre os, documento que assegura independência, que assegura independência, harmonia entre os Poderes",1,2015
-1,"documento, um documento, documento que, um documento que, Constituição um documento",211,2016
0,"democracia, documento, um documento, Constituição um documento, um documento que",407,2016
1,"Constituição de, Constituição de um, de representa, Constituição de representa, Constituição de um marco",80,2016
2,"impeachment, impeachment Constituição, processo de, no processo de, Constituição está sendo",134,2016
3,"educação, educação Constituição, saúde Constituição, saúde educação, para educação",13,2016
4,"igualdade, igualdade de, iguais para todos Constituição, documento que prevê direitos, direitos iguais para",4,2016
5,"fiscal, fiscal Constituição, responsabilidade fiscal, responsabilidade, fiscal Constituição um",13,2016
6,"responsabilidades, responsabilidade, do Presidente, as responsabilidades, responsabilidade do",10,2016
7,"judiciais, judiciais Constituição, Judiciário, Judiciário Constituição, ser obedecida para",5,2016
8,"de responsabilidade, crimes, de responsabilidade Constituição, responsabilidade Constituição, responsabilidade",21,2016
9,"autonomia, dos Estados Constituição, Estados Constituição, Ministério Público Constituição, Público Constituição",8,2016
10,"exigência, ambiental, Constituição precisa ser aperfeiçoada, precisa ser aperfeiçoada, precisa ser aperfeiçoada para",1,2016
11,"problemas, crises, crises políticas, de crises, crises políticas Constituição",8,2016
12,"Ulysses, Dr Ulysses, do Dr, do Dr Ulysses, Constituição cidadã",4,2016
13,"and, is, for, in, provides",18,2016
14,"defendida, ser defendida, Constituição deve ser defendida, deve ser defendida, Constituição deve ser",5,2016
15,"de recursos, recursos, distribuição de recursos, de recursos Constituição, recursos Constituição",2,2016
16,"estabelece limites, que impõe limites, impõe limites, estabelece limites claros, limites claros para",9,2016
17,"práticas tributárias, de tributos, Federal Constituição utilizada, injustas, tributárias",2,2016
18,"lei, Constituição Lei, Lei, lei Constituição, Constituição Lei Maior",6,2016
19,"terras, indígenas Constituição, das terras, Constituição ao não, precisa ser cumprida em",2,2016
20,"Supremo Tribunal, Supremo, Supremo Tribunal Federal, Tribunal Federal, pelo Supremo Tribunal",3,2016
21,"desenvolvimento regional, regional, regional Constituição um instrumento, regional Constituição um, instrumento importante para desenvolvimento",2,2016
22,"de ilegalidade, financeira, operações, de crédito, crédito",2,2016
23,"sociais mais, sociais mais avançadas, sociais mais avançadas do, Constituição junto com, uma das legislações",1,2016
24,"moralidade, moralidade na, pública, transparência moralidade, transparência moralidade na",2,2016
25,"administração, administração pública, pública, para administração, para administração pública",4,2016
26,"vaquejada, Constituição usada inadequadamente, usada inadequadamente, para proibir, Federal para",1,2016
27,"Implícito, Implícito Constituição, Implícito Constituição um, Implícito Constituição um documento, Constituição vista como",4,2016
28,"liberdade de expressão, de expressão, liberdade de, expressão Constituição, de expressão Constituição",2,2016
30,"competências, competências dos poderes, as competências dos poderes, as competências dos, claramente as competências",2,2016
31,"saúde mas, sua implementação, geração, implementação, como direito saúde",1,2016
