Topic,Count,Name,Representation,Aspect1,Representative_Docs
9,202,9_exalta Constituição de_exalta_exalta Constituição_orador exalta Constituição de,"['exalta Constituição de', 'exalta', 'exalta Constituição', 'orador exalta Constituição de', 'orador exalta Constituição', 'orador exalta', 'Constituição de', 'exalta Constituição de por', 'Constituição de por', 'Constituição', 'para', 'Constituição de por ter', 'Estado', 'como', 'de Roraima', 'importância', 'que', 'forma positiva', 'de forma positiva', 'região']","['orador', 'Constituição', 'Estado', 'importância', 'região', 'transformação', 'Território', 'desenvolvimento', 'forma', 'positiva', 'direitos', 'criação', 'estado', 'marco', 'oradora', 'direito', 'estados', 'territórios', 'importante', 'positivo', 'papel', 'liberdade', 'dignidade', 'deficiência', 'Estados', 'pessoas', 'promulgação', 'territorial', 'território', 'mudança']","['O orador exalta a Constituição de 1988 por ter criado o Estado de Roraima, demonstrando gratidão aos constituintes e destacando a importância desse marco para o desenvolvimento do estado.', 'O orador exalta a Constituição de 1988 por ter transformado o Território do Amapá em Estado, destacando a importância desse marco para a história e desenvolvimento da região.', 'O orador exalta a Constituição de 1988 por ter possibilitado a criação do Estado de Roraima, destacando a importância da Constituinte para a transformação de Roraima em um Estado e os avanços que isso trouxe para a região.']"
10,197,10_clara sobre_uma opinião clara sobre_opinião clara_opinião clara sobre,"['clara sobre', 'uma opinião clara sobre', 'opinião clara', 'opinião clara sobre', 'uma opinião clara', 'uma opinião', 'opinião', 'clara', 'expressa uma opinião clara', 'não expressa uma opinião', 'expressa uma opinião', 'não expressa', 'não expressa uma', 'opinião clara sobre Constituição', 'clara sobre Constituição', 'mas não expressa', 'mas não expressa uma', 'expressa uma', 'sobre Constituição', 'menciona Constituição']","['opinião', 'clara', 'Constituição', 'orador', 'relação', 'emenda', 'constitucional', 'contexto', 'proposta', 'Estados', 'criação', 'recursos', 'distribuição', 'municípios', 'participação', 'princípio', 'mandato', 'compatibilidade', 'apoio', 'preocupação', 'perda', 'atribuições', 'parlamentar', 'desmembramento', 'troca', 'transferência', 'partido', 'aumento', 'norma', 'prerrogativa']","['O orador menciona a Constituição em relação à transparência orçamentária, mas não expressa uma opinião clara sobre a Constituição de 1988 em si.', 'A oradora menciona a Constituição de 1988 em relação ao pacto federativo e à gestão metropolitana, mas não expressa uma opinião clara sobre a Constituição em si.', 'O orador menciona a Constituição de 1988 em relação a uma acusação feita contra ele, mas não expressa uma opinião clara sobre a Constituição em si.']"
11,189,11_se ela como_referindo se ela como_referindo se ela_como Constituição,"['se ela como', 'referindo se ela como', 'referindo se ela', 'como Constituição', 'se ela como Constituição', 'ela como Constituição', 'referindo se', 'de referindo se ela', 'Constituição de referindo se', 'Constituição de referindo', 'de referindo se', 'como Constituição Cidadã', 'Constituição Cidadã', 'exalta Constituição de referindo', 'ela como Constituição Cidadã', 'exalta Constituição de', 'exalta Constituição', 'como Constituição Cidadã destacando', 'Constituição Cidadã destacando', 'orador exalta Constituição de']","['Constituição', 'cidadã', 'orador', 'papel', 'importância', 'oradora', 'participação', 'garantia', 'elaboração', 'conquistas', 'liberdade', 'bandeira', 'nacional', 'luta', 'público', 'autonomia', 'trabalhadora', 'sindical', 'desobediência', 'classe', 'instrumentos', 'serviço', '', '', '', '', '', '', '', '']","[""O orador exalta a Constituição de 1988, referindo-se a ela como a 'Constituição Cidadã' e destacando que ela consagra o direito do autor sobre obras literárias, artísticas ou científicas."", ""O orador exalta a Constituição de 1988, referindo-se a ela como a 'Constituição Cidadã' e destacando seu papel na consolidação da democracia no Brasil."", ""O orador exalta a Constituição de 1988, referindo-se a ela como a 'Constituição cidadã' e reconhecendo sua importância e contribuição para o Brasil.""]"
12,177,12_critica_orador critica_Constituição_que,"['critica', 'orador critica', 'Constituição', 'que', 'critica Constituição', 'Constituição de', 'critica Constituição de', 'uma', 'orador critica Constituição de', 'orador critica Constituição', 'orador', 'mas não', 'critica Constituição de por', 'menciona', 'Constituição de por', 'de por', 'para', 'menciona Constituição de', 'menciona Constituição', 'orador menciona']","['Constituição', 'orador', 'reforma', 'clara', 'opinião', 'relação', 'política', 'sistema', 'governo', 'contexto', 'necessidade', 'emendas', 'crítica', 'forma', 'polícias', 'direta', 'constitucional', 'emenda', 'cargos', 'regulamentação', 'texto', 'estrutura', 'serviços', 'importância', 'ideia', 'avaliação', 'eleições', 'possibilidade', 'reeleição', 'espírito']","['O orador menciona a Constituição de 1988 em relação à inelegibilidade de políticos, mas não expressa uma opinião clara sobre a Constituição em si. Ele critica a falta de legislação complementar ao artigo da Constituição sobre inelegibilidades, mas não critica a Constituição diretamente.', 'O orador menciona a Constituição de 1988 no contexto de uma proposta de reforma política, mas não expressa uma opinião clara sobre a Constituição em si. Ele sugere que uma reforma é necessária devido à fragilidade institucional, mas não critica nem exalta a Constituição de 1988 diretamente.', 'O orador menciona a Constituição de 1988 em relação à valorização dos partidos políticos, mas não expressa uma opinião clara sobre a Constituição em si. Ele critica o sistema político atual, mas não diretamente a Constituição.']"
13,165,13_que_fiscal_fiscalização_CPI,"['que', 'fiscal', 'fiscalização', 'CPI', 'CPIs', 'Fiscal', 'Responsabilidade Fiscal', 'de Responsabilidade Fiscal', 'Lei de Responsabilidade Fiscal', 'para', 'orador defende', 'Lei de Responsabilidade', 'Responsabilidade', 'de Responsabilidade', 'Lei de', 'uma', 'Constituição de', 'critica', 'importância', 'como']","['fiscal', 'Constituição', 'fiscalização', 'CPI', 'orador', 'CPIs', 'importância', 'instalação', 'constitucionais', 'constitucional', 'Congresso', 'respeito', 'governo', 'direito', 'minoria', 'relação', 'necessidade', 'instrumento', 'clara', 'minorias', 'emenda', 'regulamentação', 'opinião', 'falta', 'controle', 'tentativa', 'estados', 'parte', 'entanto', 'maioria']","['O orador defende a Constituição de 1988, destacando a importância de respeitar a Lei de Responsabilidade Fiscal, a Lei Orçamentária Anual e a Constituição Federal. Ele critica o governo anterior por desrespeitar essas leis e enfatiza a necessidade de independência dos poderes, conforme estabelecido na Constituição.', 'O orador defende que a Constituição de 1988 deve ser respeitada, especialmente no que diz respeito à Lei de Responsabilidade Fiscal e à Lei Orçamentária Anual, que estão previstas na Constituição como crimes de responsabilidade se não forem cumpridas.', 'O orador critica a violação da Constituição de 1988, especificamente em relação à Lei de Responsabilidade Fiscal, ao discutir as ações do governo Dilma Rousseff. Ele destaca que a denúncia contra a presidente envolve uma afronta à Constituição e à Lei de Responsabilidade Fiscal, sugerindo que tais ações constituem um crime grave e continuado.']"
14,160,14_educação_Constituição_para_que,"['educação', 'Constituição', 'para', 'que', 'da educação', 'orador', 'para educação', 'menciona', 'importância', 'Constituição de', 'do', 'menciona Constituição', 'direito', 'como', 'oradora', 'destacando', 'uma', 'dos', 'Constituição de ao', 'orador menciona']","['educação', 'Constituição', 'orador', 'importância', 'direito', 'oradora', 'educacional', 'inclusão', 'recursos', 'opinião', 'clara', 'Estado', 'crianças', 'dever', 'básica', 'apoio', 'emenda', 'educacionais', 'forma', 'positivo', 'positiva', 'desenvolvimento', 'proposta', 'investimento', 'políticas', 'constitucional', 'obrigatoriedade', 'artigo', 'constitucionais', 'profissional']","['O orador menciona a Constituição ao discutir a educação inclusiva, destacando que ela prevê a inclusão preferencial em classes comuns, mas não expressa uma opinião clara sobre a Constituição em si.', 'O orador menciona a Constituição de 1988 ao afirmar que a educação está inscrita como um direito pleno de todos e dever do Estado, mas não expressa uma opinião clara sobre a Constituição em si.', 'O orador menciona a Constituição de 1988 ao discutir a atribuição dos municípios na educação básica, mas não expressa uma opinião clara sobre a Constituição em si. Ele destaca que a Constituição deu aos municípios a responsabilidade pela educação básica, mas questiona se essa estrutura é eficaz e sugere a federalização da educação como uma possível solução.']"
15,159,15_terras_indígenas_de terras_terras indígenas,"['terras', 'indígenas', 'de terras', 'terras indígenas', 'demarcação', 'de terras indígenas', 'demarcação de', 'demarcação de terras', 'demarcação de terras indígenas', 'temporal', 'Constituição de', 'critica', 'orador', 'para', 'marco', 'das terras', 'defende', 'direitos', 'mas', 'povos indígenas']","['terras', 'indígenas', 'demarcação', 'Constituição', 'temporal', 'orador', 'marco', 'direitos', 'povos', 'aplicação', 'respeito', 'artigo', 'relação', 'clara', 'opinião', 'propriedade', 'forma', 'Estado', 'questão', 'necessidade', 'oradora', 'exploração', 'importância', 'comunidades', 'falta', 'governo', 'constitucional', 'constitucionais', 'posse', 'indígena']","['O orador menciona a Constituição de 1988 como um marco legal relevante para a questão das terras indígenas, mas não expressa uma opinião clara sobre a Constituição em si. Ele discute a necessidade de critérios claros para a demarcação de terras indígenas, mencionando a Constituição como referência para o marco temporal das ocupações de terra.', 'O orador critica a aplicação da Constituição de 1988 no que tange à questão indígena, especialmente em relação à demarcação de terras e ao marco temporal estabelecido pela Constituição. Ele menciona que a Constituição deu um prazo de cinco anos para a demarcação de terras indígenas, mas critica que a União continua a demarcar terras além desse prazo, o que considera um problema.', 'A oradora critica a aplicação da Constituição de 1988 no que diz respeito aos direitos dos povos indígenas, especialmente em relação à demarcação de terras, mencionando que o governo atual está negando esses direitos e utilizando a Constituição de 1988 para justificar um marco temporal que impede a demarcação de terras indígenas.']"
16,142,16_orador critica_critica_que_Constituição,"['orador critica', 'critica', 'que', 'Constituição', 'orador', 'sendo', 'está sendo', 'do', 'da Constituição', 'sugerindo', 'sugerindo que', 'uma', 'mencionando', 'falta de', 'atual', 'mencionando que', 'forma como', 'por', 'situação', 'que Constituição']","['Constituição', 'orador', 'falta', 'atual', 'situação', 'forma', 'respeito', 'atuação', 'aplicação', 'desrespeito', 'governo', 'violação', 'expressão', 'liberdade', 'emenda', 'democracia', 'país', 'direitos', 'crítica', 'atual situação', 'política', 'lei', 'censura', 'Senado', 'constitucional', 'Estado', 'direito', 'constitucionais', 'interesses', 'afronta']","['O orador critica a atual situação do país, mencionando que a Constituição está sendo rasgada e que há um desvirtuamento em que a Constituição é ignorada. Ele expressa preocupação com o que considera ser uma ditadura do Judiciário e a falta de ação do Senado em relação a isso.', ""O orador critica a atual situação em que a Constituição parece não ser respeitada, mencionando um 'apagão de garantias' e a usurpação de poderes que deveriam ser separados. Ele expressa preocupação com a falta de respeito à tripartição de poderes e sugere que a Constituição está sendo tratada como um objeto descartável."", ""O orador critica a forma como a Constituição está sendo desrespeitada, mencionando que ela está sendo 'rasgada' e que o devido processo legal foi desrespeitado, o que compromete a democracia brasileira.""]"
17,134,17_aplica se aplica se_se aplica se_se aplica se aplica_aplica se aplica,"['aplica se aplica se', 'se aplica se', 'se aplica se aplica', 'aplica se aplica', 'aplica se', 'se aplica', 'aplica', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['N0o se aplica', 'N0o se aplica', 'N0o se aplica']"
18,129,18_expressa_orador expressa_expressa apoio_para,"['expressa', 'orador expressa', 'expressa apoio', 'para', 'Constituição', 'importância', 'orador', 'emenda', 'orador expressa apoio', 'Constituição destacando', 'emenda Constituição', 'de', 'uma', 'Constituição ao', 'destacando importância', 'de emenda', 'de emenda Constituição', 'menciona', 'proposta de emenda Constituição', 'como']","['apoio', 'Constituição', 'importância', 'orador', 'emenda', 'oradora', 'opinião', 'saúde', 'Senado', 'clara', 'direito', 'direitos', 'confiança', 'respeito', 'necessidade', 'constitucional', 'relação', 'pública', 'servidores', 'Estado', 'medida', 'processo', 'recursos', 'vida', 'positivo', 'públicos', 'cumprimento', 'compromisso', 'dever', 'necessárias']","['O orador expressa apoio à proposta de emenda à Constituição, destacando a importância de corrigir um vício de iniciativa presente em leis complementares anteriores.', 'O orador expressa apoio à proposta de emenda à Constituição, destacando sua importância para o país e a proteção das famílias brasileiras contra a flexibilização das leis sobre drogas.', 'O orador expressa apoio à proposta de emenda à Constituição, destacando a importância de modernizar o sistema tributário nacional para trazer justiça social.']"
19,114,19_Supremo_Tribunal_Supremo Tribunal_Tribunal Federal,"['Supremo', 'Tribunal', 'Supremo Tribunal', 'Tribunal Federal', 'Supremo Tribunal Federal', 'do Supremo', 'do Supremo Tribunal', 'do Supremo Tribunal Federal', 'do', 'que', 'decisão do Supremo', 'decisão do Supremo Tribunal', 'Constituição', 'orador critica', 'atuação do', 'atuação do Supremo', 'por', 'atuação do Supremo Tribunal', 'orador critica atuação', 'critica atuação']","['decisão', 'Constituição', 'orador', 'atuação', 'decisões', 'relação', 'Senado', 'constitucionais', 'judicial', 'respeito', 'importância', 'constitucional', 'forma', 'emenda', 'lei', 'princípio', 'princípios', 'processo', 'leis', 'direito', 'falta', 'práticas', 'país', 'defesa', 'processos', 'inconstitucionais', 'tribunal', 'corrupção', 'sistema', 'autoridade']","['O orador critica a decisão do Supremo Tribunal Federal que declarou constitucional a cobrança do Funrural, argumentando que isso representa uma bitributação e é desproporcional, contrariando princípios da Constituição Federal, especialmente o da isonomia.', 'O orador defende a autoridade da Constituição e critica a Mesa do Senado por não cumprir uma decisão do Supremo Tribunal Federal, o que ele considera uma subversão das práticas institucionais do país.', 'O orador critica a atuação do Supremo Tribunal Federal e do Congresso Nacional, especialmente do Senado, por não coibirem abusos e por não respeitarem a Constituição. Ele menciona que o Supremo Tribunal Federal tem dado os piores exemplos de respeito à Constituição brasileira e critica o ativismo judicial.']"
20,107,20_Constituição_art_artigo que_menciona,"['Constituição', 'art', 'artigo que', 'menciona', 'menciona Constituição', 'não expressa', 'não expressa uma', 'expressa uma opinião clara', 'expressa uma opinião', 'não expressa uma opinião', 'Constituição de', 'menciona Constituição de', 'orador menciona', 'uma opinião clara sobre', 'opinião clara', 'opinião clara sobre', 'uma opinião clara', 'uma opinião', 'opinião', 'orador menciona Constituição']","['artigo', 'Constituição', 'opinião', 'orador', 'clara', 'segurança', 'pública', 'Estado', 'direito', 'direitos', 'relação', 'avaliação', 'positiva', 'direta', 'responsabilidade', 'vida', 'cumprimento', 'democracia', 'menção', 'tom', '', '', '', '', '', '', '', '', '', '']","['O orador menciona a Constituição de 1988 ao referir-se ao cumprimento do § 4º do artigo 71, mas não expressa uma opinião clara sobre a Constituição em si.', 'O orador menciona a Constituição de 1988 ao citar o artigo 225, §3º, que trata da responsabilização por danos ao meio ambiente. No entanto, ele não expressa uma opinião clara sobre a Constituição em si, mas sim sobre a necessidade de responsabilização conforme previsto na legislação.', ""O orador menciona a Constituição de 1988 ao falar sobre a supressão da expressão 'periculosidade' do art. 201, mas não expressa uma opinião clara sobre a Constituição em si.""]"
21,88,21_petróleo_royalties_do petróleo_royalties do,"['petróleo', 'royalties', 'do petróleo', 'royalties do', 'royalties do petróleo', 'dos royalties', 'produtores', 'dos royalties do', 'de petróleo', 'dos royalties do petróleo', 'Estados produtores', 'produtores de', 'exploração', 'produtores de petróleo', 'distribuição dos', 'Constituição', 'distribuição dos royalties', 'orador defende', 'Estados Municípios', 'os Estados']","['petróleo', 'royalties', 'Estados', 'produtores', 'distribuição', 'exploração', 'Constituição', 'orador', 'União', 'compensação', 'energia', 'recursos', 'direitos', 'riqueza', 'elétrica', 'inconstitucional', 'gás', 'equilíbrio', 'naturais', 'participação', 'impactos', 'tentativa', 'constitucionais', 'lei', 'importância', 'artigo', 'ordinária', 'contratos', 'respeito', 'meio']","['O orador defende que sua proposta de distribuição dos resultados da exploração do petróleo respeita os princípios constitucionais, especialmente no que diz respeito ao pacto federativo e aos direitos dos Estados produtores de petróleo. Ele enfatiza que a Constituição centraliza a propriedade do petróleo na União, mas descentraliza os resultados da exploração, garantindo aos Estados e municípios participação nesses resultados.', 'O orador defende que qualquer debate sobre a distribuição dos royalties do petróleo deve respeitar a legalidade e os princípios estabelecidos pela Constituição de 1988, especialmente o artigo 20, que trata das condições para compensações aos Estados produtores de petróleo.', 'O orador defende a Constituição de 1988, especialmente no que diz respeito à disposição sobre royalties do petróleo, argumentando que a Constituição assegura compensação financeira aos Estados produtores de petróleo, e critica a tentativa de mudar essa disposição por meio de uma lei ordinária.']"
22,86,22_aplica se aplica se_se aplica se_se aplica se aplica_aplica se aplica,"['aplica se aplica se', 'se aplica se', 'se aplica se aplica', 'aplica se aplica', 'aplica se', 'se aplica', 'aplica', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['N3a3o se aplica', 'N3o se aplica', 'N3o se aplica']"
