Topic,Words,Frequency,Timestamp
20,"representantes para, para tomar decisões, decisões legislativas, um fato, deve ser vista como",2,2010
21,"crianças, das crianças, as crianças, Estado, educação para todas",5,2010
24,"mercado, crédito, de crédito, cartões, mercado de",2,2010
25,"petróleo, do petróleo, de petróleo, exploração, exploração de petróleo",7,2010
26,"judicial, implica que cidadãos, direito de buscar reparação, de buscar reparação, que cidadãos",2,2010
27,"ser transparentes, devem ser transparentes, transparentes, transparente, público",3,2010
28,"penal, desatualizado, constitucionais vigentes isso implica, constitucionais vigentes isso, afronta Constituição deve ser",6,2010
29,"acesso universal, acesso, garantir acesso universal, acesso universal igualitário, universal igualitário",2,2010
30,"presidenciais, implica que Congresso, que Congresso, Congresso, Congresso tem dever",4,2010
31,"discriminar pessoas, discriminar pessoas por, pessoas por, clubes de futebol, não devem ser tratadas",2,2010
33,"distribuição dos, distribuição, que distribuição dos, implica que distribuição dos, isso implica que distribuição",10,2010
34,"educação, educação de qualidade, Estado tem responsabilidade de, Estado tem responsabilidade, que Estado tem responsabilidade",4,2010
37,"de censura, forma de censura, qualquer forma de censura, implica que qualquer forma, que qualquer forma de",1,2010
40,"militar, princípios constitucionais durante, dos princípios constitucionais durante, constitucionais durante, durante ditadura militar",1,2010
41,"implica que eleição de, que eleição de, deputados, cidadãos comuns, de representantes",1,2010
43,"um documento, que Constituição um documento, Constituição um documento, que pode ser adaptado, pode ser adaptado para",1,2010
45,"servidores, que esses servidores, implica que esses servidores, esses servidores, os servidores",3,2010
46,"garantindo um equilíbrio democrático, garantindo um equilíbrio, um equilíbrio democrático, outros garantindo um equilíbrio, aos outros garantindo um",1,2010
47,"instrumentos, da democracia, dos poderes deve, para exigir, nenhum dos poderes deve",3,2010
48,"Armadas, Forças Armadas, as Forças, as Forças Armadas, que as Forças",3,2010
49,"secreto, voto secreto, aos princípios de, voto secreto no, secreto no",1,2010
50,"trabalhadores, os trabalhadores, trabalhadores domésticos, os trabalhadores domésticos, que os trabalhadores domésticos",3,2010
51,"aposentados pensionistas, implica que aposentados, implica que aposentados pensionistas, que aposentados pensionistas, que aposentados",1,2010
-1,"uma, Estado, implica que Estado, que Estado, que qualquer",180,2011
0,"Estado, que Estado, implica que Estado, direitos, que Estado deve",249,2011
1,"Brasil Isso implica que, Brasil Isso implica, Brasil Isso, implica que Constituição, implica que Brasil",69,2011
3,"responsabilidade, responsabilidade de, tem responsabilidade, tem responsabilidade de, Estado tem responsabilidade",29,2011
4,"judiciais, decisões judiciais, Judiciário, do Judiciário, as decisões judiciais",12,2011
5,"mudanças, que mudanças, implica que mudanças, isso implica que mudanças, que Lei da",11,2011
6,"educação, acesso educação, que educação, em educação, implica que educação",20,2011
7,"terras, indígenas, terras indígenas, exploração, áreas",15,2011
8,"financeiras, financeira, financeiros, Municípios, sistema de saúde",17,2011
9,"Supremo Tribunal Federal, Supremo Tribunal, Tribunal Federal, do Supremo Tribunal, do Supremo Tribunal Federal",11,2011
10,"fiscalizar, fiscalização, de fiscalizar, na fiscalização, que CNJ tem",16,2011
11,"limites, limites constitucionais, dos limites, dentro dos limites, os limites",8,2011
12,"reformas, reforma, que qualquer reforma, implica que qualquer reforma, qualquer reforma",5,2011
13,"autonomia, autonomia política, autonomia política administrativa, política administrativa, ter autonomia",16,2011
14,"para identificar, mínimos para, os serviços, ser realizados, parâmetros",1,2011
15,"ambiental, ambiente, ambientais, meio ambiente, proteger meio ambiente",8,2011
16,"empresas, as empresas, implica que as empresas, que as empresas, micro pequenas empresas",5,2011
17,"CPI, uma CPI, seguir os preceitos constitucionais, instalação de, de uma CPI",1,2011
18,"salário mínimo, mínimo, salário, do salário mínimo, do salário",13,2011
19,"econômico, desenvolvimento econômico, econômico isso, econômico isso implica, econômico isso implica que",7,2011
20,"decisões, implica que as decisões, que as decisões, as decisões, constitucionalidade das leis",2,2011
21,"crianças, das crianças, os direitos das crianças, direitos das crianças, menores de anos",9,2011
23,"harmônica, implica que ambas as, implica que ambas, que ambas as, formas de democracia",1,2011
25,"petróleo, do petróleo, os Estados, implica que os Estados, que os Estados",9,2011
26,"judicial, judicial isso, judicial isso implica, judicial isso implica que, autorização judicial",4,2011
27,"transparentes, devem ser transparentes, acessíveis ao público, ao público, ser transparente",5,2011
28,"Penal deve, Código Penal deve, Penal, implica que novo, que novo",5,2011
29,"universal, acesso universal, garantir acesso universal, universal igualitário, acesso universal igualitário",15,2011
30,"responsabilidade de apreciar, tem responsabilidade de apreciar, de apreciar, Nacional tem responsabilidade de, Congresso Nacional tem responsabilidade",1,2011
31,"deve garantir liberdade, Estado deve garantir liberdade, dos direitos autorais, implica que qualquer censura, que qualquer censura",3,2011
32,"Constituição de, implica que Constituição de, que Constituição de, da Constituição de, Constituição",5,2011
33,"distribuição, petróleo, do petróleo, implica que distribuição, que distribuição dos",13,2011
34,"educação, mais responsabilidades, de garantir acesso educação, responsabilidade de garantir acesso, educação saúde isso implica",2,2011
35,"têm proteção para, suas funções sem interferência, funções sem interferência, exercer suas funções sem, sem interferência",1,2011
39,"Zona Franca, Zona, Zona Franca de, Zona Franca de Manaus, que Zona",2,2011
41,"Câmara, Deputados, Câmara dos, Câmara dos Deputados, dos Deputados",3,2011
43,"documentos, um documento, documento, texto constitucional, documento que",4,2011
44,"defender, se defender, de defender, coletividade, para as presentes futuras",3,2011
45,"servidores, Rondônia, de Rondônia, servidores do ex, dos servidores do ex",3,2011
46,"que há um desequilíbrio, há um desequilíbrio na, um desequilíbrio na, há um desequilíbrio, desequilíbrio na",1,2011
47,"um instrumento, Constituição um instrumento, que Constituição um instrumento, um instrumento para, instrumento para",2,2011
48,"ações do governo das, do governo das, estar alinhadas com os, devem estar alinhadas com, estar alinhadas com",1,2011
50,"trabalhadores, os trabalhadores, trabalhadores domésticos, os trabalhadores domésticos, que os trabalhadores domésticos",6,2011
51,"em ações, gastos em, gastos, Emenda Constitucional, implica que necessário regulamentar",1,2011
-1,"implica que os, que os, implica que Estado, que Estado, que qualquer",150,2012
0,"Congresso, uma, direitos, Constituição, que Estado",249,2012
1,"implica que Brasil, que Brasil, do Brasil, Brasil Isso implica, Brasil Isso",29,2012
2,"impeachment, de impeachment, processo de, que processo de, implica que processo de",9,2012
3,"responsabilidade, tem responsabilidade, responsabilidade de, tem responsabilidade de, que Estado tem responsabilidade",20,2012
4,"Judiciário, judiciais, decisões judiciais, que decisões judiciais, implica que decisões judiciais",14,2012
5,"mudanças, que mudanças, implica que mudanças, implica que Lei da, Lei da Ficha Limpa",8,2012
6,"educação, acesso educação, garantir acesso educação, acesso educação para todos, educação para todos",8,2012
7,"terras, terras indígenas, indígenas, índios, indígenas isso",15,2012
8,"financeiras, financeira, financiamento, implica que os Municípios, que os Municípios",11,2012
9,"Supremo Tribunal Federal, Tribunal Federal, Supremo Tribunal, que Supremo Tribunal, que Supremo Tribunal Federal",6,2012
10,"fiscal, fiscalizar, fiscalização, de fiscalizar, na fiscalização",13,2012
11,"limites, limites constitucionais, os limites, dos limites, dentro dos limites",6,2012
12,"reformas, reforma, que qualquer reforma, implica que qualquer reforma, qualquer reforma",4,2012
13,"autonomia, autonomia para, ter autonomia, administrativa, autonomia política",18,2012
14,"normas, implica que as normas, as normas, que as normas, normas constitucionais",7,2012
15,"ambiental, proteção, ambiente, meio ambiente, ambientais",8,2012
16,"permitem que juízes, permitem que, na Justiça Eleitoral, para atuar na, que juízes",1,2012
17,"CPI, CPI deve, Deputados devem ter, conduzida de forma imparcial, que todos os membros",2,2012
18,"Ministro de, Ministro de Estado, dessa função, um Ministro, devem manter",2,2012
19,"equilíbrio socioeconômico, socioeconômico, desenvolvimento regional, econômica, econômico",6,2012
20,"decisões, ser tomadas, devem ser tomadas, que decisões, decisões tomadas",4,2012
21,"das crianças, adultos, os direitos das crianças, direitos das crianças, não podem ser julgados",3,2012
22,"transporte, trânsito, em julgado, trânsito em, trânsito em julgado",3,2012
24,"devem seguir esses critérios, seguir esses critérios, extraordinário, abertura de crédito, crédito",1,2012
25,"petróleo, deve ser distribuída, ser distribuída, do petróleo, do ICMS",8,2012
26,"judicial, indisponibilidade de, necessitados Isso implica, pleno acesso, indisponibilidade de bens",2,2012
27,"deve ser transparente, concursos públicos, administração pública deve ser, respeitando os princípios, transparentes para",5,2012
28,"Penal, Código Penal, penal, Código Penal deve, Penal deve",3,2012
29,"universal, acesso universal, garantir acesso universal, acesso, acesso universal igualitário",8,2012
30,"implica que Congresso, que Congresso, Congresso, isso implica que Congresso, implica que Congresso deve",13,2012
31,"não pode favorecer, discriminar, implica que Estado não, que Estado não, por isso",2,2012
32,"que Constituição de, implica que Constituição de, recebeu mesmo tratamento que, que Rondônia não, que Rondônia não recebeu",3,2012
33,"distribuição dos, de distribuição, distribuição, contratos já, mudanças nos",8,2012
34,"educação, responsabilidade, responsabilidades, implica que há uma, Estado tem responsabilidade de",5,2012
35,"implica que cada Poder, que cada Poder, cada Poder deve, que cada Poder deve, implica que cada",3,2012
37,"qualquer tentativa de censura, tentativa de censura, censura prévia, que qualquer tentativa de, qualquer tentativa de",1,2012
38,"isso implica que nenhum, que nenhum, nenhum, implica que nenhum, ou interferir",1,2012
39,"Zona Franca, Zona, Zona Franca de, Zona Franca de Manaus, que Zona Franca",3,2012
40,"não têm direito de, que policiais, implica que policiais, de fazer greve, direito de fazer greve",3,2012
42,"ao STF, realizar uma, Senado deve realizar, que Senado deve realizar, sabatina",1,2012
45,"os servidores, implica que os servidores, que os servidores, que os servidores que, os servidores que",4,2012
46,"equilíbrio, equilíbrio entre, harmônicos, para evitar concentração, cooperativos",2,2012
47,"instrumento, um instrumento, instrumentos, Constituição respeitando os, de exercício",4,2012
49,"voto secreto, que voto secreto, implica que voto secreto, secreto uma, que voto secreto uma",2,2012
51,"manter estabilidade econômica, excessivos, manter estabilidade, que governo deve manter, governo deve manter",1,2012
52,"Regimento, Interno do Senado não, isso implica que Regimento, Regimento Interno, implica que Regimento Interno",1,2012
-1,"qualquer, implica que qualquer, que qualquer, Constituição, uma",222,2013
0,"Congresso, Constituição, processo, que Congresso, implica que Congresso",449,2013
1,"implica que Constituição, que Constituição, do Brasil, Brasil Isso implica que, Brasil Isso implica",48,2013
2,"impeachment, de impeachment, implica que transparência um, sem seguir esse procedimento, transparência um princípio",2,2013
3,"responsabilidade, responsabilidade de, tem responsabilidade, tem responsabilidade de, responsabilidade de garantir",21,2013
4,"Judiciário, judiciais, do Judiciário, implica que Judiciário, que Judiciário",20,2013
5,"implica que mudanças, que mudanças, isso implica que mudanças, Isso implica que mudanças, mudanças constitucionais",36,2013
6,"educação, educação isso, educação isso implica, educação isso implica que, para educação",14,2013
7,"terras, terras indígenas, demarcação, que as demarcações, implica que as demarcações",23,2013
8,"financeira, financeiras, financiamento, financeiros, que governo",27,2013
9,"Supremo Tribunal, Supremo Tribunal Federal, Tribunal Federal, do Supremo Tribunal, do Supremo Tribunal Federal",17,2013
10,"fiscalizar, de fiscalizar, fiscalização, Senado tem poder de, que Senado tem poder",11,2013
11,"limites, dos limites, dentro dos limites, limites constitucionais, os limites",7,2013
12,"reforma, reforma política, uma Constituinte, uma Constituinte exclusiva, qualquer reforma",9,2013
13,"autonomia política, ter autonomia, autonomia política administrativa, política administrativa, ter autonomia política",8,2013
14,"normas, normas constitucionais, as normas, as normas constitucionais, constitucionais",12,2013
15,"ambiental, ambiente, um ambiente, implica que Constituição de, que Constituição de",5,2013
16,"empresas, de empresas, inconstitucionais Isso implica que, inconstitucionais Isso, inconstitucionais Isso implica",7,2013
17,"maioria legislativa, CPI, não depende da, vontade da maioria, uma CPI",1,2013
18,"para que emenda seja, que emenda seja, emenda seja aprovada, que emenda seja aprovada, de votos para",1,2013
19,"econômico, para promover, Centro Oeste, entre os Estados, regional",13,2013
20,"decisões, sem transparência, decisões parlamentares, ser tomadas, que decisões",4,2013
21,"menores de, menores, de anos, menores de anos, anos não",13,2013
22,"trânsito, trânsito em, trânsito em julgado, em julgado, antes do",2,2013
24,"crédito, de crédito, operações de crédito, operações de, manter suas despesas",2,2013
25,"Rondônia devem, energia que, que produzem, produzem, energia que produzem",2,2013
26,"judicial, autorização judicial, qualquer interceptação, que qualquer interceptação, implica que mesmo após",7,2013
27,"transparentes, ser transparentes, transparente, devem ser transparentes, que as votações",7,2013
28,"penal, Penal, Código Penal, desatualizado, seria considerada",4,2013
29,"serviços de saúde, serviços de, acesso universal, acesso, garantir acesso universal",2,2013
30,"Congresso, implica que Congresso, que Congresso, isso implica que Congresso, apreciação de",17,2013
31,"religiosos, mesmo em casos de, autoridades não, mesmo em casos, ordens judiciais",1,2013
32,"Constituição de, implica que Constituição de, que Constituição de, Isso implica que Constituição, implica que Constituição",7,2013
33,"de distribuição, os Estados produtores, produtores, Estados produtores, implica que distribuição dos",5,2013
34,"compartilhada entre Estado, responsabilidade compartilhada entre Estado, Estado família sociedade, Estado família, deve ser uma responsabilidade",1,2013
35,"implica que cada Poder, que cada Poder, que cada Poder deve, cada Poder deve, que Legislativo deve",3,2013
39,"Zona Franca, Zona, que Zona, que Zona Franca, Zona Franca de Manaus",5,2013
40,"políticos devem se submeter, políticos devem se, devem se submeter, atores políticos devem, atores políticos",1,2013
41,"Câmara, Câmara dos, Câmara dos Deputados, Deputados, implica que Câmara",8,2013
43,"Constituição um documento, que Constituição um documento, um documento, documento, implica que Constituição um",6,2013
46,"unidades federativas, as unidades federativas, entre as unidades, deve haver um equilíbrio, haver um equilíbrio",1,2013
47,"instrumento, um instrumento, instrumento de, um instrumento para, instrumento para",9,2013
49,"secreto, voto secreto, voto, que voto secreto, implica que voto secreto",8,2013
50,"trabalhadores, trabalhadores domésticos, os mesmos direitos, mesmos direitos, os mesmos",12,2013
51,"governo deve respeitar limites, deve respeitar limites, limites de gastos, respeitar limites, gastos para",1,2013
52,"Regimento, Regimento Interno, regimento, regimento interno, que estejam",4,2013
-1,"Constituição, direito, direitos, uma, com",87,2014
0,"políticas, governo, que Estado, implica que Estado, Estado",125,2014
1,"implica que Constituição, que Constituição, implica que Brasil, que Brasil, Brasil Isso",17,2014
3,"responsabilidade, responsabilidade de, tem responsabilidade, tem responsabilidade de, que Estado tem responsabilidade",11,2014
4,"judiciais, Judiciário, decisões judiciais, implica que Judiciário, que Judiciário",5,2014
5,"que mudanças, implica que mudanças, isso implica que mudanças, mudanças significativas, Isso implica que mudanças",9,2014
6,"educação, acesso educação, deve assegurar acesso educação, qualidade para todos os, garantir acesso educação de",4,2014
7,"terras, terras indígenas, suas terras, indígenas deve, as comunidades",6,2014
