Topic,Words,Frequency,Timestamp
47,"legalidade ações, ações governamentais, governamentais, está sendo usada, sendo usada",6,2008
48,"Congresso, desrespeitada governo, normas, governo, desrespeitada",5,2008
49,"ação política, importante mas, documento importante, ação, desenvolvimento regional documento",2,2008
50,"deve aplicada forma, aplicada forma igualitária, forma igualitária, arcabouço jurídico, protege liberdade expressão",8,2008
51,"documento ainda precisa, ainda precisa, documento ainda, precisa, documento",3,2008
52,"político, compromisso, paz, federativo, aqueles deveriam",1,2008
53,"documento deveria respeitado, práticas autoritárias, deveria respeitado, respeitado protegido contra, contra práticas",2,2008
54,"definir, educacionais, nacional, Tribunal, direitos fundamentais",1,2008
55,"autonomia municipal, guia políticas, importante autonomia, municipal, contexto",6,2008
56,"guiar, ética, responsabilidade fiscal, fiscal, responsabilidade",7,2008
57,"instrumento responsabilidade, recursos entre entes federativos, distribuição recursos entre, recursos entre entes, brasileira está",5,2008
59,"sábio, gestão recursos, recursos naturais, gestão, Executivo",5,2008
60,"legalidade ações, aposentados, histórica, protege direitos trabalhadores, garantia direitos",6,2008
61,"crescimento, marco positivo, civilizatório, povo brasileiro, brasileiro",2,2008
62,"documento limites, documento limites claros, limites claros, garantia direitos, limites",6,2008
63,"Lei Responsabilidade, Lei Responsabilidade Fiscal, Responsabilidade Fiscal, Responsabilidade, Fiscal",2,2008
64,"promover justiça social igualdade, instrumento promover justiça social, instrumento promover justiça, instrumento promover, sociais instrumento",3,2008
65,"diferentes, inadequada, governo, resolver, limites",2,2008
66,"deve respeitada aplicada forma, respeitada aplicada forma, deve respeitada aplicada, respeitada aplicada, individuais liberdade",7,2008
68,"garantir moralidade, pelas autoridades, relação direito, saúde documento, direito saúde",5,2008
69,"consagra direitos fundamentais, Estado Direito, documento consagra direitos, fundamental democracia documento, direitos fundamentais marco",6,2008
70,"desrespeitada atual Governo, atual Governo, desrespeitada atual, Governo, desrespeitada",4,2008
71,"ações governamentais, governamentais, ações, legalidade ações, respeitado garantir legalidade",4,2008
72,"exigências, foro privilegiado, privilegiado, institucional, soberania nacional",5,2008
75,"protege direitos sociais, direitos sociais, fundamental, respeitado seguido especialmente relação, melhorar processo",1,2008
77,"direitos trabalhistas, trabalhistas, garantir direitos, sociais, direitos",1,2008
-1,"documento, instrumento, Brasil, marco, importante",251,2009
0,"garantir, justiça, documento, direitos, deve",189,2009
1,"igualdade, promove igualdade, desrespeitada, documento promove, fundamental estabilidade",54,2009
2,"outras, sociais instrumento, reconhecimento, sendo plenamente, marco importante",56,2009
3,"proposta, regime, documento, documento deve respeitado, Governo",52,2009
4,"municípios, cidadãos brasileiros, documento direitos fundamentais trabalhadores, direitos iguais todos, inclusivo",32,2009
5,"brasileira deve, garantir justiça, regime, complexidade, deve obedecida",30,2009
6,"ainda não plenamente, exige, não plenamente, ainda não, importante proteção direitos mulheres",28,2009
7,"políticos, relação distribuição, Estados documento, territoriais, sábio",20,2009
8,"prioridade absoluta, processo eleitoral, moralizar, Estados documento, deve respeitada aplicada",19,2009
9,"Brasil, defesa, orienta política, marco importante criação, novos Estados",16,2009
10,"usada justificativa, cidadã está, justificativa, importante educação Brasil, direitos importantes trabalhadores",22,2009
11,"certos aspectos, papel fundamental, marco importante educação Brasil, importante educação Brasil, respeitado seguido garantir democracia",11,2009
12,"atualizada refletir necessidades atuais, refletir necessidades atuais, valores democráticos, precisa atualizada refletir necessidades, Supremo Tribunal Federal documento",10,2009
13,"seguido garantir legitimidade, civil, respeitado seguido garantir legitimidade, prioridades, afirmação",9,2009
14,"documento promove, garantir direitos, instrumento reconhecimento, americana, equilíbrio poderes",24,2009
15,"suficiente proteger, documento princípios fundamentais, atual não suficiente, documento princípios, meio ambiente",7,2009
16,"norma, público, lacunas precisam preenchidas, possui lacunas, Estadual",11,2009
17,"determinações, desafios, decisões judiciais, judiciais, decisões",5,2009
18,"importante garantia direitos sociais, pode obstáculo, momentos crise, reflete valores, direitos sociais instrumento",10,2009
19,"despesas, Brasileira, marco cidadania, professores, aumento",12,2009
20,"promove desenvolvimento, representa compromisso, vetos presidenciais, entre estados, presidenciais",7,2009
21,"censura, preocupação, julgamentos, Brasil documento deve respeitado, limitações",12,2009
22,"influenciada, clara protetora, foi influenciada, liberdade imprensa, clara deve respeitada",4,2009
23,"Municípios, participação popular, garantir direitos fundamentais, administração pública, participação",48,2009
24,"direitos comunidades, distribuição receitas entre, comunidades, indígenas instrumento, entre entes federados",5,2009
25,"avanço significativo proteção, sendo plenamente aplicada, está sendo plenamente aplicada, instrumento transparência, significativo proteção",7,2009
26,"marco importante defesa direitos, central, importante defesa direitos, Estado Direito, marco importante defesa",7,2009
27,"símbolo liberdade, ativismo, União Estados, Distrito, Distrito Federal",8,2009
28,"guia políticas, visam, marco importante desenvolvimento regional, símbolo resistência, modernização",9,2009
29,"interesses nacionais, contra retrocessos, fortaleceu, instrumento essencial proteção, nacionais",4,2009
30,"indígenas instrumento, prioridade absoluta, deve respeitado garantir justiça, democracia brasileira marco importante, brasileira marco importante",10,2009
31,"plenamente respeitada, sendo plenamente respeitada, está sendo plenamente respeitada, redução desigualdades sociais, prejudicial",6,2009
32,"autonomia política, instrumento permite, combate corrupção, combate, corrupção",3,2009
33,"está acima, pilar fundamental democracia brasileira, cidadão, salário mínimo, fundamental democracia brasileira",6,2009
34,"ainda precisa, Câmara, plenamente implementada, interpretação, conquista importante",5,2009
35,"freios contrapesos, instrumento essencial garantir transparência, essencial garantir transparência, proteção democracia, instrumento essencial garantir",10,2009
36,"combate corrupção, proteção ambiental, democracia marco, marco redemocratização, combate",5,2009
37,"usado promover, independente, documento deve respeitado preservado, deve respeitado preservado, respeitado preservado",3,2009
38,"melhor necessidades, reflete compromisso, atender melhor necessidades, atender melhor, necessidades atuais",6,2009
40,"votações, marco transição democrática, marco transição, Estados produtores, transição democrática",9,2009
41,"documento deve respeitado seguido, deve respeitado seguido, respeitado seguido, documento deve respeitado, Brasil",3,2009
42,"instrumento defesa democracia, Estado documento, Presidência, uso medidas, uso medidas provisórias",9,2009
43,"Federativo, Pacto, Pacto Federativo, Venezuela, marco legal deve respeitado",10,2009
44,"pilar democracia brasileira, inclusão, pilar democracia, democracia brasileira, cidadania",2,2009
45,"integração regional, promulgação, integração, regulamentação, regional",5,2009
46,"documento reconhece importância, instrumento fortalece, fortalece democracia, democracia direitos fundamentais, documento reconhece",4,2009
47,"manutenção Estado, representação política, povo brasileiro instrumento, marco histórico importante, Estado direito democracia",9,2009
48,"crédito, impostos, serviços, Municípios, principal",5,2009
49,"ainda não plenamente realizado, plenamente realizado, não plenamente realizado, CPI, aprovada",8,2009
50,"instrumento possibilita, participação popular, participação, instrumento, podem",1,2009
51,"impõe limites, limites, Executivo, poder, respeitado seguido especialmente",2,2009
52,"compromisso, paz, federativo, aqueles deveriam, deveriam",2,2009
53,"instrumento pode ajustado, biomas, ajustado, pode ajustado, precisa atualizada incluir",5,2009
54,"impõe deveres, liberdade imprensa, imprensa, direitos fundamentais liberdade, fundamentais liberdade",3,2009
55,"baluarte contra autoritarismo, desrespeitada Judiciário, contra autoritarismo, autoritarismo, baluarte contra",2,2009
56,"foi respeitada, Senado Federal, Senado, Federal, respeitada",3,2009
57,"época, vista instrumento, país, social marco, entes federativos",2,2009
58,"Ministros STF, instrumento fundamental, guia fundamental, mudança, Ministros",8,2009
59,"desrespeitada caso, prioridades, devidamente, representa avanço democrático, não tem sido",4,2009
60,"não adequadamente, municipal, cidadão, Governo Federal, descentralização",4,2009
61,"independente, Ministério, Ministério Público, manutenção Estado, respeitado não violado",1,2009
63,"crimes hediondos, crimes, normas, democracia está sendo, responsabilidade fiscal",5,2009
64,"democracia direitos humanos, precisam, democracia direitos, marco importante democracia, importante democracia",3,2009
65,"governo, resolver, define, limites, equilíbrio",1,2009
66,"promover mudanças, injustiça, Democrático Direito, Estado Democrático, Estado Democrático Direito",7,2009
67,"educação pública, melhorar, pública, educação, decretos",2,2009
68,"plural, reflexo, cultura, ditadura, contexto",4,2009
69,"compromisso, vista documento direitos fundamentais, Casa, vista documento direitos, reconhecer",6,2009
71,"liberdades democráticas, baluarte contra autoritarismo, Executivo Legislativo, contra autoritarismo, instrumento deveria",5,2009
72,"direitos, marco importante proteção direitos, marco importante proteção, desrespeitada Supremo Tribunal, desrespeitada Supremo Tribunal Federal",1,2009
73,"região, igualdade direitos, usada justificar, brasileiros, justificar",2,2009
74,"Estados documento, documento precisa atualizado, deve aplicada forma, deve aplicada, precisa atualizado",10,2009
75,"seguido especialmente relação, respeitado seguido especialmente relação, documento pode aprimorado, determinações, deve respeitado seguido especialmente",3,2009
76,"forças, manipulada, condução, guia essencial, poderes",2,2009
-1,"Estado, Brasil, documento, direitos, humana",156,2010
0,"ainda não, direitos, relação, fundamentais, relação direitos",109,2010
1,"redemocratização Brasil, marco democracia, Brasil, redemocratização, reformas necessárias",44,2010
2,"erradicação pobreza, guia política externa, relação financiamento, guia política, princípio igualdade",36,2010
3,"recursos, garantir distribuição, distribuição, proteger, protetora direitos",39,2010
4,"atender melhor necessidades, atender melhor, melhor necessidades, necessidades atuais, precisa",22,2010
5,"avanços sociais, justiça, modelo, documento direitos fundamentais, documento direitos",44,2010
6,"públicos, aplicação recursos públicos, privada, moralizar, importante definição",21,2010
7,"estados documento, legalidade legitimidade, processo político, futuro, documento promove justiça social",18,2010
8,"relação desenvolvimento, prioridades, crítica, territórios, fronteira",16,2010
9,"precisa reformada, reformada, deve respeitado garantir legalidade, respeitado garantir legalidade, protege soberania",24,2010
10,"direitos fundamentais direito, fundamentais direito, documento direitos fundamentais direito, direito saúde, documento direitos",30,2010
11,"contra racismo, humana documento, luta contra racismo, social dignidade, dignidade humana documento",7,2010
12,"legislativo documento, melhorar processo, processo legislativo documento, documento busca garantir, importante garantia direitos sociais",11,2010
13,"categorias, qualitativos, liberdades democráticas, marco importante promoção, respeitado garantir justiça",19,2010
14,"processo político, respeito direitos, cidadão, histórico importante, marco histórico importante",10,2010
15,"intervenção, votações, efetivo, emendas constitucionais, governo marco",16,2010
16,"garantia fundamental, moralização, instrumento fundamental, atender melhor necessidades, atender melhor",7,2010
17,"inclusivo, documento consagra direitos, direitos aposentados, proteger direitos, consagra direitos",5,2010
18,"enfrenta desafios, marco redemocratização Brasil, desafios, redemocratização Brasil, marco redemocratização",9,2010
19,"Defensoria, Defensoria Pública, Pública, aplicação, garantir aplicação",10,2010
20,"utilizado promover justiça social, pode utilizado promover justiça, utilizado promover justiça, promover justiça social, promover justiça",3,2010
21,"protetora direitos, promoção justiça social, promoção justiça, direitos democráticos, reflete valores",9,2010
22,"pode estar, desenvolvimento social, republicanas, importantes desenvolvimento, trabalho escravo",8,2010
23,"cumprido garantir, País documento, contribuições, justiça instrumento, baluarte contra",6,2010
24,"liberdades fundamentais, teve impacto, garantir responsabilidade fiscal, impacto, garantir responsabilidade",4,2010
25,"igualdade gênero, gênero, pilar democracia precisa, garantir maior, marco importante luta",7,2010
26,"garantir moralidade, mais democrática, documento deve garantir, fundamentais ainda, fundamentais ainda não",7,2010
27,"garantias, vetos presidenciais, direitos garantias individuais, presidenciais, garantias fundamentais",3,2010
28,"novos estados, luta contra discriminação, importante criação, marco importante criação, preconceito",2,2010
29,"política nacional, fronteira, nacional, cidadã, política",3,2010
30,"importante desenvolvimento regional, está sendo efetivamente aplicada, documento consagra direitos, sendo efetivamente aplicada, efetivamente aplicada",6,2010
31,"financiamento saúde, descentralização, tributária, financiamento, cidadã",2,2010
32,"documento deve respeitado protegido, foi fundamental, deve respeitado protegido, respeitado protegido, protegido",4,2010
33,"ministros Supremo, respeitado, legislar, foi fundamental, deve respeitado garantir democracia",1,2010
34,"instrumento justiça social, instrumento justiça, justiça social, justiça, social",3,2010
35,"deve respeitada garantir democracia, respeitada garantir democracia, novos Estados, marco importante desenvolvimento Roraima, importante desenvolvimento Roraima",4,2010
36,"poder econômico, desrespeitada pelos, abusos poder, abusos, econômico",5,2010
37,"país, Constituinte, igualitária, mundo, direitos garantias",1,2010
38,"desrespeitada práticas, garantir direito, afronta, fronteira, direito fundamental",8,2010
39,"democracia brasileira foi, direitos trabalhadores domésticos, brasileira foi, direitos consumidores, debate",12,2010
40,"aplicada forma igualitária, espírito democrático, forma igualitária, Estado social, explicitamente",15,2010
42,"promoção justiça, promoção justiça social, eleição, instrumento essencial promoção, essencial promoção",8,2010
43,"desenvolvimento Brasil, sociais Brasil, capital, Brasil marco importante, marco importante democracia brasileira",7,2010
44,"relação desenvolvimento, escravo, trabalho escravo, desrespeitada relação, trabalho",3,2010
45,"adequadamente relação, sendo cumprida adequadamente relação, cumprida adequadamente relação, sendo cumprida adequadamente, está sendo cumprida adequadamente",5,2010
46,"sábia, definir, intervenção, protege democracia, precisam",2,2010
48,"Brasil representa, prejudica, Brasil precisa, exemplo, maioridade",5,2010
49,"documento regras, orçamentárias, marco história, futuro, representa avanço democrático",7,2010
51,"diretrizes claras, PT, Lula, educação Brasil, promove justiça social",11,2010
52,"reflete compromisso, paz, documento promove igualdade, igualdade gênero, promove igualdade",6,2010
53,"essencial promoção, documento essencial, cidadania, igualdade, essencial",2,2010
54,"marco avanço, avanço democrático, democrático, marco importante, definir",3,2010
55,"continuidade, símbolo, estabilidade, ordem, Brasil",2,2010
56,"magistrados, proteção direitos trabalhadores, marco proteção direitos, marco proteção, injustiças",3,2010
57,"País documento, marco estabilidade democrática, estabilidade democrática, marco estabilidade, entes federativos",7,2010
58,"adequadamente relação, cumprida adequadamente relação, sendo cumprida adequadamente relação, cumprida adequadamente, sendo cumprida adequadamente",5,2010
59,"Estatuto, integração, aqueles deveriam, deveriam, aqueles deveriam defendê",5,2010
61,"independente, espírito democrático, autonomia política, projetos lei, parâmetro essencial",7,2010
62,"base democracia, símbolo resistência, distorções, democracia brasileira, resistência",7,2010
63,"proteção direitos humanos, instrumento proteção direitos, direitos humanos, proteção direitos, proteção",3,2010
64,"luta contra discriminação, precisa reformada atender, reformada atender, preconceito, contra discriminação",5,2010
65,"equilíbrio federativo, equilíbrio, federativo, marco, governo",1,2010
66,"limite, forças, crucial, definição, justiça social documento",7,2010
67,"suficiente proteger, base legal, proteger, legal, pública",1,2010
68,"ditadura, pilar essencial, Estado direito, pilar, Estado",1,2010
69,"partilha, jurídico, democratização, reforma, compromisso",1,2010
70,"distribuição equitativa recursos, equitativa recursos, distribuição equitativa, equitativa, juventude",2,2010
71,"oferece base, governamental, base legal, intervenção, econômicas",1,2010
72,"riquezas, discussão, marco importante proteção direitos, marco importante proteção, desrespeitada Supremo Tribunal Federal",1,2010
73,"luta, contra trabalho, suficiente proteger, eliminar desigualdades regionais, eliminar desigualdades",8,2010
74,"desigualdade, social, garantias, documento precisa atualizado, País documento",3,2010
75,"reforma agrária, agrária, instrumento deve respeitado, reforma, instrumento deve",2,2010
77,"categorias, piso salarial, legado importante, nacional deve, consumidor",15,2010
-1,"marco, importante, saúde, direitos, social",236,2011
0,"direitos, marco importante, transparência, documento, desrespeitada",177,2011
1,"novos, novos direitos, regionais, desigualdades, direitos",55,2011
2,"medidas, precisa atualizada, precisa, medidas provisórias, provisórias",32,2011
3,"territorial, projeto, financiamento, educação, Roraima",51,2011
4,"garantias, fundamentais justiça, países, redução desigualdades regionais, Tocantins",29,2011
5,"emendas, históricos, emendas constitucionais, documento avançado, participação democrática",13,2011
6,"sensibilidade, relevantes, política nacional, precisa ajustada melhor, garantir aplicação",19,2011
7,"foi grande conquista, ativismo, direito greve servidores públicos, direito greve servidores, greve servidores",25,2011
8,"efetivamente cumprida, cumprida relação, independência, Poderes foi, importante valorização",28,2011
9,"ciência tecnologia, ciência, governo relação, tecnologia, marco história",14,2011
10,"luta contra racismo, contra racismo, nas mãos, provisória, medida provisória",17,2011
11,"interpretada Supremo Tribunal, interpretada Supremo, autonomia política, aposentadoria, sistema federativo",11,2011
12,"desigualdades, complementada reformas, precisa complementada reformas, direitos iguais todos, contribui impunidade",32,2011
13,"termos igualdade, igualdade racial, aspirações, racial, desenvolvimento sustentável",7,2011
14,"naturais, equidade, reformas, instrumento reconhecimento, avanço significativo proteção",19,2011
15,"reforma agrária, populações, assistência social, ainda não plenamente eficaz, necessidades contemporâneas",17,2011
16,"Sistema, União, Único Saúde, Único, utilizado garantir",15,2011
17,"instrumento legalidade, direitos aposentados, aposentados, requer, proteger direitos",8,2011
18,"guia essencial, documento ainda precisa, precisa regulamentação, saúde pública documento, ainda precisa",9,2011
19,"decisão STF, social através, promoção justiça social, promoção justiça, importante promoção",6,2011
20,"luta contra discriminação, tem sido suficiente, não tem sido suficiente, equilíbrio entre poderes, respeitado seguido garantir democracia",15,2011
21,"recursos naturais, eficiência, naturais, processo legislativo, legislativo",12,2011
22,"TCU, Caatinga, tramitação medidas, tramitação medidas provisórias, impõe responsabilidades",17,2011
23,"populações, limitações, implementação, relação direitos, não está sendo respeitada",3,2011
24,"estruturais, positivo desenvolvimento, desenvolvimento Brasil, Previdência, marco positivo",5,2011
25,"novos estados, existência, brasileiro marco, conquista histórica, republicana",8,2011
26,"decretos, público marco, assegurar direitos, uso inadequado, marco importante história Brasil",14,2011
27,"federativo, Único Saúde, importante instrumento, Sistema Único, marco transformação",20,2011
28,"agentes, uso medidas, uso medidas provisórias, desequilíbrio, participação democrática",5,2011
