Topic,Words,Frequency,Timestamp
68,"Estado Direito, Democrático, CPMF, Nacional tem responsabilidade, Congresso Nacional tem responsabilidade",4,2007
69,"indígenas, povos indígenas, direitos povos indígenas, direitos povos, indígena",1,2007
70,"promulgação, Brasil defende necessidade, burocracia, exigências constitucionais, defende necessidade reforma tributária",1,2007
71,"terras União, royalties, desigualdades regionais, reduzir desigualdades regionais, petróleo",2,2007
72,"empresas, impeachment, proporcional, informações, Presidente",1,2007
73,"aulas, magistrados, detentores, funções públicas, protesto",5,2007
75,"agências reguladoras, reguladoras, agências, autonomia funcional, administrativa financeira",1,2007
76,"autonomia, Federal quanto, essa autonomia, universidades, projeto lei",3,2007
77,"princípio moralidade, nepotismo, Poder Legislativo, povos indígenas, moralidade",3,2007
78,"mas exige, regulamente, aprovação lei, indígenas, terras indígenas",1,2007
79,"redivisão territorial, redivisão, territoriais, territorial, criação",1,2007
80,"maioridade penal, penal, legislativo mais, processo legislativo mais, essa votação",2,2007
81,"exercício democracia, alternância poder, exigência, contratos, Administração Pública",4,2007
83,"formação, importância iniciativas, destaca importância iniciativas, também Federal, constitucional criação",1,2007
84,"descentralização recursos, descentralização, Estados Municípios, Território Federal, Estado Roraima",4,2007
85,"requisitos, propriedades, Estado dever, quilômetros, saúde dever Estado",4,2007
86,"OAB, deficiências, trabalhadores, direito greve, obrigação",5,2007
87,"temporária, direitos garantias fundamentais, garantias fundamentais, mediante lei, direitos garantias",5,2007
88,"direitos fundamentais, direitos, moralidade, produtividade, constitucional",1,2007
89,"direitos garantias, conjunto direitos, garantias, esses direitos garantias, garantias implica",1,2007
-1,"direito, deve, defende, direitos, garantir",157,2008
0,"direitos, não, deve, defende, Federal",235,2008
1,"terras, indígenas, medidas provisórias, provisórias, índios",26,2008
2,"medidas provisórias, provisórias, medidas, Federal, Senado",66,2008
3,"sindical, inelegibilidades, medidas provisórias, provisórias, saúde população",23,2008
4,"percentuais, Jefferson Péres, Federal Regimento Interno Senado, Federal Regimento Interno, Federal Regimento",2,2008
5,"Federal, medidas, Congresso, deve, medidas provisórias",51,2008
6,"Latina, América Latina, América, tragédia, caso guerra",13,2008
7,"urgência, aposentados, medidas provisórias, provisórias, medidas",30,2008
8,"direito saúde, Estado Amapá, lei complementar, Amapá, complementar",6,2008
9,"Polícia, direitos, Polícia Civil, prefeituras, Polícia Federal",24,2008
10,"Poderes, Sistema Tributário Nacional, Sistema Tributário, Federal, Bolívia",18,2008
11,"solicitar urgência, segurança pública, tramitação projetos, projetos iniciativa, polícias",7,2008
12,"poder regulamentar, exorbitem poder regulamentar ou, ou limites delegação, ou limites, ou limites delegação legislativa",6,2008
13,"Direitos Pessoa Deficiência, Direitos Pessoa, Convenção Direitos, Henrique Cardoso, Fernando Henrique Cardoso",6,2008
14,"expressão informação, informação, Federal clara, horas semanais, semanais",10,2008
15,"indígenas, exploração recursos naturais, recursos provenientes, recursos, provenientes",14,2008
16,"eleições livres democráticas, livres democráticas, eleições livres, benefícios, financeira",12,2008
17,"nacional, eficiência administrativa, impessoalidade eficiência, ONGs, moralidade impessoalidade",22,2008
18,"créditos extraordinários, créditos, tratados acordos, construir sociedade livre justa, construir sociedade livre",11,2008
19,"terras, terras tradicionalmente, tradicionalmente, índios, princípios fundamentais",13,2008
20,"agências, Ministro Justiça, prazo dias, informações, Justiça deve",8,2008
21,"portos, privados, concedida, espionagem, extradição",10,2008
24,"maioria simples, controle fiscalização, comissão parlamentar, criação comissão, Legislativo",16,2008
25,"ordem, comissão mista, previdência, defesa Pátria garantia, recursos seguridade social",15,2008
26,"sistema proteção social, social, sistema proteção, nepotismo, proteção social",17,2008
27,"pública mais, TV, comissões, indígenas, sociais trabalhadores",13,2008
28,"Sistema Único Saúde, Único Saúde, Sistema Único, Saúde, justo não",5,2008
29,"Minoria, democráticos, cidadã, sugere reforma política deve, fiscalização Legislativo",5,2008
30,"TV, salarial nacional professores, piso salarial nacional professores, nacional professores, piso salarial nacional",3,2008
31,"regime democrático, regime, garantias, lei iniciativa popular, lei iniciativa",7,2008
32,"separação Poderes, requisitos, saúde, separação, requisitos constitucionais",4,2008
33,"todos brasileiros independentemente, brasileiros independentemente, estabilidade política, municípios, Exército",9,2008
34,"agenda, prejudicar, crise, enfrentar crise, Parlamento deve",5,2008
35,"laicidade Estado, Plano Plurianual, Orçamentária Anual, Anual, Lei Orçamentária Anual",12,2008
36,"Banco Central, previdenciários, salário, urbanos, benefícios",5,2008
37,"missões, império, Forças, Armadas, Forças Armadas",8,2008
38,"entes federados, medidas provisórias não, provisórias não, deve rejeitar medidas provisórias, deve rejeitar medidas",6,2008
39,"perda, contratos, deve, riquezas, Brasil",1,2008
40,"humana, dignidade, dignidade pessoa humana, dignidade pessoa, pessoa humana",2,2008
41,"trabalhadores urbanos, faixa fronteira, tortura, trabalhadores, urbanos",14,2008
42,"bens serviços, municípios, sociedade Estado, municipais, Senado",4,2008
43,"povos indígenas terras, indígenas terras, povos indígenas, indígenas, direitos conforme",2,2008
44,"precatórios, cronológica, ordem cronológica, serviços públicos, fidelidade partidária",8,2008
45,"interesses pessoais, coligações, nas eleições, interesses, deve prevalecer",7,2008
47,"vida pregressa, Previdência, inelegibilidade, Previdência Social, setor",14,2008
49,"portos, público, serviço público, concurso público, Estados",9,2008
50,"ambiente saudável, Centro, Centro Oeste, futuras gerações, futuras",10,2008
51,"BNDES, Ministro Desenvolvimento, regime incentivos, idosos, não precisa",13,2008
52,"ex territórios, territórios, Amazônia, prazo dez anos, prazo dez",7,2008
53,"piso salarial, professores, salarial, valorização profissionais, valorização",9,2008
54,"consolidação democracia brasileira, consolidação democracia, Parlamento, democracia brasileira, consolidação",1,2008
55,"povos indígenas, ICMS, povos, proporcionalmente, distribuído",7,2008
56,"gás, recursos oriundos, transposição servidores públicos Rondônia, servidores públicos Rondônia, consolidação leis",7,2008
57,"capítulo específico, ambiental, proteção ambiental, capítulo, inclui capítulo",2,2008
58,"energia, energia elétrica, elétrica, crédito extraordinário, extraordinário",6,2008
60,"País precisa, corporações, precisa revista, Nação brasileira, ela não",2,2008
61,"Latina, América Latina, América, proposta reforma, países",1,2008
62,"funcionalidade, Sistema Tributário Nacional, Sistema Tributário, avaliar periodicamente, periodicamente",6,2008
63,"República Federativa Brasil, Federativa Brasil, República Federativa, Federativa, desobedecer",2,2008
64,"partidos políticos, partidos, políticos, só poderia, casos relevância urgência",3,2008
65,"CPI, Foi assim, houvesse, exclusiva, previa",5,2008
66,"orçamentário, Federal fundos, Federal fundos constitucionais, Municípios Estados, fundos constitucionais",1,2008
67,"escolas, gestão democrática, Lei Diretrizes Bases Educação, Diretrizes Bases Educação, Lei Diretrizes Bases",6,2008
68,"exercício mandato, divulgar informações, testemunhar, Deputados Senadores não, medidas provisórias",6,2008
70,"militares, contra, Piso Salarial, limita, Ação Direta Inconstitucionalidade",6,2008
71,"Estado, provas, dever Estado, União, Amapá Roraima",1,2008
72,"inconstitucional, decreto, defende apresentação, Poder Executivo, respeitar legislação",3,2008
73,"voto, segurança alimentar, nós, abertura crédito extraordinário, partidos",2,2008
74,"Estado, Estado Roraima, opressão, dignidade, limites",14,2008
75,"eleições, calendário, membros Congresso, prazo, dois anos",9,2008
76,"garantir direitos crianças, crianças, direitos crianças, nós não, Estado brasileiro",3,2008
77,"direitos, segurança, segurança pública, saúde, capacidade",2,2008
78,"princípio anualidade, anualidade, sessão legislativa, projeto lei complementar, votado",3,2008
79,"civil, Armadas, Forças, Forças Armadas, relação demarcação",1,2008
80,"pessoas portadoras deficiência, portadoras deficiência, pessoas portadoras, deficiência, pessoas portadoras deficiência implica",1,2008
81,"educação, licitações, Municípios, devem, projeto",1,2008
83,"indígenas, implementação projeto, territoriais povos, territoriais povos indígenas, direitos territoriais povos",4,2008
84,"aposentadorias, presidencialista, Educação, existência medidas provisórias, existência medidas",4,2008
85,"racismo, crime inafiançável imprescritível, inafiançável imprescritível, crime inafiançável, princípios democráticos",3,2008
86,"Presidente Senado, Presidente Congresso, prerrogativas, Presidente, Senado",1,2008
87,"decoro parlamentar, concurso público, concurso, público, Defensorias Públicas",9,2008
88,"direitos fundamentais, direitos, moralidade, produtividade, constitucional",1,2008
89,"direitos previdenciários, direitos adquiridos, garantir igualdade, educacional, Brasil criação",3,2008
-1,"direito, não, deve, defende, Federal",118,2009
0,"Federal, Estado, deve, defende, direito",201,2009
1,"Ensino, impessoalidade moralidade publicidade eficiência, legalidade impessoalidade moralidade publicidade, moralidade publicidade eficiência, impessoalidade moralidade publicidade",44,2009
2,"Federal, importância, destaca importância, gestão recursos hídricos, Estado",35,2009
3,"INSS, combate trabalho, trabalho, dívidas, união",18,2009
4,"Estado, Municípios, Federal, Brasil, não",158,2009
5,"polícias militares, polícias, níveis, Judiciário, importância",28,2009
6,"ensino, Governo Federal, superior, minorias, Federal",25,2009
7,"cidadania, está prevista, turnos, dois turnos, unidade",19,2009
8,"recursos, Conselho República, Tribunal Contas, Conselho, Contas",23,2009
9,"vereadores, carga tributária, carga, disciplina, tributária",10,2009
10,"Jefferson Péres, Federal princípio, funcionalismo público, funcionalismo, Federal Regimento Interno Senado",12,2009
11,"Minoria, CPI, investigar, municípios, salário mínimo",12,2009
12,"expectativas, participativa, representativa, República Congresso Nacional, República Congresso",9,2009
13,"telecomunicações, locais culto, culto, proteção locais, proteção locais culto",6,2009
14,"eleitorais devem, estrangeiro, Ministro Justiça, devem, salário",24,2009
15,"militares, emergência, bombeiros militares, militares bombeiros, policiais civis",6,2009
16,"acordos internacionais, recursos minerais, internacionais, Brasil, minerais",15,2009
17,"escola, comum, proprietário, concessão incentivos, terras",12,2009
18,"data, Amapá, garantir cidadania, alterar processo eleitoral, atuais limites",13,2009
19,"pessoas mesmo sexo, entre pessoas mesmo sexo, entre pessoas mesmo, reduzir desigualdades sociais regionais, união",10,2009
20,"conseguir, biomas, Conselho Defesa Nacional, Conselho Defesa, Defesa Nacional",11,2009
21,"última instância, Governo tem, permite Governo, processos judiciais implica, Governo",4,2009
22,"direitos, base, jornalismo, Federal sejam, Banco Desenvolvimento",42,2009
23,"Municípios, visual, deficiência visual, Estados, Federal",37,2009
24,"negociação, terras públicas, ex Territórios, eliminar desigualdades regionais, legislação",5,2009
25,"números, garantir acesso, isenções fiscais, piso salarial, compartilhadas",11,2009
26,"eliminar desigualdades regionais, eliminar desigualdades, lei brasileira, eliminar desigualdades regionais sociais, punições",8,2009
27,"Fundo Participação, Participação, Fundo Participação Municípios, Participação Municípios, percentuais",3,2009
28,"criação municípios, municípios, Honduras, Mercosul, representação",10,2009
31,"cidades, obedecer, minoria, desobediência, saúde direito todos dever",8,2009
32,"carreira, Ministério Público, Ministério, Público, Procurador",8,2009
34,"fronteira, ou estado, admissão, mandato Presidente, servidores públicos",11,2009
35,"portadores deficiência, servidores públicos, deficiência, aposentadoria, públicos",2,2009
36,"comunidades, comunidades quilombolas, julgada, quilombolas, formal",11,2009
37,"União Estados, Estados Distrito Federal legislar, concorrente União Estados Distrito, concorrente União Estados, Estados",3,2009
38,"democracia direitos humanos, democracia direitos, direitos humanos, pilares, própria Carta Magna",1,2009
39,"fosse, negro, cidadão, índio, todo cidadão",1,2009
40,"público, direitos adquiridos, urgência relevância, autonomia financeira, política administrativa",11,2009
41,"duas, Poder Legislativo, deveria, deveria ter, aniversário",11,2009
42,"pré sal, direito propriedade, forma beneficiar, União, pertence União",5,2009
43,"iniciativa popular, Rondônia, Estadual, Ato Constitucionais, Rondônia quadro federal",6,2009
44,"propriedade, Mesa, sem licitação, pré sal, licitação",6,2009
45,"emergência, DRU, atos administrativos, administrativos, educação",7,2009
48,"cidadão, direitos fundamentais cidadão, entes federativos, direito cidadão dever, direito cidadão dever Estado",5,2009
49,"fazer reforma, não conseguiu, reforma política, atos administrativos, administrativo",5,2009
50,"convocação, Municípios entes federativos, ações Presidente, entes federativos, Municípios entes",4,2009
51,"ensino técnico, decisão final, técnico, mercado trabalho, final",9,2009
52,"Constitucional Financiamento, Fundo Constitucional Financiamento, Amazônica, Financiamento, Fundo Constitucional",5,2009
53,"Centro, Centro Oeste, direito moradia, Oeste FCO, Centro Oeste FCO",7,2009
55,"Estados Municípios União, Municípios União, entre Estados Municípios, pacto federativo, pacto",3,2009
56,"comissionados, desrespeitar, concursos públicos, governantes, paz",5,2009
57,"juventude, lei complementar, todas letras, fidelidade partidária, forma lei",5,2009
58,"crime político, político, extradição, partilha, diz direitos",4,2009
60,"vontade, intimidade vida privada, vida privada, privada, obrigatoriedade",2,2009
61,"dever Estado, saúde, cumprir, mecanismos, saúde direito todos dever",1,2009
62,"administração justiça, transferências, advogado, proteção integral, infratores",5,2009
63,"igualdade, vitória, igualdade entre, sociedades, empresas públicas",9,2009
64,"Estados Unidos, medidas, medidas provisórias, provisórias, urgência relevância",4,2009
65,"distância, setor privado, ensino, setor, privado",1,2009
66,"produtores, privacidade, Estados produtores, distribuição royalties pré, distribuição royalties pré sal",4,2009
67,"através plebiscito, referendo iniciativa popular, referendo iniciativa, plebiscito referendo iniciativa, plebiscito referendo iniciativa popular",1,2009
68,"assinaturas, pública, segurança pública, direito responsabilidade todos, direito responsabilidade",2,2009
69,"até trânsito julgado, até trânsito, liberdade até, pode considerado culpado, trânsito julgado sentença condenatória",2,2009
70,"áreas indígenas, indígenas, indígenas devem considerar ocupação, Terra Indígena, devem considerar ocupação",2,2009
71,"terrenos, intervenção Judiciário, União nos, terrenos marinha, marinha",2,2009
72,"publicidade, Administração Pública, atividade pública, constituição, ou blocos parlamentares",5,2009
73,"classe, comum, criança, preferencialmente, Lula",4,2009
74,"vinculação salário, vinculação salário mínimo, vinculação, médicos, salário mínimo",1,2009
77,"Regimento, provas, fiscalizar atos Poder Executivo, fiscalizar atos Poder, cidadão",3,2009
78,"Senado, Sarney, arrendamento, minoria, Amazônia",13,2009
79,"restritivas, livre manifestação, opiniões, manifestação, inconstitucionais critica decisão",2,2009
80,"Câmaras Municipais, deve definir, citado, prefeitos, autoriza",7,2009
81,"Provisórias, cartões crédito, cartões, instituir, comprovada",3,2009
82,"resolver questões, nacional, professores, distribuição, Tribunal Contas",18,2009
83,"consolidação democracia, Assembleia Nacional Constituinte, Nacional Constituinte, distribuição, consolidação",2,2009
84,"Vice Governador, Governador, Vice, defesa, direito defesa",2,2009
85,"atos administrativos, administrativos, integração, Venezuela, integração América",2,2009
86,"atos públicos, Estados Câmara, moralidade impessoalidade publicidade, ou seja não, impessoalidade publicidade",6,2009
87,"dia fevereiro, fevereiro, Legislativa, determinação constitucional, deve seguir essa",2,2009
88,"produtividade, racional, princípios constitucionais administração, princípios constitucionais administração pública, constitucionais administração",4,2009
89,"etnia, religião, cor, sexo, diz crime discriminar",4,2009
-1,"direito, Estado, importância, direitos, defende",119,2010
0,"direitos, União, Federal, Estados, juventude",104,2010
1,"recursos, econômica, Estado, defende, União",52,2010
2,"Estado, Roraima, consumidor, racial, importância",35,2010
3,"Municípios, regionais, férias, desigualdades, saúde",30,2010
4,"discriminação, não, direitos, salário, veto",32,2010
5,"profissão atendidas, profissão atendidas qualificações, profissão atendidas qualificações profissionais, ou profissão atendidas, ou profissão atendidas qualificações",11,2010
6,"pobreza, erradicação pobreza, planejamento, erradicação, petróleo energia elétrica",17,2010
7,"área, área indígena, princípio anterioridade, defesa consumidor, indígena",13,2010
8,"defende, mar territorial, Estados, constitucional, Federal",72,2010
9,"propriedade, função social propriedade, social propriedade, função social, direito propriedade",2,2010
10,"alternância poder, cidadania, direitos cidadania, terceiro mandato, profissional",13,2010
11,"direitos, sociais, Estado, importância, público",39,2010
12,"direito propriedade, propriedade, transporte, juventude, aéreas",29,2010
13,"desigualdades sociais, desigualdades sociais regionais, sociais regionais, desigualdades, saúde todos cidadãos",4,2010
14,"não, Federal, deve, defende, devem",1,2010
15,"Código Processo Penal, Processo Penal, Código Processo, Penal, Ministério Público",7,2010
16,"aproveitamento, hídricos, recursos hídricos, terras indígenas só, comunidades",7,2010
17,"exigência, direito voto, país mundo, mulheres, voto",4,2010
18,"Governos, Forças Armadas, Forças, Armadas, defesa soberania",9,2010
19,"PEC Juventude, Geral União, entre unidades, Advocacia Geral, Advocacia Geral União",16,2010
20,"estudantes, mínimo, salário mínimo, salário, BPC",6,2010
21,"fundamentais cidadão, direitos garantias fundamentais, ensino, garantias fundamentais, têm direito receber",9,2010
22,"biomas, cinco anos, ensino fundamental, administrativas, cinco",11,2010
23,"integridade física, integridade física moral, física moral, juventude, integridade",14,2010
25,"social pessoas, deficiência, governador, Santa Catarina, jurídica",7,2010
26,"fronteira, regiões metropolitanas, metropolitanas, reservas, reservas indígenas",10,2010
27,"redução pobreza, desigualdade social, políticas públicas, social Brasil, desigualdade",3,2010
28,"princípio anualidade, anualidade, política externa, externa, princípios liberdade",8,2010
29,"impunidade, Comissão Parlamentar, tem princípio, federais estaduais, sigilo fiscal",5,2010
30,"greves, setor público, setor, público, crises econômicas",1,2010
31,"exame OAB, federativos, OAB, pertence, Poderes",7,2010
32,"necessidades básicas, salário mínimo, mínimo, necessidades, atender necessidades",2,2010
33,"dois terços, terços, terceiro mandato presidencial, mandato presidencial, terceiro mandato",2,2010
34,"contribuição, prisão perpétua, perpétua, substituição, faturamento",5,2010
36,"federais, forças, mães, direito adquirido ato jurídico, direito adquirido ato",8,2010
37,"manter integridade, grave comprometimento, comprometimento ordem, grave comprometimento ordem pública, comprometimento ordem pública",1,2010
38,"ensino, ensino básico, garantias individuais coletivas, individuais coletivas, democracia respeito",3,2010
39,"nuclear, fins pacíficos, energia nuclear, pacíficos, Irã",6,2010
40,"agentes, agentes combate endemias, agentes combate, combate endemias, endemias",3,2010
41,"empresários, pequenos, direitos todas, burocrático, proteção direitos",3,2010
42,"Marinha, Pátria garantia, defesa Pátria garantia, garantia lei ordem, garantia lei",8,2010
43,"exercício financeiro, inclusão, Plurianual, Plano Plurianual, cartões crédito",6,2010
44,"royalties, esses Estados, aprovada Câmara, Estados Municípios, Municípios",3,2010
45,"interdependência, independência, Senado manter, independência Legislativo relação, entre Poderes",1,2010
46,"Municípios, votações, votações Senado, analfabetos, manutenção desenvolvimento",4,2010
48,"deficientes, trabalho escravo, petróleo, escravo, Municípios",29,2010
49,"governantes, trabalhadoras, direitos assegurados Federal, carteira assinada, assegurados Federal",5,2010
50,"Governador, Capítulo VII, Direitos Garantias Fundamentais, Garantias Fundamentais, Direitos Garantias",7,2010
51,"delegados, carreira, polícia, liberdade, liberdade ir vir",6,2010
52,"Orçamento União, Orçamento, União implica Congresso, legislem, implica Congresso tem papel",3,2010
53,"PECs, bombeiros, três quintos, quintos, policiais",1,2010
55,"competência concorrente, defesa consumidor, consumidor, tentativa criar, ambiental deve",5,2010
56,"mercado, cartões, deveres constitucionais, Banco Central, Central",2,2010
57,"recursos hídricos, hídricos, exploração recursos, financeira exploração recursos, compensação financeira exploração recursos",4,2010
59,"indenização, transposição, diferenciada, pertence, exploração petróleo",10,2010
60,"legislação trabalhista deve, coletivos implica, livre concorrência, realidade econômica, princípios constitucionais argumenta",2,2010
61,"Nordeste, desenvolvimento regional, dever Estado direito cidadão, Estado direito cidadão, garantir segurança pública",3,2010
62,"Ordem, Advogados Brasil, Ordem Advogados Brasil, garantias individuais coletivas implica, individuais coletivas implica",3,2010
63,"evoluir, educação brasileira, conhecimento, reforcem, brasileira muito",1,2010
64,"ministros prestar, ministros prestar esclarecimentos, Regimento Senado, ministros, permite convocação ministros",1,2010
65,"acessibilidade, acessibilidade inclusão pessoas deficiência, acessibilidade inclusão pessoas, acessibilidade inclusão, existia",3,2010
66,"Distrito Federal não, autoriza, Federal não, intervenção deve, defende intervenção federal",3,2010
67,"nos lucros, lucros, matérias não, participação trabalhadores, educação qualidade",4,2010
68,"pessoa preparo exercício cidadania, pessoa preparo, preparo exercício cidadania, exercício cidadania qualificação, preparo",7,2010
69,"terceiro mandato, terceiro, objetivos, não têm condições, gratuita todos",5,2010
71,"Amapá Roraima, segurança nacional, ferramenta essencial, Conselho Defesa, Conselho Defesa Nacional",6,2010
72,"intervenção Distrito Federal, protegem, intervenção Distrito, cláusulas, criminosos",8,2010
75,"Estado, eleições, prazo, zero, agências reguladoras",1,2010
77,"consumidor, promoverá, defesa consumidor, direitos consumidores destaca importância, direitos consumidores destaca",2,2010
79,"aposentadoria compulsória, compulsória, aposentadoria, democrático representativo, Rui Barbosa",5,2010
80,"famílias, oferecer, Poder Público, reformas necessárias, creches pré escolas",6,2010
81,"regime jurídico, petróleo, distribuição, família sociedade Estado, sociedade Estado",7,2010
82,"ensino, ensino fundamental, eliminar desigualdades regionais, eliminar desigualdades, federal",8,2010
83,"função social, propriedade, Dos Direitos Deveres Individuais, propriedade deve atender, Deveres Individuais Coletivos",1,2010
84,"carreiras, concurso público, concurso, público, democratização",1,2010
85,"marco transição democracia Brasil, transição democracia Brasil, marco transição democracia, transição democracia, marco transição",1,2010
86,"Federais, doações, Territórios Federais, políticos, Estado",1,2010
88,"regime previdência, moralidade, medicamentos, legalidade moralidade, mínimo",8,2010
89,"exercício mandato, candidatos, eleitorais, mandato, Presidente Luiz Inácio Lula",1,2010
-1,"deve, Estados, saúde, garantir, direitos",142,2011
0,"Estado, Federal, saúde, Congresso, Nacional",128,2011
1,"recursos, direitos, Federal, Federação, Estado",76,2011
2,"Estados, Brasil, petróleo, impactos, Itália",31,2011
3,"Estados, desigualdades, Lei Ficha Limpa, regionais, aplicação Lei Ficha Limpa",69,2011
4,"exploração petróleo, Justiça brasileira, participação resultado exploração petróleo, resultado exploração petróleo ou, Superior Tribunal Justiça",3,2011
5,"pessoas deficiência, deficiência, classificação, supervisão, benefícios previdenciários",34,2011
6,"Amapá, Estado, defende, data, Estados",47,2011
7,"trabalhadores, trabalhadores domésticos, transporte, Estados, petróleo",20,2011
8,"Territórios Federais, acesso universal igualitário, Federais, igualitário, atuais limites",8,2011
9,"Justiça Trabalho, princípios consagrados, gratuita todos, aposentado, prisão",12,2011
10,"trabalhadores, Federal, assistência social, contratos, trabalhadoras domésticas",28,2011
11,"casa, princípio, igualdade gênero, violações direitos humanos, Nacional",26,2011
12,"maternidade dias, licença maternidade dias, licença maternidade, licença, Conselho Nacional Justiça",19,2011
13,"Mário Covas, direitos, exploração petróleo, Estados, compensação financeira",23,2011
14,"Defensoria, Defensoria Pública, Pública, necessitados, orientação jurídica defesa",25,2011
15,"Código Penal, Penal, cobrança, somos, imperativo",12,2011
16,"saúde, Roraima, urbana, orçamentos, Roraima condição",18,2011
17,"direitos fundamentais, humana, Legislativo, Legislativo relação, sociais direitos",5,2011
18,"trabalhadores, trabalhadores urbanos, urbanos, outros direitos, urbanos rurais",17,2011
19,"especialistas, Defensor Público, saúde, Defensor, Federação",14,2011
20,"América, Sul, SUS, atividade pública, direito fundamental",21,2011
