Topic,Count,Name,Representation,Aspect1,Representative_Docs
9,269,9_significa_significa há_direitos_contra,"['significa', 'significa há', 'direitos', 'contra', 'deve', 'princípios', 'sociais', 'relação', 'base', 'poderes', 'significa busca', 'regionais', 'políticas', 'constitucional', 'constitucionais', 'significa ela', 'democrática significa', 'Brasil', 'regionais significa', 'ordem democrática significa']","['direitos', 'princípios', 'sociais', 'relação', 'base', 'poderes', 'avanços', 'regionais', 'atual', 'políticas', 'constitucional', 'constitucionais', 'desigualdades', 'recursos', 'adequado', 'significativos', 'sistema', 'trabalho', 'condições', 'Estado']","['Isso significa que a Constituição serve como base para exigir que o governo cumpra suas obrigações em relação à saúde pública.', 'isso significa que o Estado tem a obrigação de efetivar esses direitos, especialmente para a juventude.', 'isso significa que, apesar de seus avanços, ainda há desafios na implementação de seus princípios.']"
10,265,10_significa_não_significa há_significa qualquer,"['significa', 'não', 'significa há', 'significa qualquer', 'constitucional', 'deve', 'injustiças', 'direito', 'direitos', 'legislação', 'desrespeito', 'necessidade', 'estrutura', 'cidadãos', 'precisa', 'constitucionais', 'estrutura constitucional', 'proteção', 'ela fornece base legal', 'fornece base']","['constitucional', 'atual', 'injustiças', 'direito', 'direitos', 'necessidades', 'legislação', 'desrespeito', 'estrutura', 'cidadãos', 'constitucionais', 'proteção', 'base', 'princípios', 'legal', 'sociedade', 'Estado', 'documento', 'recursos', 'democracia']","['Isso significa que ela fornece a base legal para a promoção de biocombustíveis e a redução de gases de efeito estufa.', 'Isso significa que a atual estrutura constitucional não atende adequadamente às necessidades dos Municípios.', 'isso significa que ela fornece uma base legal sólida para combater o racismo e promover a igualdade racial.']"
11,230,11_significa_significa qualquer_direitos_deve,"['significa', 'significa qualquer', 'direitos', 'deve', 'sistema', 'constitucionais', 'normas', 'normas constitucionais', 'significa ela', 'social', 'significa há', 'país', 'governo', 'país significa', 'cidadãos', 'cumprimento normas constitucionais', 'Federal', 'cumprimento normas', 'reformas', 'constitucional']","['direitos', 'sistema', 'constitucionais', 'normas', 'social', 'país', 'criação', 'governo', 'cidadãos', 'justas', 'trabalhadores', 'reformas', 'constitucional', 'justiça', 'fundamentais', 'vida', 'direito', 'princípios', 'implementação', 'qualidade']","['Isso significa que há uma falha na implementação das normas constitucionais relacionadas à proteção infantil.', 'Isso significa que qualquer desvio ou abuso de poder por parte do Supremo Tribunal Federal é uma violação da ordem constitucional.', 'isso significa que qualquer desvio ou não cumprimento das normas constitucionais deve ser tratado com seriedade e pode levar a consequências legais, como o impeachment.']"
12,222,12_significa_há_melhoria_Estado,"['significa', 'há', 'melhoria', 'Estado', 'significa há', 'Brasil', 'significa ela', 'deve', 'eficiente', 'proteger', 'direitos', 'constitucionais', 'direito', 'significa Estado', 'políticos', 'significa qualquer', 'contra', 'significa atual', 'democrático', 'políticos significa']","['melhoria', 'Estado', 'eficiente', 'usurpação', 'direitos', 'constitucionais', 'parte', 'direito', 'políticos', 'democrático', 'práticas', 'grupos', 'ético', 'atual', 'aplicação', 'democracia', 'servidores', 'princípios', 'violação', 'terras']","['Isso significa que ela deve ser defendida contra qualquer tentativa de violação dos direitos fundamentais.', 'isso significa que há uma usurpação das funções legislativas por parte de órgãos executivos.', 'isso significa que há uma usurpação de funções legislativas por parte do Judiciário e do CNJ.']"
13,211,13_significa_significa ela_constitucionais_Estado,"['significa', 'significa ela', 'constitucionais', 'Estado', 'significa Estado deve', 'país', 'Estado deve', 'Brasil', 'significa ela deve', 'ela deve', 'possam prejudicar esses', 'esses direitos', 'normas', 'significa Estado', 'significa governo', 'desrespeitar', 'legalidade significa', 'representa', 'poderes', 'democracia']","['constitucionais', 'Estado', 'país', 'forma', 'normas', 'poderes', 'democracia', 'papel', 'fundamental', 'legalidade', 'direitos', 'princípios', 'atual', 'Senado', 'políticas', 'nacional', 'manutenção', 'governo', 'decisões', 'liberdade']","['Isso significa que ela representa um avanço significativo na inclusão e representação política no Brasil.', 'isso significa que ela serve como um limite para ações governamentais que possam prejudicar esses direitos.', 'Isso significa que ela representa um avanço significativo na proteção dos direitos dos cidadãos.']"
14,209,14_direitos_significa_significa ela_significa qualquer,"['direitos', 'significa', 'significa ela', 'significa qualquer', 'transparente', 'significa há', 'constitucionais', 'governo', 'direito', 'democracia', 'transparente significa', 'constitucional', 'princípios', 'ações governo', 'devem', 'garantia', 'brasileira significa', 'Brasil', 'princípios constitucionais', 'democrática']","['direitos', 'transparente', 'constitucionais', 'governo', 'direito', 'ações', 'democracia', 'constitucional', 'princípios', 'significativo', 'pessoas', 'garantia', 'base', 'democrática', 'guia', 'violação', 'criação', 'saúde', 'fundamental', 'brasileira']","['isso significa que há uma falha na implementação das normas constitucionais referentes ao serviço público.', 'isso significa que a criação do SUS foi um avanço significativo na garantia do direito à saúde.', 'isso significa que há uma falha na implementação das normas constitucionais, resultando em problemas graves na saúde pública.']"
15,207,15_direitos_significa_significa ela_fundamentais,"['direitos', 'significa', 'significa ela', 'fundamentais', 'desenvolvimento', 'violação', 'constitucionais', 'desses direitos', 'proteção', 'corrupção', 'garantir', 'acesso', 'educação', 'educação significa', 'cidadãos', 'direitos significa', 'ela fundamental garantir', 'individuais significa', 'significa ela fundamental garantir', 'igualdade']","['direitos', 'fundamentais', 'desenvolvimento', 'violação', 'fundamental', 'constitucionais', 'proteção', 'corrupção', 'acesso', 'educação', 'processo', 'cidadãos', 'igualdade', 'país', 'decisões', 'vida', 'exercício', 'políticas', 'constitucional', 'atual']","['Isso significa que ela é fundamental para garantir a paz, os direitos coletivos e individuais.', 'isso significa que, apesar do resguardo constitucional, ainda há desafios na implementação efetiva desses direitos.', 'Isso significa que ela é fundamental para garantir uma vida digna a todos os brasileiros.']"
16,188,16_governabilidade_constitucionais_decisões_defesa,"['governabilidade', 'constitucionais', 'decisões', 'defesa', 'significa há', 'direitos', 'cidadania significa', 'cidadania', 'políticas', 'governo', 'significa decisões', 'país', 'país significa', 'desenvolvimento', 'institucional', 'constitucionais não', 'poderes significa', 'democracia', 'Congresso', 'significa atual']","['governabilidade', 'constitucionais', 'decisões', 'defesa', 'direitos', 'cidadania', 'políticas', 'governo', 'atual', 'país', 'desenvolvimento', 'institucional', 'democracia', 'Congresso', 'promoção', 'justiça', 'normas', 'liberdade', 'regional', 'emendas']","['Isso significa que as decisões judiciais devem ser baseadas nos princípios constitucionais, assegurando justiça e estabilidade.', 'Isso significa que as ações do governo devem estar alinhadas com os princípios constitucionais.', 'Isso significa que as decisões do Brasil devem estar alinhadas com os princípios constitucionais, especialmente em casos de refúgio e extradição.']"
17,160,17_significa_crise_necessidade_medidas,"['significa', 'crise', 'necessidade', 'medidas', 'social', 'política', 'deve', 'educação', 'políticas', 'controle', 'democrático', 'constitucionais', 'significa ela protege', 'desafios', 'estados municípios', 'democrático social', 'estabilidade política', 'enfrentar desafios', 'significa há necessidade', 'Estado']","['crise', 'necessidade', 'medidas', 'social', 'política', 'educação', 'políticas', 'atuais', 'instrumento', 'controle', 'democrático', 'constitucionais', 'desafios', 'avanço', 'forma', 'direitos', 'garantia', 'estabilidade', 'constitucional', 'poder']","['Isso significa que ela representa um avanço democrático e social significativo.', 'isso significa que as normas atuais podem não estar adequadas para enfrentar os desafios contemporâneos de segurança pública.', 'Isso significa que o governo está falhando em cumprir suas obrigações constitucionais, especialmente em áreas como educação e segurança pública']"
18,160,18_significa_constitucionais significa_poder_constitucionais,"['significa', 'constitucionais significa', 'poder', 'constitucionais', 'Executivo', 'direitos', 'aposentados', 'medidas provisórias', 'provisórias', 'significa ela', 'STF', 'significa ela protege', 'ela protege', 'democracia', 'poder Executivo', 'significa Executivo está', 'that the', 'Executivo está', 'princípios', 'proteção']","['poder', 'constitucionais', 'Executivo', 'direitos', 'aposentados', 'provisórias', 'progresso', 'democracia', 'processo', 'princípios', 'proteção', 'medidas', 'sociedade', 'tentativa', 'igualdade', 'política', 'recursos', 'autoritária', 'ação', 'violação']","['isso significa que ela protege direitos essenciais que não podem ser alterados sem um processo adequado.', 'isso significa que ela protege os direitos dos trabalhadores e aposentados.', 'Isso significa que o Executivo está abusando de seu poder ao emitir medidas provisórias sem os devidos critérios constitucionais.']"
19,154,19_significa_deve_necessidades_poderes significa,"['significa', 'deve', 'necessidades', 'poderes significa', 'direitos cidadãos', 'significa há', 'segurança', 'Municípios', 'estrutura', 'Estados Municípios', 'significa apesar', 'significa pode interpretada', 'direitos', 'significa serve', 'garantir', 'país', 'Estados', 'respeitada evitar', 'significa serve base criação', 'constitucional']","['necessidades', 'instrumento', 'golpes', 'segurança', 'Municípios', 'estrutura', 'direitos', 'país', 'Estados', 'constitucional', 'poder', 'regiões', 'atual', 'constitucionais', 'políticas', 'poderes', 'recursos', 'ameaças', 'social', 'ações']","['isso significa que ela busca reduzir as desigualdades entre as diferentes regiões do país.', 'isso significa que a Constituição serve como base para a criação de políticas públicas que promovam a igualdade racial e a inclusão social.', 'Isso significa que a atual estrutura constitucional não atende adequadamente às necessidades de segurança pública.']"
20,147,20_significa_ação_há preocupação_significa há preocupação,"['significa', 'ação', 'há preocupação', 'significa há preocupação', 'significa qualquer', 'preocupação', 'significa há', 'devem', 'ações', 'político', 'desigualdades regionais', 'significa qualquer ação', 'qualquer ação', 'saúde', 'significa impeachment', 'impeachment', 'responsáveis', 'Federal', 'base legal', 'política']","['ação', 'preocupação', 'ações', 'político', 'mecanismo', 'saúde', 'impeachment', 'responsáveis', 'sistema', 'política', 'regionais', 'desigualdades', 'constitucionais', 'princípios', 'atribuições', 'prática', 'Estado', 'decisões', 'base', 'legal']","['isso significa que há uma preocupação com a justiça e a legalidade das ações governamentais em relação às terras.', 'isso significa que o Supremo Tribunal Federal está agindo de forma autoritária e extrapolando os limites constitucionais', 'o Supremo Tribunal Federal está agindo contra os princípios, valores e vontade do povo brasileiro ao julgar a inconstitucionalidade do art. 28 da Lei 11.343, de 2006']"
21,139,21_constitucional_constitucional significa_significa_espírito constitucional significa,"['constitucional', 'constitucional significa', 'significa', 'espírito constitucional significa', 'espírito constitucional', 'democrática', 'significa há', 'justiça', 'espírito', 'papel', 'significa ela', 'democracia brasileira significa ela', 'poderes significa há', 'ordem', 'política', 'brasileira significa ela', 'ordem democrática', 'integridade', 'país', 'poder']","['constitucional', 'democrática', 'justiça', 'espírito', 'papel', 'ordem', 'política', 'discriminações', 'desenvolvimento', 'integridade', 'país', 'poder', 'defensor', 'fundamental', 'governo', 'tentativa', 'contrárias', 'proteção', 'central', 'social']","['isso significa que o governo não está cumprindo seu papel constitucional de promover o desenvolvimento equilibrado do país.', 'Isso significa que qualquer tentativa de alterar esses direitos, como a PEC 215, é vista como uma ameaça à integridade constitucional.', 'Isso significa que a Constituição teve um papel crucial na modernização e desenvolvimento do Brasil central.']"
22,138,22_esses direitos_constitucional significa_significa_constitucional,"['esses direitos', 'constitucional significa', 'significa', 'constitucional', 'deve', 'esses direitos deve', 'direitos deve', 'municípios', 'deve defendida', 'Venezuela', 'limite', 'campanhas', 'direitos', 'deve prioridade', 'significa municípios', 'recursos naturais significa', 'naturais significa', 'constitucional significa qualquer', 'defendida', 'significa vista documento']","['constitucional', 'contrarie', 'municípios', 'financiamento', 'empresarial', 'limite', 'campanhas', 'direitos', 'pandemia', 'questões', 'paz', 'Estado', 'recursos', 'desrespeito', 'equitativa', 'prioridade', 'medidas', 'Estados', 'Senado', 'espírito']","['isso significa que qualquer prática que limite esses direitos deve ser reavaliada.', 'Isso significa que qualquer norma que contrarie esses direitos deve ser revista ou anulada.', 'isso significa que qualquer legislação que contrarie esses direitos deve ser revista ou considerada inválida.']"
23,130,23_significa_previsto significa_nacional significa_nacional,"['significa', 'previsto significa', 'nacional significa', 'nacional', 'constitucionais podem', 'constitucionais podem usadas', 'espaço', 'recursos', 'podem usadas', 'nacional significa ela', 'legal', 'importância', 'usadas', 'garantir transparência', 'gestão recursos', 'podem', 'Congresso', 'essencial', 'responsabilização', 'democracia']","['previsto', 'nacional', 'espaço', 'recursos', 'legal', 'importância', 'gestão', 'essencial', 'responsabilização', 'democracia', 'atual', 'eficácia', 'Judiciário', 'governança', 'transparência', 'constitucionais', 'reformas', 'fundamental', 'federativos', 'ética']","['Isso significa que o Governo está agindo de forma desonesta ao afirmar que a Previdência é deficitária.', 'Isso significa que há ferramentas constitucionais que podem ser usadas para pressionar o governo a cumprir suas obrigações.', 'Isso significa que emendas constitucionais podem ser usadas para promover infraestrutura e crescimento econômico.']"
24,128,24_direitos_significa_impeachment_impeachment significa,"['direitos', 'significa', 'impeachment', 'impeachment significa', 'constitucional pode', 'significa sem', 'processo', 'pode estar', 'nacional significa qualquer', 'esses direitos', 'significa qualquer', 'uso medidas provisórias', 'uso medidas', 'direitos deve cuidadosamente', 'significa processo impeachment visto', 'significa SUS', 'empresas significa', 'promove igualdade', 'processo impeachment visto', 'deve cuidadosamente avaliada']","['direitos', 'meio', 'impeachment', 'processo', 'atual', 'constitucionais', 'proteção', 'reforma', 'desrespeito', 'inclusão', 'iniciativas', 'federativos', 'entes', 'eleitoral', 'atual estrutura', 'igualdade', 'base', 'constitucional', 'uso', 'regulamentação']","['isso significa que a atual estrutura constitucional pode estar contribuindo para o desequilíbrio fiscal entre os entes federativos.', 'Isso significa que qualquer ação que afete esses direitos deve ser cuidadosamente avaliada e justificada.', 'isso significa que qualquer reforma que ameace esses direitos deve ser cuidadosamente avaliada e debatida.']"
25,122,25_fornece_distribuição royalties_royalties_promover,"['fornece', 'distribuição royalties', 'royalties', 'promover', 'populações', 'produtores rurais significa', 'envolvidos', 'produtores rurais', 'distribuição', 'Estado', 'decisão', 'terras', 'apoiar', 'Estados', 'constitucional', 'educação', 'Senado', 'ela fornece', 'significa ela fornece', 'significa tem papel']","['royalties', 'populações', 'envolvidos', 'papel', 'distribuição', 'Estado', 'decisão', 'terras', 'Estados', 'constitucional', 'educação', 'Senado', 'diretrizes', 'sociedade', 'democracia', 'rurais', 'igualdade', 'criação', 'princípios', 'práticas']","['isso significa que a Constituição tem um papel importante na promoção da igualdade entre os Estados brasileiros.', 'isso significa que a Constituição fornece uma base sólida para a discussão sobre a distribuição de royalties.', 'Isso significa que a atual redação da Constituição não é suficiente para lidar com todos os casos de disputa de terras entre indígenas e produtores rurais.']"
26,116,26_significa há_contra_significa_significa desrespeitar,"['significa há', 'contra', 'significa', 'significa desrespeitar', 'inaceitável significa há', 'desrespeitar', 'Legislativo', 'democracia', 'ainda há necessidade', 'confiança nas instituições', 'confiança nas', 'judiciais significa', 'nas instituições', 'foro privilegiado', 'conquistados', 'especialmente relação', 'capacidade', 'significa há desequilíbrio', 'há desequilíbrio', 'desconexão']","['atual', 'democracia', 'processo', 'atentado', 'foro', 'longo', 'capacidade', 'desconexão', 'prejudicial', 'Executivo', 'legal', 'crise', 'confiança', 'fundamental', 'desequilíbrio', 'federativo', 'inaceitável', 'funções', 'instituições', 'política']","['isso significa que há uma crise institucional e de confiança nas instituições brasileiras.', 'Isso significa que há uma crise de confiança nas instituições judiciais.', 'Isso significa que desrespeitar a Constituição ao processar a Presidenta sem base legal é um atentado contra a democracia.']"
27,112,27_respeitar_Congresso_significa legislação_devem respeitar,"['respeitar', 'Congresso', 'significa legislação', 'devem respeitar', 'respeitada significa', 'decisões devem', 'significa decisões devem', 'proteger', 'significa governo está falhando', 'devem tomadas', 'responsabilidade', 'significa Congresso', 'constitucionais', 'respeitar princípios constitucionais', 'respeitar princípios', 'devem', 'governo', 'cumprir', 'Congresso deve', 'significa Congresso deve']","['Congresso', 'responsabilidade', 'respaldo', 'constitucionais', 'valores', 'governo', 'democráticos', 'legislação', 'decisões', 'procedimentos', 'direitos', 'medidas', 'princípios', 'Senado', 'sociedade', 'obrigações', 'jurídico', 'proteção', 'integridade', 'país']","['isso significa que as ações políticas devem respeitar os princípios constitucionais e a verdade.', 'Isso significa que as decisões devem ser tomadas de forma a respeitar a participação de todos os envolvidos.', 'isso significa que o governo está falhando em cumprir suas obrigações constitucionais.']"
28,108,28_Previdência_projeto_protegem_condições,"['Previdência', 'projeto', 'protegem', 'condições', 'sociedade', 'estruturais', 'sociais', 'significa medidas', 'criação leis', 'legal', 'reformas', 'significa atual', 'preservação', 'direitos', 'medidas', 'significa ela serve', 'educação significa', 'país significa', 'sociedade significa', 'melhorias']","['Previdência', 'projeto', 'base', 'condições', 'sociedade', 'estruturais', 'sociais', 'legal', 'reformas', 'preservação', 'leis', 'direitos', 'medidas', 'melhorias', 'Congresso', 'Estado', 'lacuna', 'justa', 'fundamental', 'acesso']","['isso significa que ela serve como base para proteger os interesses dos cidadãos contra mudanças legais que possam prejudicá-los.', 'Isso significa que as medidas do governo interino representam um retrocesso em relação aos direitos sociais e ao Estado de bem-estar social estabelecido pela Constituição de 1988', 'Isso significa que ela serve como base para a criação de leis que ampliam e protegem esses direitos.']"
29,108,29_realidade_significa propostas_atuais_sociais,"['realidade', 'significa propostas', 'atuais', 'sociais', 'significa há', 'atual', 'realidade social', 'normas', 'atuais não', 'democrática', 'realidade vivida', 'educacional significa', 'propostas', 'atual não', 'teve papel', 'constitucionais', 'saúde', 'legislativas significa', 'garantir direitos', 'significa promove']","['realidade', 'atuais', 'sociais', 'atual', 'normas', 'atualização', 'democrática', 'propostas', 'gestão', 'constitucionais', 'saúde', 'distribuição', 'educacional', 'políticas', 'direitos', 'legislativas', 'papel', 'mudanças', 'política', 'necessidade']","['Isso significa que a Constituição é flexível e pode ser adaptada para atender às demandas sociais e políticas atuais.', 'Isso significa que há uma discrepância entre o que a Constituição promete e a realidade vivida pelos cidadãos.', 'isso significa que a atual Constituição não aborda de forma explícita todos os direitos da população LGBTQIA+, necessitando de atualização para refletir a realidade social.']"
30,107,30_princípios constitucionais significa_constitucionais significa_significa_princípios constitucionais,"['princípios constitucionais significa', 'constitucionais significa', 'significa', 'princípios constitucionais', 'respeitar', 'constitucionais', 'fortalecimento', 'direitos', 'base', 'todos cidadãos', 'significa modelo atual', 'modelo atual', 'essa proteção', 'princípios', 'proteção', 'cidadãos', 'significa ela', 'significa modelo', 'significa qualquer tentativa', 'fortalecimento instituições']","['constitucionais', 'fortalecimento', 'direitos', 'base', 'princípios', 'proteção', 'cidadãos', 'tentativa', 'prejudiciais', 'tempos', 'recursos', 'modelo', 'políticas', 'desigualdades', 'crimes', 'discriminação', 'papel', 'responsabilidade', 'instituições', 'processo']","['Isso significa que o Estado tem a responsabilidade de promover políticas que reduzam desigualdades sociais e garantam direitos básicos a todos os cidadãos.', 'Isso significa que, apesar de seus avanços, ainda há desafios a serem superados, como a regulamentação de dispositivos e o fortalecimento das instituições.', 'isso significa que qualquer tentativa de impeachment sem base constitucional é vista como um golpe contra a democracia.']"
31,103,31_Brasil_significa_Brasil significa_significa ela,"['Brasil', 'significa', 'Brasil significa', 'significa ela', 'utilizada', 'significa deve respeitada utilizada', 'respeitar', 'respeitada utilizada', 'deve respeitada utilizada', 'significa ela vista marco', 'igualdade', 'deve respeitar', 'ela deve respeitada seguida', 'significa legislação', 'poderes', 'lei significa', 'mandato', 'is', 'respeitada seguida garantir', 'deve respeitada seguida garantir']","['social', 'sociais', 'garantias', 'igualdade', 'poderes', 'legislação', 'mandato', 'direitos', 'justiça', 'seguida', 'papel', 'necessidade', 'servidores', 'risco', 'expressão', 'democracia', 'decisões', 'regiões', 'cidadãos', 'legislativo']","['Isso significa que a Constituição deve ser respeitada e utilizada para garantir a justiça e a lei.', 'Isso significa que ela deve ser respeitada e seguida para garantir a separação de poderes e a fiscalização do governo.', 'isso significa que ela deve ser respeitada e seguida para garantir a segurança jurídica e a moralidade pública.']"
