Topic,Words,Frequency,Timestamp
30,"memória, usada para fortalecer, ser usada para fortalecer, cultural do país, cultural do",1,2007
31,"autonomia, que autonomia, significa que autonomia, isso significa que autonomia, autonomia para",7,2007
32,"implementação, na implementação, falha na implementação, uma falha na implementação, que há uma falha",6,2007
33,"isso significa que discussão, realidade isso, para essa, dignidade para, para essa população",2,2007
34,"decisões, significa que as decisões, que as decisões, as decisões, que as decisões do",6,2007
35,"recursos, de recursos, distribuição de recursos, que há uma concentração, recursos na União prejudicando",5,2007
36,"crises, resposta crises, municípios estados, problemas educacionais, problemas educacionais isso",2,2007
38,"terras, de terras, terras isso significa que, terras isso significa, terras isso",4,2007
39,"um instrumento, instrumento, um instrumento de, instrumento de, como um instrumento",4,2007
40,"para nação, permanece, constante, mudança de, que mesmo com",1,2007
41,"lidar, lidar com, para lidar, para lidar com, criminalidade",6,2007
42,"tributária, tributário, arrecadação, os cidadãos de, tributárias",9,2007
43,"protegida, protegida contra, significa que ela deve, ser protegida, deve ser protegida",2,2007
44,"flexível, significa que Constituição flexível, Constituição flexível, que Constituição flexível, flexível pode",3,2007
45,"regional, desenvolvimento regional, para promover desenvolvimento, regional isso significa que, regional isso",6,2007
46,"retrocesso, vista como um retrocesso, como um retrocesso, um retrocesso, como um retrocesso isso",2,2007
47,"interpretações, da Constituição que podem, Constituição permite práticas, Constituição permite práticas que, interpretação da Constituição permite",2,2007
48,"moralidade, moral, administrativa isso significa que, administrativa isso significa, administrativa isso",3,2007
50,"protegida contra, respeitada protegida contra, ser respeitada protegida contra, respeitada protegida, ser respeitada protegida",2,2007
51,"combater, significa que há riscos, aplicada para assegurar, Fundo de, que algumas de",3,2007
52,"soberania popular, não reflete adequadamente, partidária não, sistema de suplência, de suplência",1,2007
55,"de controle, um mecanismo de controle, mecanismo de controle, serve como um mecanismo, um mecanismo de",4,2007
57,"Amazônia, como Amazônia, como Amazônia Isso, como Amazônia Isso significa, Amazônia Isso significa que",2,2007
-1,"isso significa que Constituição, significa que ela, governo, isso significa que ela, está",129,2008
0,"democracia, significa que ela, significa que qualquer, isso significa que ela, violação",130,2008
1,"políticas, política, governo, públicas, que governo",65,2008
2,"Brasil isso significa que, Brasil isso significa, Brasil isso, do Brasil, Brasil Isso",34,2008
3,"democrático, democrática, democráticos, democráticas, princípios democráticos",34,2008
4,"legal, base legal, base legal para, uma base legal, uma base",20,2008
5,"Constituição de, que Constituição de, significa que Constituição de, Constituição de vista como, de vista como um",14,2008
6,"reformas, reforma, de reforma, que há uma necessidade, uma necessidade",8,2008
8,"judiciais, decisões judiciais, Judiciário, judiciais devem, decisões judiciais devem",8,2008
9,"normas, normas constitucionais, das normas, das normas constitucionais, constitucionais",15,2008
10,"cidadãos, dos cidadãos, direitos dos cidadãos, cidadãos Isso significa que, cidadãos Isso",11,2008
11,"fiscal, mecanismos para que, Executivo isso, Executivo isso significa que, Executivo isso significa",9,2008
12,"educação, que educação, significa que educação, isso significa que educação, prioridade",10,2008
13,"Congresso, que Congresso, significa que Congresso, Congresso Nacional, isso significa que Congresso",19,2008
14,"usada para justificar, mudanças que visem, significativas para gestão, para gestão pública, contra mudanças que",3,2008
15,"documento, um documento, como um documento, vista como um documento, documento que",10,2008
16,"social, justiça social, social Isso significa que, social Isso significa, social Isso",16,2008
17,"igualdade, promover igualdade, de igualdade, igualdade justiça, princípios de igualdade",7,2008
18,"financeira dos, petróleo, são necessárias para evitar, de impostos sobre, cobrança de impostos",5,2008
19,"crimes, crimes de, descumprimento, crimes de responsabilidade, descumprimento de suas",4,2008
20,"equilíbrio, equilíbrio entre os, equilíbrio entre, equilíbrio entre os poderes, desequilíbrio",12,2008
21,"econômico, desenvolvimento econômico, significa que proteção ao, que proteção ao direito, que proteção ao",7,2008
22,"uma lacuna, há uma lacuna, lacuna, que há uma lacuna, adolescentes",10,2008
23,"defendida, defendida contra, deve ser defendida, deve ser defendida contra, ser defendida contra",6,2008
24,"base para, serve como base para, serve como base, como base para, como base",9,2008
25,"implementação das responsabilidades constitucionais, implementação das responsabilidades, garantir legalidade legitimidade, para garantir legalidade legitimidade, na implementação das responsabilidades",2,2008
26,"limites, limites constitucionais, dos limites, dentro dos limites, limites para",8,2008
27,"Tribunal, Tribunal Federal, Supremo Tribunal Federal, Supremo Tribunal, do Supremo Tribunal Federal",4,2008
28,"ambiental, proteção ambiental, ambiente, um ambiente, de proteção ambiental",6,2008
29,"processo, processo eleitoral, eleitoral, processo legislativo, interpretação da Constituição permite",4,2008
30,"históricas, desigualdades históricas, corrigir desigualdades históricas, injustiças históricas, corrigir desigualdades",8,2008
31,"autonomia, autonomia dos, ter autonomia, sua autonomia, autonomia dos Municípios",6,2008
32,"implementação, aposentados Isso significa que, na implementação, programas sociais, na implementação dos",8,2008
33,"ela não viável, feito pelo, não viável, do marco constitucional atual, pedido de",2,2008
34,"decisões, significa que as decisões, que as decisões, as decisões, significa que as",7,2008
35,"recursos, de recursos, recursos naturais, dos recursos, da exploração de recursos",4,2008
36,"crises, foi suficiente para resolver, Constituição apesar de ser, suficiente para resolver, para resolver os",2,2008
37,"desvio dessa, qualquer desvio dessa, que qualquer desvio dessa, ao ordenamento jurídico, clareza",1,2008
38,"terras, de terras, terras indígenas, suas terras, demarcação de terras",10,2008
39,"instrumento, um instrumento, instrumento que pode ser, instrumento que pode, um instrumento que pode",3,2008
40,"Presidente, do Presidente, Presidência, ações do Presidente, as ações do Presidente",6,2008
41,"lidar, lidar com, para lidar, para lidar com, formal para",3,2008
42,"tributária, tributário, sistema tributário, tributária para, tributário isso significa",7,2008
44,"que Constituição flexível, significa que Constituição flexível, Constituição flexível, flexível pode, flexível pode ser",3,2008
45,"regional, desenvolvimento regional, regional isso significa que, regional isso significa, regional isso",3,2008
47,"interpretações, para interpretações, interpretações que, significa que não há, que não há",6,2008
48,"moralidade, moralidade pública, moralidade pública isso, moralidade pública isso significa, pública",4,2008
49,"leis, lei, leis estaduais, por lei ordinária, ineficiência desorganização",3,2008
50,"pessoas não, inteligência, aprovada, isso significa que proposta, significa que proposta",1,2008
51,"práticas abusivas, combatidas, combater, para combater corrupção, Isso significa que práticas",2,2008
53,"as empresas, normas tributárias, busca reduzir desigualdades promover, que Constituição busca reduzir, busca reduzir desigualdades",2,2008
54,"um instrumento fundamental, instrumento fundamental, Ministério Público, Público, do cumprimento",1,2008
55,"controle, controle sobre, um controle, de controle, um mecanismo de controle",4,2008
57,"Amazônia, da Amazônia, interesses estrangeiros, proteção da Amazônia contra, da Amazônia contra",3,2008
-1,"isso significa que Constituição, significa que ela, que ela, que qualquer, significa que qualquer",138,2009
0,"democracia, que qualquer, significa que qualquer, significa que ela, princípios",111,2009
1,"políticas, públicas, políticas públicas, governo, política",76,2009
2,"do Brasil, Brasil isso significa que, Brasil isso significa, Brasil isso, no Brasil",48,2009
3,"democráticas, democrática, democrático, instituições democráticas, democráticas isso significa que",33,2009
4,"base legal, base legal para, uma base legal, uma base, uma base legal para",23,2009
5,"significa que Constituição de, que Constituição de, de vista como, Constituição de vista como, de vista como um",7,2009
6,"reformas, reforma, as reformas, significa que reforma, que reforma",18,2009
8,"Judiciário, judiciais, decisões judiciais, do Judiciário, significa que as decisões",11,2009
9,"normas, normas constitucionais, das normas, das normas constitucionais, constitucionais",12,2009
10,"cidadãos, dos cidadãos, direitos dos cidadãos, cidadãos isso, cidadãos isso significa",13,2009
11,"fiscal, CPIs, de Responsabilidade, Lei de Responsabilidade, Responsabilidade",16,2009
12,"educação, educacional, que educação, significa que educação, educação Isso",13,2009
13,"Congresso, do Congresso, que Congresso, significa que Congresso, Congresso Nacional",10,2009
14,"que mudanças, mudança, significa que mudanças, mudanças constitucionais, que mudanças constitucionais",8,2009
15,"documento, um documento, como um documento, vista como um documento, um documento que",7,2009
16,"social, justiça social, promover justiça social, para promover justiça social, para promover justiça",10,2009
17,"igualdade, de igualdade, igualdade entre os Estados, igualdade entre os, igualdade isso significa que",7,2009
18,"financeira, Municípios, financeiras, os Municípios, os Municípios estão",12,2009
19,"crimes, isso significa que alterações, independência em, ser amplamente, proteger indivíduos perseguidos",2,2009
20,"equilíbrio, equilíbrio entre os, equilíbrio entre, desequilíbrio, um desequilíbrio",7,2009
21,"econômico, desenvolvimento econômico, desenvolvimento econômico do país, econômico do país, desenvolvimento econômico do",7,2009
22,"há uma lacuna, uma lacuna, lacuna, que há uma lacuna, lacunas",10,2009
23,"defendida, deve ser defendida, defendida contra, deve ser defendida contra, ser defendida contra",4,2009
24,"base para, base, serve como base para, serve como base, como base para",7,2009
25,"responsabilidade, responsabilidades, tem responsabilidade de, responsabilidade de, tem responsabilidade",6,2009
26,"as intenções constitucionais, empregados Isso significa que, empregados Isso significa, empregados Isso, empregadores",2,2009
27,"Tribunal, Supremo Tribunal Federal, Tribunal Federal, Supremo Tribunal, do Supremo Tribunal Federal",7,2009
28,"ambiental, proteção ambiental, ambiente, de proteção ambiental, ambientais",8,2009
29,"isso significa que processo, significa que processo, que processo, processo legislativo, consenso significativo",4,2009
30,"histórica, históricas, significa que houve uma, isso significa que houve, desigualdades históricas",3,2009
31,"autonomia, autonomia dos, que autonomia, significa que autonomia, autonomia Isso",7,2009
32,"implementação, na implementação dos, na implementação, falha na implementação dos, implementação dos",10,2009
33,"um processo de, de Ministros, processo de nomeação, de nomeação, baseado em",1,2009
34,"decisões, significa que as decisões, que as decisões, as decisões, significa que as",3,2009
35,"recursos, de recursos, distribuição de recursos, distribuição de, recursos deve",10,2009
36,"crises, de crises, crises institucionais, crises econômicas, econômicas isso significa que",6,2009
37,"sistema jurídico, jurídica, segurança jurídica, jurídica no, sistema jurídico Isso",3,2009
38,"terras, de terras, indígenas, terras indígenas, suas terras",8,2009
39,"um instrumento, instrumento, um instrumento de, instrumento de, como um instrumento",8,2009
40,"duração dos, duração dos mandatos, embora Constituição tenha sido, Constituição tenha sido, intenções",1,2009
41,"lidar, lidar com, para lidar, para lidar com, que legislação atual pode",4,2009
43,"protegidos, Isso significa que sociedade, significa que sociedade, que sociedade, protegida",1,2009
44,"flexibilidade para, flexibilidade, necessidades políticas do país, adaptar às necessidades, se adaptar às necessidades",2,2009
45,"regional, integração regional, desenvolvimento regional Isso, desenvolvimento regional Isso significa, regional Isso significa",6,2009
46,"desrespeito esse, retrocesso na legislação, que qualquer retrocesso, qualquer retrocesso, significa que qualquer retrocesso",1,2009
47,"interpretações, interpretação, uma interpretação, para interpretações, há espaço para interpretações",4,2009
48,"administrativas, significa que decisões administrativas, que decisões administrativas, violar direitos constitucionais, divulgação de informações",2,2009
49,"de lei, projeto de lei, projeto de, lei, leis",2,2009
51,"desigualdade que, desigualdade que precisam, desigualdade que precisam ser, usada para promover direitos, combater discriminações",2,2009
52,"soberania popular, legitimidade do processo eleitoral, do processo eleitoral Isso, estrutura constitucional não suficiente, constitucional não suficiente para",2,2009
53,"significa que há brechas, legais que permitem desvios, que há brechas legais, ausência de regulamentação, que há brechas",2,2009
56,"que distribuição, significa que distribuição, isso significa que distribuição, que distribuição dos, significa que distribuição dos",4,2009
57,"Amazônia, habitantes, como Amazônia, regiões como Amazônia, regiões como",2,2009
-1,"isso significa que Constituição, significa que ela, que ela, Isso significa que ela, como um",115,2010
0,"democracia, que qualquer, significa que qualquer, isso significa que Constituição, isso significa que qualquer",83,2010
1,"políticas, públicas, políticas públicas, política, governo",77,2010
2,"significa que Brasil, do Brasil, no Brasil, Brasil Isso, Brasil Isso significa",42,2010
3,"democrática, democrático, democráticas, democráticos, estabilidade democrática",23,2010
4,"base legal, base legal para, uma base legal, uma base, uma base legal para",18,2010
5,"Constituição de, que Constituição de, significa que Constituição de, de vista como, de vista como um",17,2010
6,"reformas, necessidade, há uma necessidade, uma necessidade, que há uma necessidade",9,2010
7,"impeachment, levar consequências, desvio ou não, desvio ou não cumprimento, ou não cumprimento",1,2010
8,"Judiciário, juventude, judiciais, Isso significa que juventude, eficiência do sistema",9,2010
9,"normas, normas constitucionais, das normas, das normas constitucionais, constitucionais",9,2010
10,"cidadãos, dos cidadãos, direitos dos cidadãos, cidadãos Isso significa que, cidadãos Isso",16,2010
11,"fiscal, Responsabilidade, de Responsabilidade, Lei de Responsabilidade, está minando democracia",8,2010
12,"educação, significa que educação, que educação, como educação, utilizada para promover melhorias",12,2010
13,"Congresso, do Congresso, política externa isso, atividade legislativa, política externa isso significa",2,2010
14,"que mudanças, significa que mudanças, mudanças para, de mudanças, mudanças constitucionais",8,2010
15,"documento, um documento, como um documento, vista como um documento, um documento que",4,2010
16,"social, justiça social, social isso significa que, social isso, social isso significa",7,2010
17,"igualdade, ser usada para promover, usada para promover, ser usada para, deve ser usada para",6,2010
18,"petróleo, financeira, financeiras, significa que os, financeiro",9,2010
19,"crimes, crimes de, normas constitucionais para evitar, crimes de responsabilidade, de responsabilidade Isso",3,2010
20,"equilíbrio entre os, equilíbrio entre, com as necessidades de, necessidades de desenvolvimento do, respeitada para garantir equilíbrio",2,2010
21,"econômico, desenvolvimento econômico, como um instrumento que, econômica, desenvolvimento",6,2010
22,"há uma lacuna, uma lacuna, lacuna, que há uma lacuna, significa que há uma",7,2010
23,"defendida, defendida contra, ser defendida, deve ser defendida, deve ser defendida contra",2,2010
24,"base para, base, serve como base para, serve como base, como base para",6,2010
25,"tem responsabilidade de, tem responsabilidade, responsabilidade de, responsabilidade, Senado tem responsabilidade",3,2010
26,"qualquer prática que, deve ser reavaliada, que qualquer prática que, qualquer prática, significa que qualquer prática",1,2010
27,"administrativas financeiras, significa que Tribunal, tem uma influência, isso significa que Tribunal, que Tribunal",1,2010
28,"ambiental, proteção ambiental, questões ambientais isso significa, questões ambientais isso, ambientais isso",2,2010
29,"processo legislativo, que atual processo legislativo, atual processo legislativo, que sociedade pode, influenciar diretamente",2,2010
30,"históricas, ela deve ser, significa que ela deve, Isso significa que ela, desigualdades históricas",1,2010
31,"autonomia, intervenção federal, que intervenção, isso significa que intervenção, significa que intervenção",9,2010
32,"implementação, Constituição serve como guia, guia para implementação, guia para implementação de, de que legislação",3,2010
33,"decisão do STF, do STF, deva ser respeitada, mudanças constitucionais que, que reflitam",2,2010
34,"realidades locais, significa que as decisões, que as decisões, as decisões, de Roraima Isso",2,2010
35,"recursos, de recursos, distribuição de recursos, de recursos não, de recursos naturais",7,2010
36,"crises, devem evoluir para, país através, crises Isso significa que, crises Isso significa",2,2010
38,"terras, legalidade das ações governamentais, das ações governamentais em, ações governamentais em, justiça legalidade",1,2010
39,"instrumento de promoção, um instrumento de promoção, social desenvolvimento sustentável, justiça social desenvolvimento sustentável, um instrumento",1,2010
40,"responsabilidade de proteger, tem responsabilidade de proteger, cumprir os princípios constitucionais, Isso significa que Presidente, significa que Presidente",1,2010
41,"lidar, lidar com, para lidar, para lidar com, Isso significa que atual",4,2010
42,"reforma tributária, tributária para, estrutura tributária, que atual estrutura tributária, tributária isso significa",5,2010
43,"protegida, protegida contra, deve ser protegida, ser protegida, deve ser protegida contra",2,2010
45,"regional, desenvolvimento regional, desenvolvimento regional Isso, desenvolvimento regional Isso significa, de desenvolvimento regional",3,2010
48,"moralidade, moral, moralidade pública, corrupção, ética moralidade",4,2010
51,"combater, combater discriminação, combate impunidade, combater desigualdades, deve ser utilizada como",4,2010
53,"empresas, um reconhecimento, reconhecimento, estatais isso significa que, houve um reconhecimento formal",3,2010
54,"Ministério Público, Público, do Ministério Público, do Ministério, como um retrocesso democrático",2,2010
56,"distribuição, distribuição dos, sobre distribuição, para discussão sobre, discussão sobre",6,2010
-1,"isso significa que Constituição, as, significa que ela, que ela, participação",148,2011
0,"democracia, os direitos, significa que ela, significa que qualquer, violação",111,2011
1,"políticas, públicas, políticas públicas, política, governo",73,2011
2,"do Brasil, no Brasil, Brasil isso, Brasil isso significa que, Brasil isso significa",50,2011
3,"democrática, democrático, democráticas, democrática Isso significa, democrática Isso significa que",24,2011
4,"base legal, uma base, uma base legal, base legal para, fornece uma base",24,2011
5,"Constituição de, significa que Constituição de, que Constituição de, Constituição de vista como, de vista como um",27,2011
6,"reformas, que há uma necessidade, há uma necessidade, uma necessidade, reforma",10,2011
8,"Judiciário, do Judiciário, judiciais, decisões judiciais, Judiciário isso significa que",10,2011
9,"normas, normas constitucionais, das normas, das normas constitucionais, constitucionais",13,2011
10,"cidadãos, dos cidadãos, direitos dos cidadãos, cidadãos isso significa que, cidadãos isso significa",10,2011
11,"fiscal, para proteger patrimônio, os Estados mais, agentes públicos isso, público os",8,2011
12,"educação, da educação, educacional, educacional Isso significa que, educacional Isso significa",11,2011
13,"Congresso, que Congresso, significa que Congresso, Congresso Nacional, isso significa que Congresso",10,2011
14,"significa que mudanças, necessárias para fortalecer, são necessárias para fortalecer, mudanças constitucionais, que mudanças constitucionais",5,2011
15,"documento, um documento, como um documento, vista como um documento, documento que",11,2011
16,"social, justiça social, social Isso significa que, social Isso significa, social Isso",12,2011
17,"igualdade, igualdade justiça social, igualdade justiça, de igualdade, da igualdade",18,2011
18,"financeiros, Municípios, exploração, financeiras, petróleo",6,2011
19,"crimes, descumprimento, penal, de crimes, criminalidade",9,2011
20,"equilíbrio, equilíbrio entre, entre os, equilíbrio entre os, entre os poderes",9,2011
21,"econômico, desenvolvimento econômico, crescimento econômico, para promover, econômico Isso",6,2011
22,"uma lacuna, há uma lacuna, lacuna, que há uma lacuna, adolescentes",13,2011
23,"defendida, ser defendida, deve ser defendida, defendida contra, deve ser defendida contra",4,2011
24,"serve como base para, serve como base, como base para, como base, base",7,2011
25,"responsabilidades, responsabilidade, de responsabilidades, entre os entes, distribuição de",5,2011
26,"limites, limites constitucionais, dos limites, dentro dos limites, dentro dos limites constitucionais",4,2011
27,"Tribunal, Supremo Tribunal Federal, Tribunal Federal, Supremo Tribunal, Federal",3,2011
28,"ambiental, proteção ambiental, ambiente, um ambiente, ambiental isso significa",7,2011
29,"processo legislativo, que ela permite que, ela permite que, ela permite, significa que ela permite",4,2011
30,"históricas, desigualdades históricas, corrigir desigualdades históricas, injustiças históricas, para corrigir desigualdades históricas",6,2011
31,"autonomia, autonomia dos, do Legislativo, autonomia do, autonomia dos Estados",6,2011
32,"implementação, na implementação, implementados, programas, diretrizes constitucionais",6,2011
33,"para TCU, cumprimento dessas, competente, significa que escolha de, isso significa que escolha",1,2011
34,"decisões, significa que as decisões, que as decisões, as decisões, significa que as",3,2011
35,"recursos, de recursos, distribuição de recursos, recursos deve, isso significa que distribuição",15,2011
36,"crises, crises políticas, de crises, como uma medida, proteção da democracia",3,2011
37,"jurídica, insegurança jurídica, que há insegurança, que há insegurança jurídica, significa que há insegurança",3,2011
38,"terras, de terras, suas terras, terras Isso significa que, terras Isso significa",4,2011
39,"instrumento, um instrumento, justiça social desenvolvimento regional, social desenvolvimento regional, significa que ela ampliou",2,2011
41,"lidar, lidar com, para lidar, para lidar com, constitucionais atuais podem",2,2011
42,"tributária, tributária para, um sistema tributário, tributário mais justo equitativo, um sistema tributário mais",3,2011
43,"dignidade bem, dignidade bem estar, dignidade bem estar dos, ser utilizada para garantir, para garantir dignidade",1,2011
44,"flexível, Constituição flexível, que Constituição flexível, significa que Constituição flexível, flexível pode",2,2011
45,"regional, desenvolvimento regional, regional isso, regional isso significa, regional isso significa que",8,2011
46,"proteção vista, proteção vista como, essa proteção vista, essa proteção vista como, qualquer mudança que",1,2011
47,"interpretação, significa que interpretação atual, interpretação atual, que interpretação atual, dos valores constitucionais isso",2,2011
48,"moralidade, ética moralidade, estar atendendo adequadamente, pode não estar atendendo, significa que complexidade",2,2011
49,"os princípios constitucionais, constitucionais de proteger, Lei Complementar, ordinárias, leis complementares",2,2011
50,"autoritárias, respeitada protegida contra, ser respeitada protegida contra, deve ser respeitada protegida, ser respeitada protegida",2,2011
51,"promover igualdade, que Constituição oferece diretrizes, Constituição oferece diretrizes, promover igualdade combater, para promover igualdade combater",2,2011
52,"soberania popular, soberania, Constituição reconhece, popular, popular isso significa",1,2011
53,"empresas, pequenas empresas, micro, micro pequenas empresas, as empresas",3,2011
54,"Ministério Público, Ministério, Público, número, do Ministério Público",2,2011
55,"um mecanismo de controle, mecanismo de controle, serve como um mecanismo, um mecanismo de, de controle",2,2011
56,"significa que distribuição, significa que distribuição dos, que distribuição dos, isso significa que distribuição, feita de forma",8,2011
57,"ambiental na, na região do, desenvolvimento socioeconômico, Amazonas, que Constituição apoia desenvolvimento",1,2011
-1,"significa que ela, que ela, que qualquer, significa que qualquer, isso significa que Constituição",113,2012
0,"democracia, significa que ela, significa que qualquer, violação, isso significa que ela",87,2012
1,"políticas, políticas públicas, política, públicos, como base para",83,2012
2,"do Brasil, Brasil isso significa, Brasil isso significa que, Brasil isso, no Brasil",28,2012
3,"democrática, democráticos, democrático, democráticas, ordem democrática",23,2012
4,"legal, base legal, base legal para, uma base, uma base legal",16,2012
5,"Constituição de, significa que Constituição de, que Constituição de, Constituição de foi, que Constituição de foi",17,2012
6,"reformar, de reformar, que há uma necessidade, há uma necessidade, uma necessidade",5,2012
7,"impeachment, que processos, golpe militar, Constituição paraguaia, direitos para serem considerados",3,2012
8,"Judiciário, do Judiciário, judiciais, decisões judiciais, Judiciário isso significa que",17,2012
9,"normas, normas constitucionais, das normas, das normas constitucionais, constitucionais",17,2012
10,"cidadãos, os cidadãos, dos cidadãos, cidadãos isso significa que, cidadãos isso significa",13,2012
11,"fiscal, CPIs, governo, do governo, capacidade",16,2012
12,"educação, de qualidade, educacional, profissão isso significa que, pode ser inadequada",7,2012
13,"Congresso, que Congresso, significa que Congresso, Isso significa que Congresso, do Congresso",12,2012
14,"mudanças, que mudanças, significa que mudanças, mudanças legislativas, isso significa que mudanças",5,2012
15,"documento, um documento, como um documento, vista como um documento, documento fundamental",5,2012
16,"social, justiça social, social Isso significa que, social Isso significa, social Isso",6,2012
17,"igualdade, igualdade justiça, igualdade de, justiça Isso significa que, igualdade justiça social",9,2012
18,"Municípios, do petróleo isso, do petróleo isso significa, petróleo, petróleo isso significa que",7,2012
19,"crimes, de crimes, tipificação, crime, do passado isso significa",8,2012
20,"entre os, equilíbrio entre os, equilíbrio entre, Estados da, dos Deputados Isso significa",4,2012
21,"econômico, desenvolvimento econômico, crescimento econômico, econômico Isso significa que, econômico Isso significa",12,2012
22,"há uma lacuna, uma lacuna, lacuna, que há uma lacuna, significa que há uma",9,2012
23,"de morte, criminosos, contribuindo para impunidade, que Constituição permite que, Constituição permite que",1,2012
24,"base para, base, serve como base para, serve como base, como base para",7,2012
25,"responsabilidades, responsabilidade, responsabilidade de, tem responsabilidade de, tem responsabilidade",8,2012
26,"limites constitucionais, os limites, limitar, os limites constitucionais, limitações constitucionais",5,2012
27,"fortalecidas, Federal devem, Supremo Tribunal Federal, Tribunal Federal, Tribunal",1,2012
28,"ambiental, proteção ambiental, ambiente, meio ambiente, de proteção ambiental",6,2012
29,"processo legislativo, significa que processo, que processo, isso significa que processo, significa que processo legislativo",10,2012
30,"históricas, corrigir desigualdades, desigualdades históricas, corrigir desigualdades históricas, injustiças históricas",6,2012
31,"autonomia, autonomia dos, que autonomia, significa que autonomia, isso significa que autonomia",7,2012
32,"implementação, disposições constitucionais, programas, na implementação, implementados",4,2012
33,"usurpação do, como uma usurpação, uma usurpação do papel, uma usurpação do, vista como uma usurpação",1,2012
34,"decisões, cooperação entre os, ser questionadas, decisões tomadas, espírito constitucional de",2,2012
35,"recursos, de recursos, recursos entre, distribuição de recursos, na distribuição",8,2012
36,"para resolver, resolver, suficiente para resolver, suficiente para, crises",3,2012
37,"jurídica, insegurança jurídica, segurança jurídica, jurídico, significa que há insegurança",4,2012
38,"terras, de terras, terras indígenas, de terras indígenas, suas terras",4,2012
39,"um instrumento, instrumento, um instrumento de, instrumento de, Constituição um instrumento",7,2012
40,"os poderes da, os poderes da República, por todos os poderes, poderes da República, todos os poderes",1,2012
41,"lidar, lidar com, para lidar, para lidar com, visto como insuficiente para",1,2012
42,"reforma tributária, de reforma, reforma, tributária para, que crie",4,2012
43,"atuar para assegurar, deve atuar para assegurar, que Senado deve atuar, Senado deve atuar, claramente",1,2012
44,"flexível, que Constituição flexível, Constituição flexível, significa que Constituição flexível, flexibilidade para",2,2012
46,"retrocesso, vista como um retrocesso, como um retrocesso, um retrocesso, direitos vista como um",2,2012
47,"isso significa que interpretação, significa que interpretação, que interpretação, interpretação, interpretações",3,2012
48,"moralidade, moral, para garantir moralidade, adicionais isso significa que, adicionais isso significa",3,2012
51,"combater, corrupção isso, corrupção isso significa que, corrupção isso significa, ordem constitucional deve ser",3,2012
52,"significa que vontade popular, que vontade popular, uma afronta democracia, Isso significa que vontade, popular não",1,2012
54,"Ministério, Ministério Público, Público, do Ministério Público, do Ministério",10,2012
55,"mecanismo de controle, um mecanismo de controle, serve como um mecanismo, um mecanismo de, de controle",2,2012
56,"distribuição dos, distribuição de, sobre distribuição, sobre distribuição de, que distribuição",5,2012
57,"Amazônia, como Amazônia, regiões como Amazônia, Amazonas, regiões como",2,2012
-1,"significa que ela, que ela, as, isso significa que Constituição, participação",206,2013
0,"que qualquer, significa que qualquer, democracia, significa que ela, constitucionais",137,2013
1,"políticas, públicas, pública, políticas públicas, política",81,2013
2,"Brasil, no Brasil, brasileira, Brasil Isso significa que, Brasil Isso significa",51,2013
3,"democrático, democrática, democráticas, democráticos, democrático de",40,2013
4,"legal, base legal, uma base, uma base legal, base legal para",15,2013
