Topic,Count,Name,Representation,Aspect1,Representative_Docs
13,196,13_governo_que governo_significa que governo_do governo,"['governo', 'que governo', 'significa que governo', 'do governo', 'Governo', 'as ações do governo', 'ações do governo', 'significa que as ações', 'isso significa que governo', 'que as ações do', 'constitucionais', 'está', 'significa que Governo', 'que Governo', 'isso significa que Governo', 'Isso significa que governo', 'Governo Federal', 'significa que as', 'princípios constitucionais', 'os princípios constitucionais']","['governo', 'ações', 'constitucionais', 'obrigações', 'princípios', 'federal', 'governamentais', 'recursos', 'forma', 'atual', 'conformidade', 'detrimento', 'atual governo', 'funcionamento', 'preceitos', 'instituições', 'cidadãos', 'inconstitucional', 'necessário', 'Estado', 'estaduais', 'critérios', 'espírito', 'diferentes', 'emenda', 'fundamentais', 'ineficiências', 'diferentes esferas', 'papéis', 'prefeitos']","['Isso significa que as ações do governo devem estar alinhadas com os princípios constitucionais.', 'isso significa que as ações do governo devem estar alinhadas com os princípios constitucionais.', 'isso significa que as ações do governo devem estar alinhadas com os princípios constitucionais.']"
14,179,14_fiscal_CPIs_responsabilidade fiscal_controle,"['fiscal', 'CPIs', 'responsabilidade fiscal', 'controle', 'responsabilidade', 'governo', 'garantir responsabilidade', 'do governo', 'para garantir', 'que Senado', 'isso significa que Constituição', 'de Responsabilidade', 'Lei de Responsabilidade', 'Responsabilidade', 'público', 'significa que Senado', 'Executivo isso significa que', 'Executivo isso significa', 'Executivo isso', 'que há uma falha']","['fiscal', 'CPIs', 'controle', 'Senado', 'responsabilidade', 'governo', 'papel', 'públicos', 'público', 'gestão', 'transparência', 'justiça', 'minoria', 'Executivo', 'falha', 'guerra', 'instalação', 'recursos', 'mecanismos', 'direito', 'uso', 'dinheiro', 'poderes', 'poder', 'limites', 'senadores', 'atual', 'bases', 'federativos', 'aplicação']","['isso significa que ela é fundamental para a responsabilidade fiscal.', 'isso significa que a Constituição busca garantir a responsabilidade fiscal e o controle dos gastos públicos.', 'isso significa que a Constituição deve ser respeitada para garantir a responsabilidade fiscal']"
15,173,15_violação_uma violação_qualquer violação_significa que qualquer violação,"['violação', 'uma violação', 'qualquer violação', 'significa que qualquer violação', 'que qualquer violação', 'isso significa que qualquer', 'violação dos', 'uma violação dos', 'que há uma violação', 'há uma violação', 'violação dos direitos', 'que violação', 'significa que violação', 'que qualquer desvio', 'uma violação dos direitos', 'violação grave', 'uma violação grave', 'violação constitucional', 'dos princípios constitucionais', 'significa que há']","['violação', 'grave', 'princípios', 'desvio', 'constitucional', 'afronta', 'inaceitável', 'constitucionais', 'fundamentais', 'tentativa', 'ato', 'desrespeito', 'aplicação', 'prerrogativas', 'privatização', 'estado', 'falha', 'inadequada', 'aposentados', 'processo', 'específicos', 'país', 'cumprimento', 'materiais', 'profunda', 'interesses', 'leis', 'nome', 'deliberações', 'extensão']","['Isso significa que qualquer violação à Constituição é uma ameaça à democracia.', 'Isso significa que qualquer violação à Constituição é uma ameaça à democracia.', 'isso significa que qualquer violação a essas prerrogativas é uma violação constitucional.']"
16,173,16_políticas_políticas públicas_as políticas_as políticas públicas,"['políticas', 'políticas públicas', 'as políticas', 'as políticas públicas', 'significa que as políticas', 'que as políticas', 'de políticas', 'políticas públicas devem', 'implementação', 'que as políticas públicas', 'políticas públicas que', 'públicas que', 'públicas devem ser', 'políticas públicas devem ser', 'significa que Constituição serve', 'de políticas públicas', 'na implementação das políticas', 'implementação das políticas', 'as políticas públicas devem', 'ser orientadas para']","['políticas', 'públicas', 'implementação', 'social', 'educacionais', 'falha', 'justiça', 'base', 'educação', 'constitucionais', 'inclusão', 'abrangentes', 'formulação', 'criação', 'dignidade', 'necessárias', 'igualdade', 'princípios', 'inclusivas', 'valorização', 'proteção', 'juventude', 'execução', 'forma', 'promoção', 'papel', 'necessidades', 'áreas', 'moradia', 'estrutura']","['Isso significa que as políticas públicas devem ser orientadas para corrigir as desigualdades regionais.', 'isso significa que as políticas públicas devem ser orientadas para garantir esse ideal.', 'isso significa que as políticas públicas devem ser orientadas para diminuir as desigualdades regionais.']"
17,170,17_educação_que educação_significa que educação_da educação,"['educação', 'que educação', 'significa que educação', 'da educação', 'isso significa que educação', 'educação isso significa', 'educação isso significa que', 'educação isso', 'educação deve ser', 'que educação deve ser', 'significa que educação deve', 'educação deve', 'que educação deve', 'educação Isso', 'educação Isso significa que', 'educação Isso significa', 'saúde educação', 'para educação', 'como educação', 'educação básica']","['educação', 'educacional', 'saúde', 'financiamento', 'prioridade', 'qualidade', 'educacionais', 'recursos', 'básica', 'áreas', 'desenvolvimento', 'direito', 'país', 'nacional', 'constitucionais', 'sistema', 'acesso', 'constitucional', 'contínuo', 'melhorias', 'Estado', 'mínimo', 'aposentadoria', 'adequado', 'obrigações', 'trabalho', 'diretrizes', 'dever', 'estável', 'gestão']","['isso significa que a educação deve ser uma prioridade e um direito assegurado a todos os cidadãos.', 'isso significa que a educação deve ser uma prioridade nacional e que há um plano em curso que pode ameaçar o orçamento social, afetando a saúde e a educação', 'isso significa que a educação deve ser uma prioridade nacional e suprapartidária.']"
18,146,18_Congresso_significa que Congresso_Congresso Nacional_do Congresso,"['Congresso', 'significa que Congresso', 'Congresso Nacional', 'do Congresso', 'isso significa que Congresso', 'Isso significa que Congresso', 'do Congresso Nacional', 'significa que Congresso tem', 'significa que Congresso Nacional', 'que Congresso Nacional', 'significa que Congresso deve', 'Congresso deve', 'Congresso isso significa que', 'Congresso isso significa', 'Congresso isso', 'Congresso Nacional Isso', 'Congresso Nacional Isso significa', 'Nacional Isso significa que', 'Congresso Nacional isso significa', 'Congresso Nacional isso']","['Congresso', 'responsabilidade', 'Executivo', 'papel', 'CPMF', 'decisões', 'constitucionais', 'crucial', 'legislativas', 'funções', 'decisão', 'responsabilidades', 'ações', 'soberania', 'autoridade', 'legislativo', 'regular', 'poder', 'princípios', 'processo', 'relevância', 'dever', 'fundamentais', 'diretrizes', 'lei', 'elaboração', 'projetos', 'continuidade', 'fundamental', 'emendas']","['Isso significa que o Congresso Nacional está abrindo mão de um recurso constitucional importante.', 'Isso significa que o Congresso Nacional está sendo transformado em um almoxarifado pelo Executivo.', 'isso significa que o Congresso Nacional está comprometido com a causa municipalista.']"
19,134,19_que mudanças_significa que mudanças_mudanças constitucionais_isso significa que mudanças,"['que mudanças', 'significa que mudanças', 'mudanças constitucionais', 'isso significa que mudanças', 'que mudanças constitucionais', 'Isso significa que mudanças', 'significa que mudanças constitucionais', 'mudanças na', 'que mudanças na', 'significa que mudanças na', 'mudanças constitucionais podem', 'constitucionais', 'significa que qualquer mudança', 'que qualquer mudança', 'são necessárias para', 'constitucionais podem', 'mudanças constitucionais são', 'que mudanças constitucionais podem', 'que mudanças constitucionais são', 'constitucionais são']","['mudanças', 'necessárias', 'mudança', 'constitucionais', 'eleitoral', 'política', 'sistema', 'desafios', 'orador', 'princípios', 'estrutura', 'forma', 'constitucional', 'eleitorais', 'sociais', 'amplo', 'ano', 'regras', 'suplentes', 'áreas', 'processo', 'debate', 'petróleo', 'reforma', 'exploração', 'interesse', 'eleições', 'meio', 'público', 'vida']","['isso significa que mudanças constitucionais são deliberadas e exigem consenso significativo.', 'isso significa que mudanças constitucionais são cuidadosamente consideradas e debatidas.', 'isso significa que mudanças constitucionais podem ajudar a garantir direitos à natureza.']"
20,131,20_documento_um documento_como um documento_vista como um documento,"['documento', 'um documento', 'como um documento', 'vista como um documento', 'um documento que', 'documento que', 'como um documento que', 'vista como um', 'Constituição vista como um', 'que Constituição vista como', 'que Constituição vista', 'significa que Constituição vista', 'Constituição vista como', 'Constituição vista', 'um documento que promove', 'que Constituição um documento', 'Constituição um documento', 'Isso significa que Constituição', 'ela vista como um', 'significa que ela vista']","['documento', 'fundamentais', 'cidadania', 'democracia', 'valores', 'inclusão', 'entidades', 'prol', 'profissão', 'sociedade', 'adicionais', 'restrições', 'direito', 'governamental', 'povo', 'ação', '', '', '', '', '', '', '', '', '', '', '', '', '', '']","['Isso significa que a Constituição é vista como um documento que promove a inclusão e a cidadania.', 'Isso significa que a Constituição é vista como um documento que promove os direitos dos cidadãos.', 'Isso significa que a Constituição é vista como um documento que promove a unidade e a democracia.']"
21,118,21_trabalhadores_dos trabalhadores_direitos dos trabalhadores_os direitos dos trabalhadores,"['trabalhadores', 'dos trabalhadores', 'direitos dos trabalhadores', 'os direitos dos trabalhadores', 'protege', 'proteger', 'trabalho', 'trabalhadores isso', 'trabalhadores isso significa que', 'trabalhadores isso significa', 'de trabalho', 'proteger os', 'proteger os direitos', 'para proteger', 'condições de trabalho', 'trabalhistas', 'dos trabalhadores isso significa', 'dos trabalhadores isso', 'ser usada', 'protege os']","['trabalhadores', 'trabalho', 'condições', 'trabalhistas', 'vida', 'sociais', 'aposentados', 'conquistas', 'melhoria', 'categorias', 'atual', 'legislação', 'vulneráveis', 'qualidade', 'garantias', 'inclusão', 'específicos', 'mecanismos', 'abrangente', 'essencial', 'idosos', 'profissionais', 'ferramenta', 'proteção', 'suficiente', 'forma', '', '', '', '']","['Isso significa que ela deve ser usada para proteger os direitos dos trabalhadores e aposentados.', 'isso significa que ela pode ser usada para proteger os direitos dos trabalhadores', 'isso significa que ela deve ser usada para proteger os direitos dos trabalhadores.']"
22,118,22_social_justiça social_social isso significa que_social isso,"['social', 'justiça social', 'social isso significa que', 'social isso', 'social isso significa', 'social Isso significa que', 'social Isso significa', 'social Isso', 'justiça social isso significa', 'justiça social isso', 'inclusão social', 'promover justiça social', 'justiça social Isso', 'justiça social Isso significa', 'da justiça social', 'para promover justiça social', 'promoção da justiça social', 'promoção', 'promoção da justiça', 'isso significa que Constituição']","['social', 'justiça', 'inclusão', 'promoção', 'proteção', 'papel', 'fundamental', 'desigualdades', 'cidadania', 'correta', 'plena', 'desenvolvimento', 'aplicação', 'cidadãos', 'redução', 'crucial', 'regionais', 'base', 'importância', 'instituições', 'comunicação', 'perda', 'meios', 'aumento', 'regional', 'legitimidade', '', '', '', '']","['isso significa que a Constituição tem um papel fundamental na promoção da justiça social e da cidadania plena.', 'Isso significa que a Constituição tem um papel fundamental na promoção da justiça social.', 'isso significa que a Constituição pode ser utilizada para promover justiça social.']"
23,114,23_igualdade_igualdade justiça_igualdade Isso_igualdade Isso significa,"['igualdade', 'igualdade justiça', 'igualdade Isso', 'igualdade Isso significa', 'igualdade Isso significa que', 'de igualdade', 'promover igualdade', 'igualdade justiça social', 'igualdade de', 'justiça social', 'da igualdade', 'igualdade isso significa que', 'igualdade isso', 'igualdade isso significa', 'igualdade de gênero', 'para promover igualdade', 'promoção da igualdade', 'justiça igualdade', 'igualdade perante', 'igualdade perante lei']","['igualdade', 'justiça', 'lei', 'gênero', 'social', 'igualitária', 'promoção', 'discriminação', 'forma', 'inclusão', 'justa', 'princípios', 'papel', 'sociedade', 'mulheres', 'constitucionais', 'crucial', 'busca', 'essencial', 'fortalecimento', 'tratamento', 'instituições', 'atual', 'condições', 'reconhecimento', 'pilar', 'domésticos', 'trabalhadores', 'favor', 'democracia']","['isso significa que a Constituição deve ser usada para promover a igualdade de gênero na política.', 'isso significa que a Constituição deve ser usada para promover a igualdade de gênero e corrigir desigualdades sociais.', 'isso significa que ela pode ser usada para promover igualdade e justiça social.']"
24,111,24_baluarte contra_um baluarte contra_um baluarte_como um baluarte contra,"['baluarte contra', 'um baluarte contra', 'um baluarte', 'como um baluarte contra', 'como um baluarte', 'serve como um baluarte', 'serve como um', 'serve como', 'serve', 'ela serve como um', 'baluarte contra abusos', 'um baluarte contra abusos', 'contra abusos', 'contrária aos princípios constitucionais', 'contrária aos princípios', 'isso significa que qualquer', 'que ela serve como', 'ela serve como', 'que Constituição serve como', 'significa que Constituição serve']","['baluarte', 'contrária', 'abusos', 'espírito', 'princípios', 'freios', 'contrapesos', 'ação', 'contrárias', 'práticas', 'Executivo', 'violação', 'constitucionais', 'poder', 'escudo', 'constitucional', 'medidas', 'legislação', 'sistema', 'liberdade', 'governamental', 'ações', 'mudanças', 'aposentados', 'voto', 'servidores', 'expressão', 'valores', 'públicos', 'raça']","['Isso significa que a Constituição serve como um baluarte contra abusos da maioria.', 'isso significa que a Constituição serve como um baluarte contra práticas jornalísticas antiéticas.', 'isso significa que a Constituição serve como um baluarte contra abusos de poder e práticas desonestas.']"
25,106,25_um papel_teve um papel_fundamental_Constituição teve um papel,"['um papel', 'teve um papel', 'fundamental', 'Constituição teve um papel', 'que Constituição teve', 'que Constituição teve um', 'significa que Constituição teve', 'Constituição teve um', 'tem um papel', 'proteção', 'um papel crucial', 'papel crucial', 'crucial', 'Isso significa que Constituição', 'proteção dos direitos', 'progresso', 'que Constituição tem um', 'um papel crucial na', 'papel crucial na', 'crucial na']","['papel', 'fundamental', 'proteção', 'país', 'crucial', 'progresso', 'desenvolvimento', 'promoção', 'importante', 'indígenas', 'estabilidade', 'Estado', 'avanço', 'significativo', 'sociais', 'formação', 'essencial', 'garantia', 'progressista', 'oportunidades', 'região', 'promulgação', 'consolidação', 'termos', 'reconhecimento', 'inicial', 'marco', 'territoriais', 'juventude', 'elaboração']","['Isso significa que a Constituição teve um papel crucial na estruturação e progresso do Estado.', 'Isso significa que a Constituição teve um papel fundamental na criação e desenvolvimento do Estado.', 'Isso significa que a Constituição teve um papel crucial na identidade e desenvolvimento do Amapá.']"
