Topic,Words,Frequency,Timestamp
38,"ao Ministro, Ministra Marina, cargo do qual, Ministra Marina Silva, para tanto",1,2008
40,"melhor Constituição, político partidária, de nossa Constituição de, nossa estrutura, estrutura democrática",2,2008
41,"Implícito aprovação, da emenda Constituição, recursos na educação, na aplicação de, como um resultado",1,2008
42,"mas queremos, legislação ambiental, dentro de, ambiental, setores",6,2008
43,"na Constituição brasileira na, presente que, brasileira na Constituição, Constituição brasileira na, prêmio",2,2008
44,"justa dos servidores, servidores públicos que, situação de risco, porque vem, no atendimento",1,2008
45,"um sistema, único de saúde, um sistema único, porém com, um sistema único de",1,2008
47,"na defesa da, uma decisão, defesa da, que está fazendo, Constituição brasileira na",3,2008
48,"CPI, da CPI, da instalação, de CPI, instalação da CPI",2,2008
49,"Poder, interesses, vésperas, partidários, leis aprovadas",2,2008
50,"terras, de terras, sugerindo que interpretação, demarcação de terras, demarcação de",5,2008
51,"em defesa, defesa do, democrática ao mesmo, ditadura Implícito, da nossa soberania",2,2008
53,"reforma, máquinas, segundo porque, porque primeiro, ver que na Constituição",2,2008
54,"no Brasil nós, Grécia, humanidade que, democracia foi uma, depois que",1,2008
-1,"Implícito, Federal, Governo, Estado, discurso",303,2009
0,"Constituição de, da Constituição de, Estado, na Constituição de, Constituinte",51,2009
1,"Brasil, brasileira, do Brasil, brasileiro, no Brasil",32,2009
2,"Implícito orador, Implícito orador menciona, orador menciona, Implícito, necessidade de",18,2009
3,"Presidente, Sr Presidente, Presidente da, da República, Presidente da República",29,2009
4,"Supremo Tribunal, Supremo, Tribunal Federal, Supremo Tribunal Federal, do Supremo Tribunal",21,2009
5,"discurso critica, Implícito discurso critica, crítica, critica, discurso",19,2009
7,"art, art da, art da Constituição, no art, do art",17,2009
8,"constituinte, constituinte exclusiva, exclusiva, suplente, embora Constituição",15,2009
9,"discurso, Implícito discurso, Implícito discurso enfatiza, discurso enfatiza, enfatiza importância",21,2009
10,"Ulysses, Ulysses Guimarães, Guimarães, Bandeira, Bandeira do Brasil",16,2009
11,"democracia, democracia que, da democracia, Constituição deve, divisão dos Poderes",5,2009
12,"democrático, democrática, que se respeitar, Democrático de, Democrático de Direito",10,2009
13,"Brasil, vizinho, que do, quanto nós, sociedade quanto",10,2009
14,"orador critica, Implícito orador critica, critica, Implícito orador, orador",9,2009
15,"Municípios, aos Municípios, constituição, os Municípios, Implícito",6,2009
16,"Implícito menção, sugere que Constituição, Implícito, Implícito menção necessidade de, Implícito menção necessidade",15,2009
17,"educação, comum, na escola, da educação, para educação",6,2009
18,"representação, Congresso, de representação, Político, Constituição diz que um",2,2009
19,"me obriga, instrumento para que, Federal me, Até mesmo, Constituição Federal me",2,2009
20,"tem todo, conhecimento, Câmara, casa, Senador",12,2009
21,"norma constitucional, eficácia, norma, incidem, introduzidas",4,2009
22,"crime, aplicar lei, nenhum dos, um crime, no ordenamento jurídico do",4,2009
23,"um papel, não há dúvida de, há dúvida de que, há dúvida de, não há dúvida",3,2009
24,"menciona que Constituição de, que Constituição de, menciona que Constituição, Implícito, menciona que",5,2009
25,"de fiscalizar, fiscalizar, que além do, Legislativo no, salutar",3,2009
26,"crítica, Implícito discurso critica, discurso critica, Implícito crítica, critica",8,2009
27,"uma visão positiva, visão positiva, uma visão, visão, visa",3,2009
28,"Sr Presidente, pacifista do, que foi escrita, avanço no sentido, de criarmos",4,2009
29,"Magna, Carta Magna, nossa Carta Magna, da Carta Magna, da Carta",5,2009
30,"tributária, reforma tributária, reforma, Reforma Tributária, de tributos",4,2009
31,"Casa, moralidade da impessoalidade, Constituição dispositivo, nesta questão, mulher que",4,2009
32,"art, art da Constituição, Implícito menção ao art, menção ao art, menção ao art da",3,2009
33,"Implícito discurso, discurso sugere que Constituição, Implícito discurso sugere que, Implícito discurso sugere, discurso enfatiza",4,2009
34,"cidadania, do exercício da, do Executivo que não, tem de cumprir, decisões do Judiciário",3,2009
35,"obrigações, que Constituição obriga, dos Municípios em, decepção, impostas pela",3,2009
36,"ambiental, ambiente, proteção ambiental, redemocratização, meio ambiente",5,2009
37,"da Criança, Criança do Adolescente, da Criança do Adolescente, da Criança do, do Adolescente",3,2009
38,"fui ao, Mercadante, Eu fui, Ministro, tem inclusive",2,2009
39,"portaria, do ponto de vista, do ponto de, forma de, ponto de vista",4,2009
40,"Democrático de, Estado Democrático de Direito, Estado Democrático de, Democrático de Direito, Estado Democrático",3,2009
41,"educação, do direito educação, Constituição destacando necessidade de, Constituição destacando necessidade, educação infantil para",3,2009
42,"biomas, ambiente, Mata Atlântica, Atlântica, Cerrado Caatinga",5,2009
43,"autonomia, federativo, autonomia para, autonomia que, não se pode perder",3,2009
44,"pública, pelas pessoas, de sua população, que sei, do País os",3,2009
45,"os Prefeitos, Prefeitos, os Municípios, dos recursos arrecadados, não precisamos",5,2009
48,"CPI, fiscalização, instalada, CPIs, da CPI",5,2009
49,"Judiciário, Poder, da história, Sr Presidente precisa, que fizeram ao",3,2009
50,"terras, das terras, subsolo, menção ao uso, possível um",3,2009
52,"judicial, ativismo judicial, que temos um, fere princípios, um ativismo",1,2009
53,"uma carta, reforma, que possa, reforma política, uma reforma",2,2009
54,"democracia, democracia brasileira, exige uma, social brasileiro, no processo eleitoral",2,2009
-1,"Implícito, Federal, discurso, nossa, Implícito discurso",241,2010
0,"Constituição de, Constituinte, da Constituição de, Constituinte de, Brasil",54,2010
1,"Brasil, em nome do, nome do, do Brasil, brasileira",25,2010
2,"Implícito orador, Implícito orador menciona, orador menciona, Implícito orador menciona que, orador menciona que",19,2010
3,"Presidente, Sr Presidente, Senadores, Srs Senadores, ao ordenamento",12,2010
4,"Tribunal, Tribunal Federal, Tribunal de, Supremo Tribunal, Supremo Tribunal Federal",6,2010
5,"discurso critica, Implícito discurso critica, critica, Implícito discurso, discurso",14,2010
7,"art, art da, do art, art da Constituição, do art da",7,2010
8,"forma do, do conhecimento, virá, nossa Constituição, nada",12,2010
9,"Implícito discurso enfatiza, discurso enfatiza, Implícito discurso, discurso, enfatiza importância",9,2010
10,"Ulysses, Ulysses Guimarães, Guimarães, Ulysses Guimarães de, Arinos",10,2010
11,"laico, mas que também, Constituinte mas, Nós estamos em um, no dia seguinte",2,2010
12,"democrático, democrática, Estado, democrático de, estamos construindo",8,2010
13,"Brasil, Implícito Brasil, brasileira, democracia, respeito",8,2010
14,"orador critica, Implícito orador critica, critica, Implícito orador, orador",7,2010
15,"idosos, juventude, alguém já disse, para os idosos, juventude para",2,2010
16,"sugere, Implícito menção, atual, Implícito, Implícito menção necessidade de",10,2010
17,"educação, Lei de Diretrizes, Lei de Diretrizes Bases, de Diretrizes, de Diretrizes Bases",7,2010
18,"Congresso, Congresso Nacional, ter dignidade, Governo tem que, foi muito",6,2010
19,"vice, defender, de defender, princípios da nossa, abandonado",3,2010
20,"na área da saúde, área da saúde, tem todo, conhecimento, na área da",4,2010
21,"salário mínimo mensal, agredir, mínimo mensal, um salário mínimo mensal, constitucionalmente assegurado",3,2010
22,"crime, crimes, do fator previdenciário, punição ao, preciso dar",5,2010
23,"Federal, Constituição Federal, um federalismo, federalismo, nossa Constituição Federal",5,2010
24,"Amapá, Implícito, como um marco, do Amapá, uma avaliação",7,2010
25,"na gestão pública, Fiscal, de Responsabilidade Fiscal, Responsabilidade Fiscal, Lei de Responsabilidade Fiscal",2,2010
26,"discurso critica, Implícito discurso critica, critica, Implícito, Implícito discurso",6,2010
27,"uma visão, visão, uma visão positiva, visão positiva, visa",7,2010
28,"Presidente, Sr Presidente, Presidente de, da proteção, proteção",4,2010
29,"Magna, Carta Magna, Carta, nossa Carta Magna, nossa Carta",4,2010
30,"tributária, sistema tributário, tributário, reforma tributária, Estados Municípios",4,2010
31,"uma Casa, Casa, estabelecer prazos de, uma Casa que, esta Casa uma",2,2010
32,"art da Constituição, art, do art, do art da Constituição, do art da",3,2010
33,"erradicação da pobreza, os objetivos, objetivos, de políticas públicas, de políticas públicas para",2,2010
34,"cidadania, conteúdos, de cidadania, cidadão, da cidadania",7,2010
35,"fiscal, do papel constitucional, fiscalização, de fiscalizar, recursos públicos",5,2010
36,"ambiente, meio ambiente, do meio ambiente, áreas, defesa do meio ambiente",3,2010
37,"da Criança, Criança, Adolescente, Criança do, do Adolescente",5,2010
39,"Portanto, Genro, laços, auxiliar, no compromisso",3,2010
40,"democrática, conquistas democráticas que, as conquistas democráticas que, de que Brasil está, brasileira certamente",3,2010
41,"educação, educacional, constitucionais, para educação, na educação",5,2010
42,"ambientalistas, terras, indígenas são, Portaria, tempo uma",4,2010
43,"Defensoria Pública, Pública, não recebeu, Defensoria Pública da União, Defensoria Pública da",1,2010
44,"de interesse público, pelo Judiciário, busca de uma, que pleito, de uma resposta",3,2010
45,"Municípios, os Municípios, Prefeitos, Carta Constitucional, senhor",4,2010
47,"Agradeço Senador, reivindicações que, porque faz, aparte que, que faço aqui",1,2010
49,"do Judiciário, Judiciário, uma punição, que só pode, Judiciário porque",1,2010
50,"terras, de terras, gargalos, problemas econômicos, superação de",2,2010
51,"da impunidade, impunidade, com direito da, uma ameaça democracia Implícito, da máquina",2,2010
52,"judicial, enfatiza necessidade de reformas, legal deve, que Constituição como base, Constituição como base legal",1,2010
53,"reforma política, reforma, específica para, reforma política no Brasil, reforma política no",1,2010
-1,"Implícito, Implícito discurso, Federal, importância, nossa Constituição",315,2011
0,"Constituição de, da Constituição de, Constituinte, na Constituição de, Constituição de que",84,2011
1,"Brasil, brasileira, no Brasil, brasileiro, brasileiros",37,2011
2,"Implícito orador, Implícito orador menciona, orador menciona, Implícito, orador menciona que",22,2011
3,"Presidente, Sr Presidente, da República, Srs Senadores, República",14,2011
4,"Tribunal, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal, do Supremo Tribunal",10,2011
5,"discurso critica, Implícito discurso critica, crítica, critica, Implícito",10,2011
7,"art, art da, art da Constituição, no art, art da Constituição Federal",8,2011
8,"esquecer, tanta, na prática, Por isso, prática",10,2011
9,"Implícito discurso enfatiza, discurso enfatiza, Implícito discurso, discurso, enfatiza importância",15,2011
10,"Ulysses, Ulysses Guimarães, Guimarães, de Ulysses, Deputado",13,2011
11,"democracia, partido político, da democracia, político, de uma Constituição que",7,2011
12,"democrático, Estado, Democrático de Direito, Democrático de, Estado Democrático de Direito",12,2011
13,"brasileira, Constituição do povo, realidade Nós, considero uma, que eu considero",5,2011
14,"orador critica, Implícito orador critica, critica, orador, Implícito orador",11,2011
15,"argumentos, isso não, Implícito, modelo, prática",9,2011
16,"Implícito menção, sugere que, Constituição sugere, sugere uma avaliação, sugere uma",8,2011
17,"educação, Educação, de Educação, Federal de Roraima, profissão de",11,2011
18,"Congresso, regulamentado até hoje, se vão, Ficha Limpa foi, conforme determina Constituição",3,2011
19,"defender, de respeito, respeito às pessoas, entender que ele, direito de liberdade de",2,2011
20,"Câmara, conhecimento, na Câmara, doméstico, emprego",6,2011
21,"provisórias, medidas provisórias, eficácia, maioria dos, constitucionalmente",10,2011
22,"os que, hora de, realmente, aqueles que, todos os erros",2,2011
23,"Federal, Constituição Federal, da forma como está, sociais econômicas que, essa população",4,2011
24,"Constituição de como, Implícito, encargos, menção, do Amapá",10,2011
25,"fiscalização, Fiscal, de Responsabilidade, Responsabilidade, fiscalizar",4,2011
26,"Implícito discurso critica, discurso critica, Constituição Implícito discurso critica, Constituição Implícito, critica",5,2011
27,"visa, visão, que visa, Implícito proposta de, Implícito proposta",5,2011
28,"cidadã para, não eram, Presidente, Direito para, um governo de",3,2011
29,"Magna, Carta Magna, reconhecimento dos direitos, no âmbito da Constituição, no reconhecimento dos",1,2011
30,"tributária, reforma tributária, imunidade, tem como, tribuna",5,2011
31,"Casa, nesta, esta Casa, nesta Casa, Constituição Regimento",9,2011
32,"menção ao art da, menção ao art, ao art da Constituição, art da Constituição, art da",2,2011
33,"políticas, de políticas, discurso enfatiza, Implícito discurso enfatiza, políticas públicas",8,2011
34,"cidadania, de cidadania, Constituição Cidadã, de cidadania que, da cidadania",7,2011
35,"fiscal, fiscalização, fiscalização do, Implícito discurso, respeitada",6,2011
36,"ambiente, meio ambiente, do meio ambiente, ambiental, em razão",5,2011
37,"Criança, da Criança, Adolescente, da Criança do, da Criança do Adolescente",6,2011
38,"ao Ministro, fui ao, Eu fui, Ministro, fixado",2,2011
39,"portanto, Portanto, sobre elas, portanto os, desta emenda Constituição",5,2011
40,"democrática, democráticas, que Brasil, de que Brasil está, Isso faz",5,2011
41,"educação, importância de garantir, Implícito menção participação, um fundo constitucional, conquistados na educação",3,2011
42,"Cerrado, ainda não, biomas, biodiversidade, florestas",5,2011
43,"autonomia, boa aplicação, dotou País, de organismos, de dotou País de",1,2011
44,"servidor público, funcional, opção, público, possibilidade de",5,2011
45,"Estados não, não cumprem, Municípios, produtores, prefeitos",4,2011
47,"digo até, se preocupa, se preocupa com, preocupa com, preocupa",4,2011
50,"constitucional sugere uma crítica, uma crítica implementação, crítica implementação, apesar da determinação, da determinação constitucional",1,2011
51,"que lhe foi, prestar contas, foi conferida, públicas devem, dos seus atos",2,2011
53,"essas providências, de reforma da Constituição, de reforma da, reforma da Constituição, de reforma",1,2011
54,"democracia, democracia brasileira, brasileira, um acinte, abdicar",3,2011
-1,"Implícito, Implícito discurso, nossa, importância, Estados",279,2012
0,"Constituição de, Constituição Federal de, da Constituição de, Constituinte de, Constituinte",49,2012
1,"Brasil, brasileira, brasileiros, prioridade, investimentos",20,2012
2,"Implícito orador, Implícito orador menciona, orador menciona, Implícito, orador menciona que",12,2012
3,"Presidente, Sr Presidente, Presidente da, República, da República",23,2012
4,"Tribunal, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal, Supremo",14,2012
5,"crítica, Implícito crítica, Implícito discurso critica, discurso critica, Implícito",16,2012
6,"impeachment, de impeachment, processo de impeachment, processo de, meses ou",4,2012
7,"art, no art, da Constituição Federal, art da, art da Constituição",10,2012
8,"de não, próprio, conduta do, da lei Constituição, Essa minha",11,2012
9,"Implícito discurso enfatiza, discurso enfatiza, discurso, Implícito discurso, enfatiza importância",16,2012
10,"Ulysses, Ulysses Guimarães, Guimarães, Constituinte, Presidente Ulysses",10,2012
11,"democracia, se tornou, para democracia, essa Justiça, corrupção impunidade",5,2012
12,"democrática, democrático, Estado democrático, Estado, democrático de",14,2012
13,"Terra, Brasil, democracia, Implícito eu estou, contribuem para",6,2012
14,"orador critica, Implícito orador critica, critica, Implícito orador, Implícito",7,2012
15,"má administração, ter sido constituinte, nossa atribuição, sido constituinte, nós no Senado",4,2012
16,"Implícito menção, Implícito, vista como um, Implícito menção Constituição como, menção Constituição como",11,2012
17,"educação, nas políticas de, dinheiro, com educação, de educação",6,2012
18,"Congresso, Congresso Nacional, Nacional, resistir, no Congresso Nacional",7,2012
19,"defender, defender democracia, política, que defender, que estava em",6,2012
20,"Deputados, Câmara, conhecimento, da Câmara, dos Deputados",6,2012
21,"provisórias, provisórias que, medidas provisórias, constitucionais, Essa medida",8,2012
22,"quando se, crime, não abrir, Constituição nossa Lei Maior, seus estatutos",3,2012
23,"Federal, Constituição Federal, que papel do, de recursos de, pirâmide invertida",5,2012
24,"Constituição de, Constituição de como, Implícito, Constituição de como um, da Constituição de",7,2012
25,"flexibilização da, flexibilização, Fiscal, Responsabilidade Fiscal, de Responsabilidade Fiscal",3,2012
26,"crítica, atribui responsabilidades, inteiro critica falta de, para eliminar as desigualdades, políticas eficazes para eliminar",3,2012
27,"mantê, visa, uma visão, hígida, as pessoas de",2,2012
28,"pertencem, Presidente, que as, respectivo, impunidade que nós",3,2012
29,"Magna, Carta Magna, nossa Carta Magna, artigo da Carta, artigo da Carta Magna",10,2012
30,"nos Estados nos Municípios, Estados nos Municípios, Estados nos, onde estão, tributária que",4,2012
31,"Casa, nesta Casa, nesta, na Câmara, de um dispositivo",2,2012
32,"art da Constituição, Implícito menção ao, menção ao, do art, do art da Constituição",6,2012
33,"de políticas, de políticas públicas, políticas, políticas públicas, importância de",4,2012
34,"já no art da, estatuídos, já no art, cidadão um, um dos princípios",1,2012
35,"fiscal, fiscalização, pela Constituição Implícito, responsabilidade fiscal, fiscalização do",6,2012
36,"ambiente, meio ambiente, ambiental, proteção ambiental, no Capítulo",5,2012
37,"adolescentes, crianças adolescentes, Criança, da Criança, Adolescente",4,2012
38,"Ministro, Mercadante, Eu fui, que essa, os aposentados",3,2012
39,"portanto, forma de dar, se lembra, evitar por, irregularidade",2,2012
40,"democrático, uma Constituição, Brasil, Isso faz, democrático no Brasil",3,2012
41,"educação, Implícito menção possibilidade de, menção possibilidade de, menção possibilidade, estudar",3,2012
42,"biomas, para legalidade, novo Código Florestal, Pampas, Cerrado Caatinga",2,2012
43,"autonomia, autonomia para, independência autonomia, Estado não, para criar",5,2012
44,"qualidade de vida das, como liberdade, que procura, de um Estado que, mais expressiva",3,2012
45,"de outras áreas, inegociável, Dizem que, população possa, um mandamento",2,2012
47,"as leis, nós não devemos, que Congresso está, olhos do, as leis estaduais",2,2012
48,"CPI, da CPI, ser respeitada para garantir, respeitada para garantir, deve ser respeitada para",1,2012
49,"de Juscelino Kubitschek que, serviços judiciários, medidas necessárias, oportunidade para que, Kubitschek que",2,2012
50,"terras, metade, das terras, terras indígenas, de terras",2,2012
51,"eliminar corrupção, preciso, preciso mais do, preciso mais do que, preciso mais",1,2012
52,"judicial, judicialização, Democrático de Direito de, também possibilidade de, judicialização das",2,2012
53,"ameaçada, reforma constitucional, reforma, quórum, uma crise constitucional",1,2012
-1,"Implícito, discurso, Implícito discurso, democracia, Federal",414,2013
0,"Constituição de, da Constituição de, promulgação da, promulgação, promulgação da Constituição",86,2013
1,"brasileira, Brasil, brasileiro, Constituição brasileira, brasileiros",49,2013
2,"Implícito orador, Implícito orador menciona, orador menciona, Implícito, menciona que",26,2013
3,"Presidente, Sr Presidente, da República, República, Presidente da República",27,2013
4,"Tribunal, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal, Supremo",16,2013
5,"discurso critica, Implícito discurso critica, critica, Implícito discurso, discurso",17,2013
6,"subsequente, Implícito no discurso sobre, no discurso sobre, discurso sobre, Implícito no discurso",1,2013
7,"art, no art, art da, art da Constituição, Constituição Federal",14,2013
8,"Constituição não, Constituição não permite, nossa Constituição não, pelo que, não permite",12,2013
9,"Implícito discurso, Implícito discurso enfatiza, discurso enfatiza, enfatiza importância, discurso enfatiza importância",11,2013
10,"Ulysses, Ulysses Guimarães, Guimarães, de Ulysses, Constituição cidadã",14,2013
11,"democracia, pelo Estado de direito, pelo Estado de, democracia nós, temos uma Constituição",10,2013
12,"democrático, democrática, democrático de, democrático de direito, princípio",12,2013
13,"brasileira, Constituição brasileira, Implícito, demandas do, brasileiras no",14,2013
14,"orador critica, Implícito orador critica, critica, Implícito orador, orador",13,2013
15,"Implícito, nós não podemos de, tire, Líderes para, aventura que",8,2013
16,"Implícito menção, Implícito, Constituição vista como, Constituição vista, vista",14,2013
17,"educação, pessoas com, Educação, escola, filhos",14,2013
18,"Congresso, Congresso Nacional, Nacional, do Congresso, ao Congresso",18,2013
19,"defender, eu defendo, defendendo, defendo, Direito",7,2013
20,"Câmara, conhecimento, Câmara dos, Câmara dos Deputados, dos Deputados",14,2013
21,"medida, medida provisória, excepcionais, urgência, medida provisória não",6,2013
22,"crime, Temos que, crime de, trabalho escravo não, nosso sistema que",6,2013
23,"Federal, Constituição Federal, banido, Senado Federal, fundamentais",8,2013
24,"Implícito, Implícito orador, menciona que, Implícito orador menciona, Implícito orador menciona que",12,2013
25,"Fiscal, de Responsabilidade Fiscal, Responsabilidade Fiscal, Lei de Responsabilidade Fiscal, de Responsabilidade",10,2013
26,"Implícito discurso critica, discurso critica, critica, Implícito discurso, por não",8,2013
27,"uma visão, visão, uma visão positiva, visão positiva, sugere uma visão positiva",8,2013
28,"Presidente, Sr Presidente, pirataria, do ponto, da República",7,2013
29,"Magna, Carta Magna, nossa Carta Magna, nossa Carta, decretos portarias",3,2013
30,"tributária, significa, maior justiça, justiça tributária, uma maior",4,2013
31,"Casa, nesta Casa, nesta, de regulamentação, Precisamos",5,2013
32,"art, art da Constituição, do art, Implícito menção ao art, menção ao art",6,2013
33,"políticas, Implícito discurso, de políticas, de políticas públicas, de políticas públicas para",4,2013
34,"Constituição Cidadã, Cidadã, cidadania, influência, menção Constituição",6,2013
35,"Constituição indicam que orador, uso de recursos públicos, transparência controle, vê Constituição como essencial, difíceis de",2,2013
37,"da Criança, Criança, Adolescente, da Criança do Adolescente, Criança do Adolescente",7,2013
