Topic,Count,Name,Representation,Aspect1,Representative_Docs
9,227,9_aplica_Não aplica_Não_defende,"['aplica', 'Não aplica', 'Não', 'defende', 'critica', 'impeachment', 'respeito', 'garantir', 'aplica Não aplica', 'aplica Não', 'Federal', 'Presidente', 'Não aplica Não', 'Não aplica Não aplica', 'direitos', 'constitucionais', 'Estado', 'Brasil', 'aplica defende', 'proteção']","['importância', 'impeachment', 'respeito', 'processo', 'Presidente', 'cumprimento', 'direitos', 'constitucionais', 'instrumento', 'Estado', 'proteção', 'sistema', 'proposta', 'democracia', 'liberdade', 'direito', 'responsabilidade', 'papel', 'defesa', 'elaboração']","['Não se aplica', 'O orador critica o uso da Constituição como instrumento para justificar o impeachment da Presidente Dilma Rousseff, comparando-o a um golpe sofisticado. Ele sugere que a Constituição está sendo usada como uma cortina de fumaça para um julgamento político, o que implica uma visão negativa sobre como a Constituição está sendo aplicada neste contexto.', 'O orador defende a importância de respeitar a Constituição, especialmente no que diz respeito ao cumprimento de contratos e à estabilidade jurídica do país. Ele elogia a Presidente Dilma Rousseff por manter o acordo feito por Lula e por respeitar a Constituição, destacando que isso é essencial para a segurança jurídica do Brasil.']"
10,169,10_critica_defende_direitos_Federal,"['critica', 'defende', 'direitos', 'Federal', 'conforme', 'Não aplica', 'Não', 'respeito', 'Tribunal', 'importância', 'Supremo', 'defende seja', 'diz respeito', 'diz', 'Supremo Tribunal Federal', 'Tribunal Federal', 'Supremo Tribunal', 'especialmente diz respeito', 'especialmente diz', 'deve']","['direitos', 'respeito', 'importância', 'lei', 'sociais', 'leis', 'democracia', 'educação', 'Estado', 'forma', 'constitucionais', 'reformas', 'desenvolvimento', 'atual', 'públicos', 'salário', 'mínimo', 'necessidade', 'União', 'papel']","['O orador defende a interpretação da Constituição de 1988 pelo Supremo Tribunal Federal como correta e legítima, especialmente no que diz respeito à perda de mandato de parlamentares condenados em regime fechado. Ele vê a Constituição como um instrumento que deve ser respeitado e seguido, e critica a Câmara dos Deputados por não ter seguido essa interpretação.', 'O orador defende que a Constituição de 1988 seja cumprida, especialmente no que diz respeito à eliminação das desigualdades regionais. Ele vê a Constituição como um guia para promover a justiça social e o desenvolvimento equilibrado entre as regiões do Brasil.', 'O orador defende que a Constituição de 1988 seja cumprida, especialmente no que diz respeito às obrigações do Senado de processar e julgar Ministros do Supremo Tribunal Federal, conforme previsto no art. 52, II. Ele critica a desobediência à Constituição e enfatiza a necessidade de respeitar as demandas constitucionais.']"
11,168,11_Não aplica_Não_menciona_mas,"['Não aplica', 'Não', 'menciona', 'mas', 'critica', 'não', 'referindo ela', 'defende', 'constitucionais', 'respeito', 'Supremo', 'mas não', 'Brasil', 'aplica Não', 'aplica Não aplica', 'Não aplica Não', 'Não aplica Não aplica', 'Não aplica defende', 'direitos', 'Tribunal Federal']","['importância', 'direito', 'constitucionais', 'respeito', 'direitos', 'defesa', 'democracia', 'atuação', 'Estado', 'princípios', 'opinião', 'apoio', 'papel', 'brasileira', 'criação', 'clara', 'terras', 'Senado', 'contexto', 'ordem']","[""O orador exalta a Constituição de 1988, referindo-se a ela como a 'Constituição Cidadã' que colocou o Brasil em um novo patamar civilizatório. Ele lamenta que um direito constitucional, como a licença-paternidade, não tenha sido regulamentado por mais de três décadas, mas vê a decisão do STF como uma forma de concretizar essa norma constitucional."", 'O orador menciona a Constituição de 1988 no contexto do pacto federativo, mas não expressa uma opinião clara sobre ela. Ele discute o papel da Constituição em prever um tribunal da Federação e a Casa Legislativa da Federação, mas não faz uma avaliação direta ou crítica da Constituição em si.', 'O orador menciona a Constituição de 1988 em relação ao papel do Supremo Tribunal Federal e ao Senado, mas não expressa uma opinião clara sobre a Constituição em si. Ele critica a atuação do Supremo Tribunal Federal, sugerindo que o Senado deve garantir que a Constituição seja cumprida, mas não faz uma avaliação direta da Constituição de 1988.']"
12,156,12_aplica_Não aplica_aplica Não_aplica Não aplica,"['aplica', 'Não aplica', 'aplica Não', 'aplica Não aplica', 'Não aplica Não aplica', 'Não aplica Não', 'aplica Não aplica Não', 'política', 'Brasil', 'decisão', 'defende', 'aplica defende', 'princípios', 'Não aplica defende', 'defende princípios', 'constitucionais', 'menciona', 'direitos humanos', 'contra', 'direitos']","['política', 'decisão', 'princípios', 'constitucionais', 'Estado', 'importância', 'humanos', 'direitos', 'positiva', 'exclusiva', 'constitucional', 'sociedade', 'brasileira', 'respeito', 'fundamentais', 'Ministro', 'forma', 'papel', 'marco', 'competência']","['Não se aplica', 'Não se aplica', 'Não se aplica']"
13,152,13_aplica_Não aplica_defende_constitucionais,"['aplica', 'Não aplica', 'defende', 'constitucionais', 'governo', 'impeachment', 'garantir', 'aplica defende', 'constitucional', 'aplica exalta', 'Não aplica defende', 'aplica Não aplica', 'aplica Não', 'direitos', 'democracia', 'instrumento constitucional', 'Dilma Rousseff', 'Rousseff', 'Não aplica exalta', 'político']","['constitucionais', 'importância', 'governo', 'impeachment', 'constitucional', 'direitos', 'democracia', 'político', 'respeito', 'Estado', 'cumprimento', 'golpe', 'processo', 'proteção', 'papel', 'direito', 'reformas', 'decisão', 'ensino', 'falta']","['O orador defende a Constituição de 1988 ao criticar a falta de regulamentação e cumprimento de suas disposições, especialmente em relação ao teto de remuneração dos servidores públicos. Ele destaca a importância de respeitar o mandamento constitucional e critica a decisão do Tribunal de Contas da União que, segundo ele, cria um precedente perigoso ao não garantir o cumprimento do teto salarial estabelecido pela Constituição.', 'O orador defende a Constituição de 1988 ao afirmar que o impeachment é um processo previsto constitucionalmente, mas critica a forma como está sendo conduzido, alegando que não há base legal para o impeachment da Presidenta Dilma Rousseff, pois não houve crime de responsabilidade. Ele argumenta que a Constituição está sendo violentada para justificar um golpe.', 'O orador exalta a Constituição de 1988 por garantir direitos fundamentais, como o acesso à Justiça, e critica a falta de implementação adequada desses direitos por parte do Estado. Ele destaca a importância da Defensoria Pública como um mecanismo constitucional essencial para assegurar o devido processo legal e a igualdade de acesso à Justiça.']"
14,140,14_Não aplica_Não_critica_defende,"['Não aplica', 'Não', 'critica', 'defende', 'mas', 'importância', 'Não aplica Não aplica', 'Não aplica Não', 'opinião clara', 'opinião', 'não', 'aplica Não', 'aplica Não aplica', 'necessidade', 'governo', 'saúde', 'opinião clara si', 'constitucional', 'não opinião clara', 'não opinião']","['clara', 'importância', 'opinião', 'necessidade', 'governo', 'medidas', 'saúde', 'constitucional', 'social', 'legislação', 'atual', 'forma', 'interpretação', 'direitos', 'pena', 'emenda', 'mudanças', 'Estado', 'inclusão', 'provisórias']","['O orador menciona a Constituição em relação à legalidade da gravação e divulgação de conversas, mas não expressa uma opinião clara sobre a Constituição em si.', 'A oradora menciona a Constituição de 1988 em relação à Emenda do Voto Aberto, mas não expressa uma opinião clara sobre a Constituição em si. Ela discute a necessidade de transparência e a interpretação do texto constitucional, mas sem criticar ou elogiar diretamente a Constituição.', 'O orador defende o respeito à Constituição de 1988, enfatizando a importância da separação e harmonia entre os Poderes, conforme estabelecido na Constituição. Ele expressa preocupação com ações que possam violar os limites constitucionais e destaca a necessidade de todos os Poderes respeitarem as leis e os limites impostos pela Constituição.']"
15,139,15_aplica_Não aplica_Não_Não aplica Não aplica,"['aplica', 'Não aplica', 'Não', 'Não aplica Não aplica', 'Não aplica Não', 'menciona', 'aplica Não aplica', 'aplica Não', 'mas não', 'democrático', 'direitos', 'critica', 'defende', 'não opinião clara', 'não opinião', 'opinião clara', 'opinião', 'princípios fundamentais', 'proteção', 'Judiciário']","['democrático', 'direitos', 'marco', 'clara', 'opinião', 'importância', 'proteção', 'processo', 'Judiciário', 'moralidade', 'relação', 'princípios', 'fundamentais', 'pública', 'Presidente', 'desenvolvimento', 'sistema', 'social', 'direito', 'necessidade']","['O orador menciona a Constituição ao discutir uma decisão do Supremo Tribunal Federal que interpreta a Constituição brasileira sobre a continuidade do vínculo empregatício após a aposentadoria. No entanto, ele não expressa uma opinião clara sobre a Constituição em si.', 'O orador menciona a Constituição de 1988 em relação à legitimidade dos suplentes de Senador, mas não expressa uma opinião clara sobre a Constituição em si. Ele reconhece que a suplência é assegurada pela Constituição de 1988 e pela legislação eleitoral vigente, mas não faz uma avaliação positiva ou negativa da Constituição como um todo.', 'O orador menciona a Constituição de 1988 em relação ao uso de medidas provisórias e à atuação do Supremo Tribunal Federal, mas não expressa uma opinião clara sobre a Constituição em si. Ele reconhece que a Constituição permite o uso de medidas provisórias pelo Presidente e menciona princípios constitucionais que justificam decisões do STF, mas não faz uma avaliação positiva ou negativa da Constituição como um todo.']"
16,122,16_Não aplica_Não_aplica_princípio,"['Não aplica', 'Não', 'aplica', 'princípio', 'defende', 'importância', 'direitos', 'fundamentais', 'Não aplica exalta', 'aplica Não aplica', 'aplica Não', 'Não aplica Não', 'Não aplica Não aplica', 'aplica exalta', 'deve', 'considera', 'não', 'menciona', 'Federal', 'saúde']","['princípio', 'importância', 'direitos', 'fundamentais', 'popular', 'saúde', 'direito', 'bandeira', 'soberania', 'papel', 'cidadãos', 'relação', 'social', 'transformação', 'Estado', 'educação', 'democracia', 'objetivos', 'salário', 'mínimo']","['O orador destaca a importância da Constituição de 1988 na consagração de direitos fundamentais para as mulheres, como a igualdade de direitos e obrigações entre homens e mulheres, a licença-maternidade e a proibição de diferenças salariais entre sexos. Ele reconhece que a Constituição foi um marco para os direitos das mulheres no Brasil.', 'O orador menciona a Constituição de 1988 ao afirmar que ela determina a saúde como um direito social e que o Estado tem o dever de garantir seu acesso universal e igualitário. No entanto, ele não expressa uma opinião clara sobre a Constituição em si, mas sim sobre a implementação desses direitos, criticando a deficiência do SUS e a atuação dos planos de saúde privados.', 'O orador exalta a Constituição de 1988, destacando que ela foi bem elaborada e que desobedecê-la é como rasgar a bandeira. Ele menciona que a Constituição foi deixada por figuras importantes como Ulysses Guimarães e que ela estabelece diretrizes claras para a distribuição de recursos entre os entes federativos.']"
17,113,17_mas_não opinião clara_não opinião_opinião clara,"['mas', 'não opinião clara', 'não opinião', 'opinião clara', 'opinião', 'mas não', 'não', 'menciona', 'mas não opinião', 'mas não opinião clara', 'Não aplica', 'Não', 'não opinião clara si', 'opinião clara si', 'clara si', 'direito saúde', 'Não aplica Não aplica', 'Não aplica Não', 'opinião clara si Ele', 'clara si Ele']","['opinião', 'relação', 'clara', 'saúde', 'resultados', 'importância', 'direitos', 'terras', 'petróleo', 'indígenas', 'recursos', 'democracia', 'consolidação', 'constitucionais', 'demarcação', 'Estados', 'culturais', 'área', 'interpretação', 'emendas']","['O orador menciona a Constituição de 1988 em relação à valorização dos partidos políticos, mas não expressa uma opinião clara sobre a Constituição em si. Ele critica o sistema político atual, mas não diretamente a Constituição.', 'O orador menciona a Constituição em relação à autonomia dos estados e municípios, mas não expressa uma opinião clara sobre a Constituição de 1988 em si.', 'O orador menciona a Constituição de 1988 em relação à demarcação de terras indígenas, mas não expressa uma opinião clara sobre a Constituição em si. Ele discute a interpretação da Constituição pelo STF e as implicações da decisão sobre a demarcação de terras.']"
18,109,18_não_Não aplica_Não_não opinião clara si,"['não', 'Não aplica', 'Não', 'não opinião clara si', 'clara si', 'opinião clara si', 'mas', 'mas não', 'não opinião', 'não opinião clara', 'opinião clara', 'opinião', 'menciona', 'aplica Não aplica', 'aplica Não', 'Presidente', 'Não aplica Não', 'Não aplica Não aplica', 'devido processo legislativo', 'constitucional']","['opinião', 'clara', 'importância', 'constitucional', 'Congresso', 'brasileira', 'direito', 'relação', 'processo', 'constitucionais', 'lei', 'legislativo', 'acordo', 'históricos', 'defesa', 'necessidade', 'devido processo', 'princípios', 'anos', 'positivo']","['O orador menciona a Constituição de 1988 ao discutir a inclusão dos agentes penitenciários no artigo 144, que trata da segurança pública. Ele não expressa uma opinião clara sobre a Constituição em si, mas sim sobre a necessidade de emendar a Constituição para melhorar a segurança pública.', 'O orador menciona a Constituição de 1988 ao falar sobre a proposta de emenda à Constituição que exige um pronunciamento anual do Presidente da República sobre a educação. No entanto, ele não expressa uma opinião clara sobre a Constituição em si, mas sim sobre a necessidade de emendar a Constituição para priorizar a educação.', 'O orador menciona a Constituição de 1988 em relação às emendas constitucionais que criaram as emendas impositivas individuais e de bancada, mas não expressa uma opinião clara sobre a Constituição em si. Ele critica a suspensão das emendas pelo Supremo Tribunal Federal, mas não faz uma avaliação direta da Constituição de 1988.']"
19,104,19_direitos_menciona_constitucional_sociais,"['direitos', 'menciona', 'constitucional', 'sociais', 'opinião clara si', 'impeachment', 'opinião clara', 'opinião', 'não opinião clara si', 'critica', 'mas não opinião', 'mas não opinião clara', 'menciona relação', 'mas não', 'Não aplica', 'Não', 'não opinião clara', 'não opinião', 'proposta', 'saúde']","['direitos', 'constitucional', 'sociais', 'importância', 'clara', 'impeachment', 'comércio', 'opinião', 'necessidade', 'proposta', 'saúde', 'social', 'relação', 'princípios', 'emenda', 'legalidade', 'princípio', 'pública', 'processo', 'Estado']","['O orador menciona a necessidade de uma proposta de emenda constitucional para reformar o modelo policial, mas não expressa uma opinião clara sobre a Constituição de 1988 em si.', 'A oradora defende que o processo de impeachment da Presidenta Dilma Rousseff não tem base legal ou constitucional, argumentando que a Constituição não permite o impeachment por razões meramente políticas em um sistema presidencialista. Ela critica a interpretação do Tribunal de Contas da União e defende que o Ministério Público, que tem a atribuição constitucional de definir o que é crime, não encontrou crime nas chamadas pedaladas fiscais.', 'O orador menciona a Constituição de 1988 em relação ao processo de impeachment, afirmando que o impeachment é uma previsão constitucional e, portanto, democrático. Ele enfatiza a importância de garantir a legalidade do processo de impeachment conforme a Constituição, mas não expressa uma opinião clara sobre a Constituição em si.']"
20,101,20_apoio_não_aplica_Não aplica,"['apoio', 'não', 'aplica', 'Não aplica', 'Não', 'importância', 'Brasil', 'direitos', 'menciona', 'aplica Não aplica', 'aplica Não', 'Não aplica Não', 'Não aplica Não aplica', 'exalta', 'importância não', 'fundamentais', 'foi', 'Não aplica apoio', 'aplica apoio', 'direitos fundamentais']","['apoio', 'importância', 'direitos', 'fundamentais', 'história', 'lei', 'clara', 'cargos', 'democracia', 'opinião', 'subsequentes', 'carreira', 'liberdade', 'sociais', 'social', 'marco', 'servidores', 'civis', 'importantes', 'democrático']","['O orador menciona a Constituição ao discutir a igualdade perante a lei, mas não expressa uma opinião clara sobre a Constituição de 1988 em si.', 'O orador expressa grande satisfação com as comemorações dos 20 anos da Constituição de 1988, destacando-a como um marco significativo na história política do Brasil. Ele exalta a Constituição como um símbolo da transição para a democracia, ampliando liberdades civis e assegurando direitos fundamentais. O orador também reconhece a importância das emendas e a evolução contínua do texto constitucional, ressaltando a necessidade de aperfeiçoamento dos mecanismos de garantias individuais.', 'O orador destaca a importância da Constituição de 1988 ao mencionar que ela trouxe mudanças significativas para o Regimento Comum do Congresso Nacional e que as resoluções subsequentes foram expedidas a partir dela. Ele também menciona que a Constituição estabelece normas que devem ser cumpridas pelo Congresso, e critica a falta de regulamentação de alguns artigos constitucionais, o que leva à judicialização de questões políticas.']"
21,96,21_princípios_critica_direitos_Não aplica,"['princípios', 'critica', 'direitos', 'Não aplica', 'públicos', 'democratização', 'defende', 'constitucionais', 'respeito', 'importância', 'Legislativo', 'não discriminação', 'valores', 'aplica defende enfatizando importância', 'aplica defende enfatizando', 'considera golpe contra', 'Não aplica defende enfatizando', 'defende enfatizando importância respeitar', 'democracia', 'Executivo Legislativo']","['princípios', 'direitos', 'públicos', 'democratização', 'constitucionais', 'respeito', 'importância', 'questão', 'valores', 'democracia', 'ideia', 'construção', 'igualdade', 'inquérito', 'independência', 'educação', 'brasileira', 'valor', 'emenda', 'fundamentais']","['O orador critica o foro privilegiado presente na Constituição, afirmando que ele cria um paraíso de impunidade e contraria o princípio de igualdade perante a lei. Ele também menciona a necessidade de eliminar privilégios e propõe emendas à Constituição para legitimar a prisão em segunda instância e eliminar prerrogativas do Poder Legislativo.', 'O orador defende a Constituição de 1988, enfatizando a importância de respeitar os direitos e garantias fundamentais previstos nela. Ele critica a possibilidade de o Poder Judiciário assumir funções investigativas, o que considera uma violação dos princípios constitucionais.', 'O orador defende a Constituição de 1988, enfatizando a importância de respeitar a legalidade e os direitos constitucionais durante as investigações e processos políticos. Ele critica o que considera ser um golpe contra a democracia e destaca a necessidade de que as investigações sejam pautadas pela legalidade e respeito à Constituição.']"
22,91,22_Presidente_Não aplica_Não_mas,"['Presidente', 'Não aplica', 'Não', 'mas', 'critica', 'não', 'opinião clara si', 'aplica Não aplica', 'aplica Não', 'defende processo impeachment está', 'tribunais', 'mas não', 'processo impeachment está', 'opinião clara', 'defende', 'impeachment', 'opinião', 'não opinião clara si', 'menciona', 'Não aplica Não aplica']","['Presidente', 'processo', 'importância', 'tribunais', 'necessidade', 'agentes', 'impeachment', 'opinião', 'clara', 'pacto', 'povo', 'poder', 'contexto', 'regras', 'aprovação', 'Estados', 'constitucional', 'transporte', 'devido processo', 'constitucionais']","['O orador menciona a Constituição de 1988 no contexto da criação de tribunais regionais, destacando que, segundo a interpretação do Supremo Tribunal Federal, apenas o Judiciário pode iniciar tal processo. No entanto, ele não expressa uma opinião clara sobre a Constituição em si, mas sim sobre a necessidade de uma interpretação definitiva sobre o que a Constituição permite em relação à criação de tribunais.', 'O orador menciona a Constituição de 1988 ao discutir a necessidade de um novo pacto federativo, mas não expressa uma opinião clara sobre a Constituição em si. Ele destaca a importância de respeitar a forma federativa do Brasil, conforme determinado pela Constituição, mas critica as distorções na distribuição de recursos entre União, Estados e Municípios.', 'O orador menciona a Constituição de 1988 no contexto das regras para arrecadação de impostos e repartição de receitas entre União, Estados e Municípios, mas não expressa uma opinião clara sobre a Constituição em si. Ele discute a necessidade de reformular o Pacto Federativo e critica a centralização de poder na União, mas não faz uma avaliação direta da Constituição de 1988.']"
23,91,23_menciona_mas_direitos_estrangeiros,"['menciona', 'mas', 'direitos', 'estrangeiros', 'defende', 'deve', 'proposição', 'critica', 'mas não', 'Não aplica', 'importância', 'direitos fundamentais', 'fundamentais', 'igualdade', 'voto', 'Não aplica menciona', 'secreto', 'garantias', 'menciona papel', 'aplica menciona']","['direitos', 'estrangeiros', 'proposição', 'importância', 'lei', 'fundamentais', 'igualdade', 'voto', 'social', 'secreto', 'garantias', 'iniciativa', 'leis', 'constitucionais', 'direta', 'positiva', 'decisão', 'opinião', 'clara', 'original']","['O orador menciona a Constituição de 1988 ao discutir a questão da fidelidade partidária, mas não expressa uma opinião clara sobre a Constituição em si. Ele discute a legalidade e a constitucionalidade de uma proposta de mudança na lei dos partidos políticos, mas não faz uma avaliação direta da Constituição de 1988.', 'O orador menciona que a Constituição de 1988 recepcionou leis anteriores que regulam a aquisição de terras por estrangeiros, mas não expressa uma opinião clara sobre a Constituição em si. Ele destaca que a Constituição garante direitos de propriedade a estrangeiros residentes, mas não comenta se isso é positivo ou negativo.', 'O orador menciona a Constituição em um contexto de interpretação das leis, mas não expressa uma opinião clara sobre a Constituição de 1988 em si. Ele defende que a interpretação das leis deve favorecer o bem e a justiça, mas não critica ou elogia diretamente a Constituição.']"
24,90,24_Não aplica_aplica_defende_direitos,"['Não aplica', 'aplica', 'defende', 'direitos', 'Não aplica Não', 'Não aplica Não aplica', 'democracia', 'aplica Não', 'aplica Não aplica', 'grau jurisdição', 'propõe emenda incluir', 'jurisdição', 'conforme', 'emenda incluir', 'incluir', 'Pública União', 'Defensoria Pública União', 'Defensoria Pública', 'Defensoria', 'emenda']","['grau', 'importância', 'direitos', 'democracia', 'exclusiva', 'jurisdição', 'verdadeira', 'emenda', 'forma', 'constitucional', 'atendimento', 'pena', 'constitucionais', 'aposentados', 'leis', 'respeito', 'princípio', 'igualdade', 'assistência', 'deficiência']","['O orador defende que o Congresso Nacional deve cumprir seu papel de regulamentar dispositivos constitucionais, como a questão da probidade administrativa e a fidelidade partidária, que estão previstos na Constituição de 1988, mas ainda não foram devidamente regulamentados. Ele critica a inação do Congresso e exalta a importância de seguir o que foi estabelecido pela Constituição.', 'O orador defende a Constituição de 1988, destacando que ela está sendo desrespeitada por decisões monocráticas de um Ministro do Supremo Tribunal Federal. Ele enfatiza a importância do cumprimento estrito da Constituição para garantir a liberdade de expressão e a democracia.', 'O orador critica a violação da Constituição de 1988, mencionando que ela está sendo rompida e violada por decisões judiciais, especialmente pelo Supremo Tribunal Federal. Ele destaca que o ordenamento jurídico não está sendo respeitado e que a Constituição está sendo desrespeitada de forma cruel.']"
