Topic,Count,Name,Representation,Aspect1,Representative_Docs
11,222,11_financeira_Estados_econômico_desenvolvimento econômico,"['financeira', 'Estados', 'econômico', 'desenvolvimento econômico', 'financeiro', 'regional', 'Estados Municípios', 'investimentos', 'criação', 'economia', 'promover desenvolvimento', 'desenvolvimento regional', 'aprovação', 'econômicos', 'Código Defesa Consumidor', 'financeiras', 'Consumidor', 'autonomia financeira', 'região', 'recursos']","['financeira', 'Municípios', 'desenvolvimento', 'Estados', 'econômico', 'financeiro', 'regional', 'investimentos', 'criação', 'economia', 'municípios', 'aprovação', 'econômicos', 'dívidas', 'financeiras', 'novos', 'região', 'autonomia', 'recursos', 'regiões', 'receitas', 'desigualdades', 'orçamentária', 'descentralização', 'social', 'econômica', 'setor', 'comércio', 'benefícios', 'federativo']","['Por causa disso, o orador propõe um projeto de lei para que os recursos das dívidas dos Estados e Municípios com a União sejam usados em investimentos de infraestrutura, como forma de retomar o desenvolvimento econômico.', 'Por causa disso, o orador critica a atual distribuição de receitas entre União, Estados e Municípios, e defende a necessidade de uma maior autonomia financeira para os municípios.', 'Por causa disso, o orador apoia a revisão das regras de distribuição de receitas entre União, Estados e Municípios, como a inclusão de contribuições no Fundo de Participação dos Estados e Municípios, para garantir maior equidade e sustentabilidade financeira.']"
12,211,12_reforma_reforma previdência_previdência_trabalhadores,"['reforma', 'reforma previdência', 'previdência', 'trabalhadores', 'trabalhista', 'reforma trabalhista', 'direitos trabalhadores', 'critica reforma', 'proposta', 'opõe reforma', 'reformas', 'trabalhistas', 'previdência proposta', 'reforma previdência proposta', 'contra', 'argumentando ela', 'representa retrocesso', 'critica reforma trabalhista', 'terceirização', 'proposta governo']","['reforma', 'previdência', 'trabalhadores', 'trabalhista', 'direitos', 'proposta', 'reformas', 'retrocesso', 'trabalhistas', 'Previdência', 'previdenciária', 'terceirização', 'prejudiciais', 'prejudicial', 'pobres', 'social', 'governo', 'trabalho', 'propostas', 'sociais', 'debate', 'medidas', 'mulheres', 'injusta', 'sistema', 'proteção', 'mudanças', 'relações', 'injustiças', 'provisória']","['Por causa disso, o orador se opõe à reforma da previdência proposta pelo governo, argumentando que ela ataca os direitos fundamentais dos mais pobres e compromete a cidadania.', 'por causa disso, o orador se opõe à reforma da previdência', 'Por causa disso, o orador se opõe à reforma da previdência como está proposta.']"
13,200,13_crimes_Penal_penal_Código Penal,"['crimes', 'Penal', 'penal', 'Código Penal', 'crime', 'legislação', 'maioridade penal', 'criminalização', 'criminalidade', 'reforma Código', 'terrorismo', 'crime organizado', 'redução maioridade penal', 'violência', 'impunidade', 'crimes hediondos', 'descriminalização', 'combater', 'projeto lei', 'pública']","['crimes', 'penal', 'crime', 'legislação', 'maioridade', 'drogas', 'criminalização', 'criminalidade', 'penas', 'segurança', 'terrorismo', 'violência', 'impunidade', 'hediondos', 'descriminalização', 'pública', 'redução', 'sociedade', 'juvenil', 'aprovação', 'atual', 'pena', 'justiça', 'reforma', 'homofobia', 'sistema', 'criação', 'projetos', 'menores', 'tramitação']","['Por causa disso, o orador propõe medidas legislativas para endurecer as penas para crimes relacionados ao tráfico de armas e drogas, buscando uma legislação mais eficaz para combater o crime organizado.', 'Por causa disso, o orador apoia a PEC que propõe a redução da maioridade penal, argumentando que a legislação atual é inadequada para lidar com a criminalidade juvenil.', 'Por causa disso, o orador critica a aprovação de leis extravagantes, como a lei sobre crimes cibernéticos, que desvia do esforço de reforma do Código Penal e gera desproporção entre crimes e penas.']"
14,157,14_Brasil_Brasil critica_sugerindo_política,"['Brasil', 'Brasil critica', 'sugerindo', 'política', 'critica atual', 'brasileiro', 'brasileira', 'critica política', 'critica política externa', 'segundo ele', 'sugerindo Brasil', 'democracia brasileira', 'política externa', 'internacionais', 'gestão', 'Brasil critica política', 'Paraguai', 'Brasil sugerindo', 'Governo', 'governo brasileiro']","['política', 'governo', 'brasileiro', 'brasileira', 'atual', 'postura', 'falta', 'democracia', 'externa', 'internacionais', 'gestão', 'saúde', 'soberania', 'país', 'desenvolvimento', 'interesses', 'países', 'prejudicial', 'sistema', 'decisão', 'abordagem', 'econômica', 'brasileiras', 'relações', 'atuação', 'acordos', 'pública', 'proposta', 'social', 'situação']","['Por causa disso, o orador critica a política externa do governo brasileiro e defende que os recursos deveriam ser usados para atender às necessidades internas, como as dos municípios de São Gabriel da Cachoeira e Santa Isabel do Rio Negro.', 'Por causa disso, o orador critica a política externa do governo brasileiro, sugerindo que ela está mais preocupada em agradar aliados políticos do que em defender os interesses nacionais, especialmente em relação ao Tratado de Itaipu e suas implicações econômicas e diplomáticas.', 'Por causa disso, o orador critica a política externa adotada nos últimos anos, sugerindo que o Brasil deve adotar uma postura mais proativa e menos ideológica em suas relações internacionais.']"
15,153,15_Congresso_Congresso Nacional_Nacional_defende Congresso,"['Congresso', 'Congresso Nacional', 'Nacional', 'defende Congresso', 'Congresso Nacional deve', 'Nacional deve', 'defende Congresso Nacional', 'defende Congresso Nacional deve', 'sugere Congresso', 'Congresso deve', 'medidas provisórias', 'sugere Congresso Nacional', 'Nacional deve assumir', 'Congresso Nacional deve assumir', 'sugere Congresso Nacional deve', 'defende Congresso deve', 'competência', 'Executivo', 'papel Congresso', 'Legislativo']","['Congresso', 'medidas', 'provisórias', 'competência', 'Executivo', 'Legislativo', 'papel', 'questões', 'democracia', 'uso', 'legislativas', 'Judiciário', 'legislativa', 'funções', 'direitos', 'leis', 'fidelidade', 'segurança', 'regulamentação', 'poderes', 'responsabilidades', 'vez', 'fim', 'partidária', 'temas', 'pública', 'política', 'conformidade', 'relação', 'forma']","['Por causa disso, o orador defende que o Congresso Nacional deve agir para restaurar sua dignidade e competência legislativa, evitando que o Judiciário se imiscua em suas funções.', 'Por causa disso, o orador defende que o Congresso Nacional deve assumir sua responsabilidade e agir para modificar a Constituição e outras leis, de modo a garantir a segurança pública e outros direitos fundamentais.', 'Por causa disso, o orador sugere que o Congresso Nacional deve assumir suas responsabilidades legislativas para evitar que o Judiciário intervenha em questões que são de competência do Legislativo, como a fidelidade partidária.']"
16,143,16_reforma política_reforma_política_defende reforma,"['reforma política', 'reforma', 'política', 'defende reforma', 'defende reforma política', 'financiamento', 'sistema político', 'necessidade reforma', 'defende necessidade reforma', 'político', 'financiamento campanhas', 'reformas', 'reformas políticas', 'defende necessidade reforma política', 'necessidade reforma política', 'políticas', 'sistema político mais', 'apoia reforma política', 'financiamento público', 'democracia']","['reforma', 'política', 'financiamento', 'sistema', 'campanhas', 'político', 'reformas', 'partidos', 'campanha', 'eleitoral', 'mudanças', 'políticas', 'democracia', 'populares', 'popular', 'participação', 'políticos', 'série', 'eficiente', 'representativo', 'distrital', 'público', 'eleições', 'eleitorais', 'proposta', 'abrangente', 'mecanismos', 'reeleição', 'partidárias', 'fim']","['Por causa disso, o orador defende uma reforma política radical que inclua mudanças no financiamento de campanhas e na estrutura partidária, como resposta ao clamor das ruas por mudanças.', 'Por causa disso, o orador defende que a reforma política deve incluir mecanismos que ampliem a participação popular, como o financiamento público de campanha e o voto distrital, para tornar o sistema político mais representativo e democrático.', 'Por causa disso, o orador defende a necessidade de uma reforma política e a restauração da democracia, sugerindo uma constituinte exclusiva para a reforma política.']"
17,142,17_CPI_CPIs_instalação_instalação CPI,"['CPI', 'CPIs', 'instalação', 'instalação CPI', 'CPI investigar', 'CPI Petrobras', 'apoia instalação CPI', 'investigação', 'criação CPI', 'investigações', 'fiscalização', 'instalação CPIs', 'governo', 'instalação CPI investigar', 'empresa', 'corrupção', 'critica tentativa', 'investigar denúncias', 'criação CPI investigar', 'pandemia']","['CPI', 'CPIs', 'instalação', 'investigação', 'investigações', 'criação', 'transparência', 'fiscalização', 'governo', 'empresa', 'corrupção', 'tentativa', 'gestão', 'pandemia', 'minoria', 'oposição', 'atuação', 'irregularidades', 'imparcial', 'denúncias', 'má', 'fiscalizador', 'má gestão', 'ações', 'Judiciário', 'funcionamento', 'questão', 'necessária', 'caso', 'recursos']","['Por causa disso, o orador apoia a instalação da CPI da Petrobras para investigar e corrigir irregularidades, promovendo a transparência e a eficiência na gestão da empresa.', 'Por causa disso, o orador critica a decisão de remeter a questão à CCJ, argumentando que isso fere a Constituição e inviabiliza a instalação de CPIs, como a CPI da Petrobras, que deveria investigar exclusivamente os fatos relacionados a essa empresa.', 'Por causa disso, o orador apoia a instalação da CPI para investigar os atos antidemocráticos e reforçar a defesa da democracia e da Constituição.']"
18,114,18_royalties_petróleo_distribuição_royalties pré,"['royalties', 'petróleo', 'distribuição', 'royalties pré', 'royalties pré sal', 'produtores', 'pré sal', 'redistribuição', 'Estados produtores', 'distribuição mais', 'Estados Municípios', 'federativo', 'entre todos Estados', 'entre', 'Ibsen Pinheiro', 'Pinheiro', 'projeto lei', 'distribuição mais equitativa', 'defende distribuição', 'mais equitativa']","['royalties', 'petróleo', 'distribuição', 'produtores', 'Estados', 'redistribuição', 'Municípios', 'federativo', 'justa', 'equitativa', 'recursos', 'proposta', 'educação', 'destinação', 'justiça', 'estados', 'equilíbrio', 'nova', 'regionais', 'desigualdades', 'busca', 'social', 'brasileiros', 'municípios', 'direitos', 'forma', 'divisão', 'emenda', 'desenvolvimento', 'revisão']","['Por causa disso, o orador apoia a distribuição igualitária dos royalties do pré-sal entre todos os Estados e Municípios, favorecendo a população brasileira como um todo.', 'Por causa disso, o orador apoia a proposta conciliatória de redistribuição dos royalties do pré-sal, que busca restabelecer os princípios federativos e garantir uma distribuição equilibrada dos recursos.', 'Por causa disso, o orador apoia a proposta de redistribuição dos royalties do pré-sal para promover o desenvolvimento regional e a justiça social, alinhando-se com o projeto de lei que visa a nova distribuição dos royalties do pré-sal.']"
19,113,19_Projeto Lei_Projeto_aprovação_aprovação Projeto Lei,"['Projeto Lei', 'Projeto', 'aprovação', 'aprovação Projeto Lei', 'aprovação Projeto', 'defende aprovação', 'segurança jurídica', 'considera', 'defende aprovação Projeto Lei', 'defende aprovação Projeto', 'considera aprovação Projeto Lei', 'considera aprovação', 'considera aprovação Projeto', 'aprovação PLP', 'Complementar', 'apoia aprovação', 'apoia aprovação Projeto Lei', 'aprovação PEC', 'apoia aprovação Projeto', 'medida necessária']","['aprovação', 'jurídica', 'segurança', 'necessária', 'medida', 'distorções', 'país', 'doações', 'injustiças', 'essencial', 'limites', 'servidores', 'nacional', 'justa', 'justiça', 'direitos', 'recursos', 'pessoas', 'formação', 'forma', 'adequado', 'eleições', 'defesa', 'exterior', 'remuneração', 'final', 'municípios', 'parte', 'direito', 'tributárias']","['Por causa disso, o orador considera que a aprovação do Projeto de Lei nº 4.726, de 2020, é justa e necessária para corrigir distorções tributárias e promover segurança jurídica para as cooperativas de serviços de representação comercial.', 'Por causa disso, o orador defende a aprovação do Projeto de Lei nº 2.626, de 2023, que homenageia Fernando Sabino, destacando sua contribuição à literatura e ao serviço público.', 'Por causa disso, o orador considera que a aprovação do Projeto de Lei de Conversão nº 5, de 2023, é uma medida oportuna e conveniente para garantir segurança jurídica e adequação financeira na remuneração de servidores no exterior.']"
20,113,20_democrático_democráticos_democrática_valores democráticos,"['democrático', 'democráticos', 'democrática', 'valores democráticos', 'democráticas', 'Estado democrático', 'princípios democráticos', 'Estado democrático direito', 'democrático direito', 'compromisso', 'política', 'democráticos constitucionais', 'instituições democráticas', 'políticos', 'expressa preocupação', 'democracia', 'população', 'integridade', 'defesa interesses', 'situação política']","['democrático', 'democráticos', 'democrática', 'democráticas', 'valores', 'compromisso', 'política', 'país', 'instituições', 'políticos', 'direito', 'preocupação', 'democracia', 'população', 'integridade', 'emenda', 'defesa', 'atual', 'constitucional', 'situação', 'retrocessos', 'ditadura', 'líderes', 'atual situação', 'popular', 'políticas', 'fortalecimento', 'republicano', 'estabilidade', 'exemplo']","['Por causa disso, o orador expressa preocupação com a atual polarização política e a crise de confiança nas instituições, sugerindo que é necessário um compromisso renovado com os valores democráticos e constitucionais para superar esses desafios.', 'Por causa disso, o orador enfatiza a importância de fortalecer a cultura cívica e o compromisso democrático para garantir o desenvolvimento do país dentro do Estado democrático de direito.', 'Por causa disso, o orador conclama a sociedade a se unir em defesa da Constituição e do Estado democrático de direito, alertando para os riscos de retrocessos democráticos.']"
