Topic,Words,Frequency,Timestamp
22,"crédito, de crédito, crédito extraordinário, de crédito extraordinário, créditos extraordinários",7,2008
23,"Amazônia, da Amazônia, na Amazônia, sustentável da região, desenvolvimento da",4,2008
25,"CPMF por, meio de um projeto, que tal iniciativa, deve resistir, orador critica tentativa do",1,2008
26,"transposição dos, transposição dos servidores, quadro, servidores do, da transposição",3,2008
27,"ser feita pelo Plenário, feita pelo Plenário, Comissões de Constituição Justiça, Comissões de Constituição, Justiça garantindo",1,2008
28,"de gás, gás, investimentos no setor, Constituição garantindo segurança, competências estabelecida",2,2008
-1,"causa disso orador destaca, orador destaca, disso orador destaca, disso orador destaca importância, orador destaca importância",175,2009
0,"destaca, orador destaca, causa disso orador destaca, disso orador destaca, importância de",265,2009
1,"visa, que visa, de que visa, causa disso orador apoia, orador apoia",58,2009
3,"Constituição de, causa disso orador destaca, disso orador destaca, disso orador destaca importância, orador destaca importância",50,2009
4,"fiscalização, financeira, municípios, fiscal, de fiscalização",36,2009
5,"educação, da educação, para educação, professores, educacional",26,2009
6,"terras, indígenas, de terras, terras indígenas, de terras indígenas",29,2009
7,"CPI, instalação, da CPI, para investigar, CPI da",31,2009
8,"royalties, petróleo, dos royalties, distribuição dos, do petróleo",8,2009
9,"tributária, reforma tributária, reforma, uma reforma tributária, de uma reforma tributária",12,2009
10,"art, art da Constituição, do art, do art da, do art da Constituição",10,2009
11,"Constituição de, Constituição de Por causa, Constituição de Por, de Por causa disso, em relação Constituição",8,2009
12,"critica alocação de, orador critica alocação, critica alocação, dos limites de, que não possui",2,2009
13,"vetos, vetos presidenciais, presidenciais, veto, dos vetos",8,2009
17,"ambiental, legislação ambiental, proteção ambiental, ambiente, ambientais",10,2009
18,"adolescentes, crianças adolescentes, das crianças, no Estatuto da, ECA",2,2009
19,"pacto federativo, pacto, Pacto, Pacto Federativo, Federativo para",3,2009
21,"Internet, relação regulamentação, para garantir universalização, em relação regulamentação, das concessões públicas",2,2009
22,"crédito, de crédito, créditos, Municípios, os Municípios",4,2009
23,"Amazônia, da região, na Amazônia, desigualdades regionais, desigualdades",11,2009
26,"transposição dos servidores, dos servidores, da transposição dos, da transposição dos servidores, que trata da transposição",6,2009
27,"Casa, proporcionalidade partidária nas, partidária nas comissões, Federal cumpra Constituição, que propõe inserir",2,2009
-1,"orador destaca, disso orador destaca, causa disso orador destaca, orador destaca importância, disso orador destaca importância",153,2010
0,"importância de, causa disso orador destaca, disso orador destaca, orador destaca, orador destaca importância",194,2010
1,"visa, que visa, de que visa, apoia, disso orador apoia",36,2010
2,"Governador de Roraima, pedidos de impeachment contra, Governador de, impeachment, Governador",2,2010
3,"Constituição de, da Constituição de, orador destaca importância, disso orador destaca importância, destaca importância",51,2010
4,"fiscalização, Fiscal, de Responsabilidade Fiscal, Lei de Responsabilidade Fiscal, Responsabilidade Fiscal",31,2010
5,"educação, Educação, da educação, de Educação, Nacional de Educação",32,2010
6,"terras, terras indígenas, de terras, de terras indígenas, que autoriza",10,2010
7,"CPI, varas federais, CPIs, para investigar, da CPI",4,2010
8,"royalties, petróleo, dos royalties, do petróleo, distribuição dos",24,2010
9,"reforma tributária, reforma, uma reforma, da carga tributária, uma reforma tributária",4,2010
10,"do art, do art da, art, do art da Constituição, art da Constituição",4,2010
11,"importantes que, Constituição de por ter, em relação regulamentação, uma carga, proporcionou Por causa",3,2010
13,"vetos, vetos presidenciais, presidenciais, veto, veto presidencial",6,2010
17,"ambiental, ambientais, legislação ambiental, defende que legislação ambiental, que legislação ambiental",5,2010
18,"adolescentes, crianças adolescentes, crianças, no Estatuto da, das crianças",5,2010
19,"União Estados Municípios garantindo, reformular Pacto, garantindo uma distribuição mais, as relações entre, Estados Municípios garantindo uma",1,2010
21,"os meios de comunicação, das comunicações, meios de comunicação, comunicações, meios de",4,2010
23,"Amazonas, Amazônia, do Amazonas, amazônica, amazônica Por causa",6,2010
25,"CPMF, da CPMF, interdependência entre os Poderes, interdependência entre os, interdependência entre",1,2010
26,"de Rondônia, transposição dos servidores, dos servidores, de Rondônia para, Rondônia para",6,2010
27,"para estabelecer prazos para, para estabelecer prazos, eficiência do processo, estabelecer prazos para, visando melhorar eficiência do",1,2010
-1,"orador destaca, disso orador destaca, causa disso orador destaca, destaca, disso orador destaca importância",207,2011
0,"causa disso orador destaca, orador destaca, disso orador destaca, importância de, orador destaca importância",249,2011
1,"visa, que visa, apoia, disso orador apoia, causa disso orador apoia",44,2011
2,"violar Constituição ao não, do Governador de Roraima, por violar Constituição ao, não enviar, do Governador de",1,2011
3,"disso orador destaca importância, orador destaca importância, destaca importância, da Constituição de, disso orador destaca",64,2011
4,"fiscalização, fiscal, regulamentação da Emenda, financeira, Estados",43,2011
5,"educação, Educação, de Educação, professores, em educação",20,2011
6,"terras, indígenas, terras indígenas, Código Florestal, Florestal",32,2011
7,"para investigar, instalação da, CPI, fiscalização, CPIs",3,2011
8,"royalties, petróleo, dos royalties, do petróleo, distribuição",41,2011
9,"tributária, reforma tributária, reforma, uma reforma tributária, uma reforma",9,2011
10,"art, art da, do art, art da Constituição, da Constituição",9,2011
11,"Constituição de, PT em, do PT em relação, PT em relação, relação Constituição",4,2011
13,"vetos, vetos presidenciais, presidenciais, dos vetos, dos vetos presidenciais",3,2011
14,"Lei, unidades da Federação, projeto de lei para, de lei para, de Lei",3,2011
16,"trabalhista, do PTB, trabalhista do, trabalhadores alinhando se com, direitos dos trabalhadores alinhando",3,2011
17,"ambiental, ambiente, ambientais, ambiente ecologicamente, ambiente ecologicamente equilibrado",4,2011
18,"adolescentes, crianças adolescentes, das crianças, Criança, proteção",9,2011
19,"pacto federativo, pacto, federativo, recursos, distribuição",9,2011
20,"critica decisão do STF, decisão do STF que, decisão do STF, do STF que, orador critica decisão do",2,2011
21,"Internet, um direito social, Internet como, Internet como um, sistema de fiscalização",7,2011
22,"crédito, de crédito, atualização do Código de, de Juristas Por causa, de Juristas Por",2,2011
23,"Amazônia, Amazonas, Estados da Amazônia, Legal para, regiões menos desenvolvidas",2,2011
26,"dos servidores, para quadro, transposição para, quadro, transposição dos servidores",3,2011
27,"legislação previdenciária, incluir as donas de, beneficiárias, as donas de casa, para incluir as donas",1,2011
28,"de gastos, financiamento, implementação, possam enfrentar, permitir ajustes",4,2011
-1,"causa disso orador destaca, orador destaca, disso orador destaca, orador destaca importância, disso orador destaca importância",182,2012
0,"Tribunal, Supremo Tribunal Federal, Tribunal Federal, Supremo Tribunal, orador destaca",214,2012
1,"visa, que visa, de que visa, causa disso orador apoia, disso orador apoia",41,2012
2,"impeachment, de impeachment, no Paraguai, processo de impeachment, processo de",12,2012
3,"Constituição de, disso orador destaca importância, orador destaca importância, destaca importância, causa disso orador destaca",25,2012
4,"fiscalização, financeira, fiscal, recursos, Fiscal",36,2012
5,"educação, da educação, causa disso orador destaca, Educação, destaca importância de",21,2012
6,"terras, terras indígenas, de terras, de terras indígenas, demarcação de",21,2012
7,"CPI, CPIs, da CPI, das CPIs, para investigar",16,2012
8,"royalties, petróleo, dos royalties, do petróleo, distribuição dos",27,2012
9,"reforma tributária, uma reforma tributária, de uma reforma tributária, reforma tributária que, tributária que",10,2012
10,"art, art da, do art, art da Constituição, da Constituição",11,2012
11,"Constituição de, política, garantidos pela Constituição de, sociais sugerindo que, prática política",3,2012
12,"nova partilha do, de não atende aos, Participação dos Estados que, dos Estados que, perpetua",1,2012
13,"vetos, vetos presidenciais, dos vetos, Congresso, dos vetos presidenciais",17,2012
14,"Complementar de que regulamenta, deficiência em conformidade com, com deficiência em conformidade, deficiência em conformidade, pessoas com deficiência em",1,2012
17,"ambiental, ambiente, meio ambiente, ambiente como um, sociais nos",2,2012
18,"adolescentes, crianças adolescentes, garantir proteção, pelo Estatuto, Constituição pelo Estatuto",7,2012
19,"pacto federativo, pacto, federativo, distribuição, pacto federativo para",10,2012
21,"Internet, de rádio, rádio, interceptações, Internet como",4,2012
22,"não atende aos, que autoriza, autoriza, abertura de, atende aos",2,2012
23,"Amazonas, do Amazonas, Amazônia, desenvolvimento, Franca de Manaus",5,2012
26,"transposição dos servidores, dos servidores, os quadros, para os quadros, os quadros da",9,2012
28,"gastos, com saúde, de gastos, mínimo, de das receitas correntes",3,2012
-1,"orador destaca, causa disso orador destaca, disso orador destaca, orador destaca importância, disso orador destaca importância",278,2013
0,"orador destaca, causa disso orador destaca, disso orador destaca, importância de, Tribunal",363,2013
1,"visa, que visa, disso orador apoia, orador apoia, causa disso orador apoia",114,2013
2,"impeachment, de impeachment, Dilma Rousseff, Presidente Dilma, Presidente Dilma Rousseff",3,2013
3,"Constituição de, da Constituição de, disso orador destaca importância, orador destaca importância, destaca importância",71,2013
4,"fiscalização, fiscal, financeira, Estados, Fiscal",51,2013
5,"educação, Educação, de Educação, Nacional de Educação, Plano Nacional de Educação",34,2013
6,"terras, terras indígenas, de terras, de terras indígenas, demarcação de",33,2013
7,"CPI, para investigar, CPI para, CPI para investigar, da CPI",12,2013
8,"royalties, petróleo, dos royalties, do petróleo, distribuição dos",17,2013
9,"tributária, reforma tributária, reforma tributária que, tributária que, uma reforma tributária",11,2013
10,"art, do art, art da, art da Constituição, do art da",13,2013
11,"Constituição de, pela Constituição de, critica falta, critica falta de, que segundo ele",7,2013
13,"vetos, vetos presidenciais, presidenciais, dos vetos, dos vetos presidenciais",22,2013
14,"de Lei, Projeto de Lei, Projeto, Projeto de, Lei",5,2013
15,"dos servidores do Acre, os ministros do STF, do STF para que, busca sensibilizar, efeitos da decisão",1,2013
16,"flexibilização dos direitos trabalhistas, flexibilização dos direitos, Lei de que visava, de flexibilização dos, de flexibilização dos direitos",1,2013
17,"ambiental, licença ambiental, como Ibama, necessidade de que governo, órgãos competentes",1,2013
18,"adolescentes, crianças adolescentes, Criança, crianças, Estatuto",6,2013
19,"federativo, entre União Estados, entre União Estados Municípios, União Estados, União Estados Municípios",5,2013
21,"Internet, telecomunicações, rádio, de rádio, televisão",6,2013
22,"crédito, de crédito, mercado de cartões, mercado de cartões de, não por medida provisória",1,2013
23,"Amazônia, Amazonas, uma questão de justiça, Amazonas Por, Amazonas Por causa",3,2013
25,"da CPMF, sobre grandes fortunas como, SUS sugerindo, recursos adequados para SUS, adequados para SUS",1,2013
26,"dos servidores, transposição dos servidores, de Rondônia para, Rondônia para, os quadros da União",2,2013
27,"Casa, Casa Revisora, propõe um projeto de, propõe um projeto, orador propõe um projeto",4,2013
28,"gastos de, de gás, gás, limites de gastos, conforme suas",3,2013
-1,"disso orador destaca, orador destaca, causa disso orador destaca, destaca, causa disso orador apoia",97,2014
0,"Tribunal, Supremo Tribunal Federal, Supremo Tribunal, Tribunal Federal, importância de",126,2014
1,"visa, que visa, de que visa, aprovação, orador apoia",38,2014
2,"impeachment, de impeachment, impeachment da, de impeachment da, pedido de impeachment",5,2014
3,"da Constituição de, disso orador destaca, causa disso orador destaca, disso orador destaca importância, orador destaca importância",25,2014
4,"fiscalização, fiscalizar, fiscal, Fiscal, Responsabilidade Fiscal",13,2014
5,"educação, Educação, da educação, mudança na legislação, públicas especialmente",5,2014
6,"terras, indígenas, de terras, terras indígenas, de terras indígenas",8,2014
7,"CPI, instalação, CPIs, defende instalação, instalação de",43,2014
8,"royalties, petróleo, dos royalties, distribuição dos, que lei que estabelece",2,2014
9,"tributária, reforma tributária, uma reforma tributária, de uma reforma tributária, defende necessidade",3,2014
10,"art, art da Constituição, do art, do art da, do art da Constituição",5,2014
11,"Constituição de que ele, funcionamento democrático do Parlamento, ele considera prejudicial, desnecessários Por causa disso, que ele considera prejudicial",2,2014
13,"vetos, veto, veto presidencial, presidencial ao projeto, presidencial ao projeto de",5,2014
17,"ambiental, para preservação ambiental, para preservação, preservação ambiental, preservação",3,2014
18,"adolescentes, crianças adolescentes, celeridade, processos envolvendo, garantir defesa dos direitos",2,2014
19,"Pacto Federativo para, Federativo para, Pacto, Federativo, Pacto Federativo",3,2014
21,"Internet, apoia aprovação do, orador apoia aprovação do, democrático, aprovação do PLC que",3,2014
22,"crédito, de crédito, de endividamento, operações de crédito, operações de",2,2014
23,"Amazônia, Manaus, Zona Franca de Manaus, Franca, desenvolvimento econômico",3,2014
28,"recursos sejam utilizados de, desproporcionais, as assembleias, de forma mais eficiente, os recursos sejam utilizados",1,2014
-1,"orador destaca, disso orador destaca, causa disso orador destaca, destaca, Senado",160,2015
0,"Tribunal, política, Tribunal Federal, Supremo Tribunal Federal, Supremo Tribunal",239,2015
1,"visa, que visa, de que visa, causa disso orador apoia, orador apoia",43,2015
2,"impeachment, de impeachment, Dilma Rousseff, processo de impeachment, impeachment da",80,2015
3,"Constituição de, disso orador destaca importância, orador destaca importância, destaca importância, causa disso orador destaca",23,2015
4,"fiscal, fiscalização, Fiscal, de Responsabilidade Fiscal, Lei de Responsabilidade Fiscal",45,2015
5,"educação, professores, da educação, educacionais, Educação",17,2015
6,"indígenas, terras, terras indígenas, de terras, de terras indígenas",13,2015
7,"CPI, CPI para, CPI para investigar, instalação, uma CPI",8,2015
9,"reforma tributária, uma reforma tributária, de uma reforma tributária, reforma, uma reforma",3,2015
10,"do art, da Constituição, art da Constituição, do art da, do art da Constituição",5,2015
11,"DRU argumentando que, mudanças que ele considera, que Constituição de garante, Nordeste Centro Oeste Por, constitucionais de especialmente",2,2015
12,"públicos para anos, que propõe alteração da, que norma, da idade para, PEC que propõe alteração",1,2015
13,"vetos, orador defende derrubada, disso orador defende derrubada, defende derrubada, dos vetos",6,2015
14,"Projeto de Lei de, de Lei, Projeto de Lei, Projeto de, Lei",2,2015
17,"ambiental, ambiente, meio ambiente, ambiente para, as futuras gerações Por",5,2015
18,"adolescentes, Criança, Estatuto, crianças adolescentes, direitos das crianças",7,2015
19,"Pacto Federativo, Federativo, Pacto, recursos, Pacto Federativo para",7,2015
21,"Internet, implementação do Pacto, apoia implementação do Pacto, conforme estabelecidos, busca garantir um",2,2015
22,"crédito, de crédito, externo, Senado Federal, operação de crédito",2,2015
23,"do Amazonas, Amazonas, aos consumidores, Amazonas para, do Amazonas Por",2,2015
24,"de interferência, interferência, principal critica qualquer, orador principal critica qualquer, tentativa de interferência",1,2015
25,"CPMF, eficiência do governo, origem dos, recursos para garantir, não aumentar",1,2015
27,"Casa Revisora, Casa, solicita que Comissão, orador solicita que Comissão, como poder moderador",2,2015
28,"gastos, de gastos, limites, gastos de, para os gastos",4,2015
-1,"direitos, orador destaca, disso orador destaca, causa disso orador destaca, importância de",138,2016
0,"Tribunal, Senado, direito, Tribunal Federal, Supremo Tribunal",237,2016
1,"visa, que visa, causa disso orador apoia, disso orador apoia, orador apoia",26,2016
2,"impeachment, de impeachment, processo de impeachment, impeachment da, Presidente Dilma",494,2016
3,"disso orador destaca, causa disso orador destaca, orador destaca importância, disso orador destaca importância, destaca importância",20,2016
4,"fiscal, Fiscal, responsabilidade, de Responsabilidade Fiscal, Responsabilidade Fiscal",45,2016
5,"educação, Educação, educação saúde, para educação, destaca importância de",20,2016
6,"terras, terras indígenas, de terras, de terras indígenas, demarcação de",3,2016
7,"CPIs, de fiscalização, fiscalização, CPI, possam ser vistas",2,2016
8,"do petróleo, os recursos provenientes do, que Petrobras, garantir esses recursos, na Lei de que",1,2016
9,"tributária, reforma tributária, carga tributária, reforma, uma reforma tributária",4,2016
10,"art da, do art, art da Constituição, da Constituição Federal, do art da Constituição",6,2016
11,"governo interino, de Michel Temer, de Michel, interino de Michel, governo interino de Michel",12,2016
12,"disso orador critica PEC, orador critica PEC, critica PEC, argumentando que ela, argumentando que",71,2016
13,"veto, do veto, pelo Congresso Nacional, pelo Congresso, Congresso Nacional",2,2016
14,"para unificar as, para unificar, unificar as, eleições em, maior eficiência",1,2016
16,"trabalhista, reforma, reforma trabalhista, como irredutibilidade, como reforma previdenciária",2,2016
18,"superar as desigualdades, Constituição de no Estatuto, visando superar, crianças brasileiras, Estatuto da",1,2016
19,"pacto federativo, pacto, entre União, União Estados, recursos",5,2016
20,"decisão do STF defende, defende continuidade da luta, inconstitucionais prejudiciais aos, contra medidas, prejudiciais aos direitos",1,2016
21,"sigilo, que medidas, envolvendo, internet, investigações",4,2016
22,"crédito, de crédito, decretos de crédito suplementar, decretos de crédito, crédito suplementar",7,2016
25,"CPMF, da CPMF, CPMF argumentando, CPMF argumentando que, da CPMF argumentando",1,2016
27,"servidores de Roraima, já tomada, servidores de Roraima Amapá, Amapá conforme, de Roraima Amapá conforme",1,2016
28,"de gastos, teto de gastos, gastos públicos, teto de gastos conforme, gastos conforme",5,2016
-1,"orador destaca, causa disso orador destaca, disso orador destaca, importância de, orador destaca importância",126,2017
0,"Tribunal, política, Tribunal Federal, Supremo Tribunal Federal, Supremo Tribunal",248,2017
1,"visa, que visa, apoia, disso orador apoia, causa disso orador apoia",37,2017
2,"impeachment, Rousseff, Dilma Rousseff, de impeachment, impeachment da",10,2017
3,"causa disso orador destaca, disso orador destaca, disso orador destaca importância, orador destaca importância, destaca importância",13,2017
4,"fiscal, fiscalização, financeiro, Governo, financeira",13,2017
5,"educação, da educação, importância de, causa disso orador destaca, educação Por",8,2017
6,"indígenas, terras, terras indígenas, de terras, demarcação de",14,2017
7,"CPI, instalação, para investigar, da CPI, CPI para",3,2017
9,"tributária, reforma tributária, reforma, uma reforma tributária, de uma reforma tributária",6,2017
10,"art, art da, art da Constituição, da Constituição, no art",3,2017
11,"Constituição de, reforma, pela Constituição de, disso orador critica as, critica as",48,2017
12,"argumentando que ela, orador critica Emenda, critica Emenda, disso orador critica Emenda, gastos públicos",13,2017
13,"vetos, vetos presidenciais, presidenciais, dos vetos, independente harmônica",2,2017
15,"interpretação aplicação da, interpretação aplicação da Constituição, interpretação aplicação, adequadamente seu papel constitucional, adequadamente seu papel",1,2017
16,"trabalhista, reforma trabalhista, reforma, critica reforma trabalhista, orador critica reforma trabalhista",42,2017
17,"oradora destaca importância, promovendo um desenvolvimento sustentável, importância da constitucionalização, desenvolvimento regional preservação ambiental, desenvolvimento regional preservação",2,2017
18,"adolescentes, crianças adolescentes, legal para proteger, fortalecer arcabouço legal, arcabouço legal",1,2017
19,"nacional visando melhorar, dos Municípios no bolo, no bolo tributário, tributário nacional visando, Municípios no bolo tributário",1,2017
20,"argumentando que foi uma, em outro, que impediu, assumir cargo de, uma interferência",1,2017
21,"telecomunicações, disso orador busca, busca, internet, processo legislativo",3,2017
23,"Amazônia, Amazonas, do Amazonas, economia do estado, aumento do ICMS",2,2017
26,"regulariza, extinção do Governo, extinção do Governo Federal, quadro em extinção do, em extinção do Governo",1,2017
27,"Casa, papel constitucional, Casa Revisora, dos Deputados, Câmara dos Deputados",3,2017
28,"que Sistema Único, brasileiros argumentando que, defende que Sistema Único, que Sistema Único de, acessível todos",1,2017
-1,"causa disso orador destaca, disso orador destaca, orador destaca, importância de, trânsito em",116,2018
0,"Tribunal, Supremo, Supremo Tribunal, Tribunal Federal, Supremo Tribunal Federal",240,2018
1,"visa, que visa, de que visa, apoia, causa disso orador apoia",25,2018
2,"impeachment, Dilma Rousseff, de impeachment, impeachment de, processo de impeachment",13,2018
3,"disso orador destaca importância, orador destaca importância, destaca importância, causa disso orador destaca, disso orador destaca",31,2018
4,"fiscal, Fiscal, fiscalizar, fiscalização, Federal sugerindo que Senado",11,2018
5,"educação, da educação, Educação, de Educação, para despesas com",11,2018
6,"terras, terras indígenas, obras de infraestrutura como, que decisões sobre, não apenas em",2,2018
7,"instalação, CPI, instalação de, CPIs, para investigar",3,2018
8,"leilão da, ele considera violar os, considera violar os, mover uma, mover uma ação direta",1,2018
9,"tributária, reforma tributária, tributária que, uma reforma tributária, de uma reforma tributária",8,2018
10,"art, do art, art da, art da Constituição, do art da Constituição",4,2018
11,"Constituição de, reforma, pela Constituição de, de Por causa disso, orador critica as",8,2018
12,"orador critica Emenda, critica Emenda, disso orador critica Emenda, critica Emenda Constitucional, orador critica Emenda Constitucional",11,2018
13,"convocar uma, extraordinária do, extraordinária do Congresso, extraordinária do Congresso Nacional, do Congresso",1,2018
14,"que legislação brasileira sobre, tratamento de dados, convalidação dos, convalidação dos incentivos, convalidação dos incentivos fiscais",2,2018
16,"reforma trabalhista, trabalhista, critica reforma trabalhista, orador critica reforma trabalhista, disso orador critica reforma",13,2018
17,"Constituição reforçando responsabilidade, garantir segurança alimentar, saneamento básico no rol, da Constituição reforçando responsabilidade, básico no rol dos",1,2018
18,"adolescentes, crianças adolescentes, Criança, Estatuto da, políticas públicas",4,2018
20,"critica decisão do STF, STF de, decisão do STF de, decisão do STF, orador critica decisão do",3,2018
21,"Internet, banda larga fixa, Defesa do Consumidor Por, Fiscalização, Fiscalização Controle",2,2018
26,"de servidores, para quadro, transposição para, quadro, transposição de servidores",3,2018
-1,"reforma da, da previdência, reforma, por causa, por causa disso",192,2019
0,"Tribunal, Tribunal Federal, Supremo Tribunal Federal, Supremo Tribunal, reforma da",262,2019
1,"visa, que visa, orador apoia, disso orador apoia, causa disso orador apoia",40,2019
2,"impeachment, de impeachment, Presidente, pedidos de impeachment, pedidos de",4,2019
3,"causa disso orador destaca, disso orador destaca, disso orador destaca importância, orador destaca importância, destaca importância",30,2019
4,"fiscal, fiscalização, propõe uma emenda Constituição, uma emenda Constituição, orador propõe uma emenda",20,2019
5,"educação, da educação, educação básica, causa disso orador destaca, educacionais",36,2019
6,"terras, terras indígenas, de terras, de terras indígenas, demarcação de terras",17,2019
7,"CPI, instalação, da CPI, defende instalação, disso orador defende instalação",23,2019
8,"petróleo, do petróleo, Municípios, destinação de parte, Estados Municípios como",2,2019
9,"tributária, reforma tributária, uma reforma tributária, de uma reforma tributária, reforma tributária que",9,2019
10,"art, do art, art da, do art da, art da Constituição",8,2019
11,"Constituição de, pela Constituição de, reforma da, orador critica as, disso orador critica as",7,2019
12,"orador critica Emenda, disso orador critica Emenda, critica Emenda, critica Emenda Constitucional, orador critica Emenda Constitucional",2,2019
13,"trabalhos, vetos, trabalhos Por causa, sempre dentro dos limites, respeitado para",3,2019
14,"de Lei, Projeto de Lei, Projeto de Lei de, Projeto de, Assembleia Legislativa do",3,2019
15,"pedidos de impeachment, pedidos de, do STF, Alexandre de Moraes, de Moraes",3,2019
16,"trabalhista, reforma da previdência, reforma da, da previdência, reforma trabalhista",8,2019
17,"ambiental, ambiente, meio ambiente, ambientais, proteção ambiental",15,2019
18,"adolescentes, crianças adolescentes, as organizações da sociedade, as organizações da, políticas públicas que priorizem",2,2019
19,"pacto federativo, pacto, federativo, distribuição, recursos",3,2019
20,"judiciais especialmente, decisões judiciais especialmente, falta de transparência descumprimento, descumprimento do Regimento, necessidade de maior controle",1,2019
22,"crédito, um caos, diferenciado que, Constituição para criação, Constituição para criação de",3,2019
23,"Amazônia, habitantes locais, dos habitantes, dos habitantes locais, que considerem",2,2019
27,"Casa, Casas, defende que Senado deve, Casa Revisora, que Senado deve",6,2019
28,"do controle de, Constituição deve ser considerado, PEC da emergência, discussão da PEC, art da Constituição deve",1,2019
-1,"por causa disso, por causa, por causa disso orador, orador principal, disso orador principal",58,2020
0,"Tribunal, Supremo, Tribunal Federal, Supremo Tribunal Federal, Supremo Tribunal",68,2020
1,"visa, que visa, tenham igualdade de, através de um projeto, penas para crimes de",2,2020
2,"impeachment, disso orador defende impeachment, orador defende impeachment, defende impeachment, de impeachment",4,2020
4,"fiscal, responsabilidade fiscal, que visam, visam, responsabilidade",6,2020
5,"educação, da educação, universidades, Educação, no Brasil Por causa",6,2020
6,"indígenas, terras indígenas, de terras indígenas, dos povos indígenas Por, povos indígenas Por causa",3,2020
9,"reforma tributária, reforma, que reforma tributária, que reforma, uma reforma tributária",3,2020
10,"art, art da, art da Constituição, art da Constituição Federal, do art",3,2020
12,"saúde educação segurança pública, como saúde educação segurança, educação segurança pública, limita os gastos públicos, que limita os gastos",1,2020
13,"vetos, vetos presidenciais, presidenciais, dos vetos, dos vetos presidenciais",3,2020
14,"pandemia, realização das, realização das eleições, de Lei, eleições em",7,2020
15,"para mediar, que Senado deve intervir, Senado deve intervir, Senado deve intervir para, do ministro",1,2020
16,"evitar retirada de, da discussão para, para evitar retirada de, adiamento da discussão para, para evitar retirada",1,2020
